season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2021,15580,253,1.0,05/22/2021,2023995,home,702,UT Arlington,6,3,3,35.0,27,7,1,0,0,2,0,3,0,0.9714285714285714,0.0
2021,15580,253,1.0,05/26/2021,2080663,neutral,254,Georgia St.,10,1,9,36.0,27,8,1,0,0,0,2,0,0,0.9722222222222222,inf
2021,15580,253,1.0,05/28/2021,2080632,neutral,498,ULM,9,5,4,41.0,27,14,0,0,1,0,2,9,0,1.0,inf
2021,15580,253,1.0,05/29/2021,2080624,neutral,671,Louisiana,3,2,1,43.0,33,8,2,0,0,2,0,0,0,0.9534883720930233,0.0
2021,15580,253,1.0,05/30/2021,2080621,neutral,646,South Alabama,4,10,-6,32.0,24,6,2,0,0,2,0,0,0,0.9375,0.0
2021,15580,254,1.0,02/19/2021,2029312,home,768,West Virginia,3,5,-2,41.0,30,11,0,0,0,0,0,3,0,1.0,
2021,15580,254,1.0,02/20/2021,2029307,home,768,West Virginia,7,6,1,44.0,30,11,3,0,0,0,2,3,0,0.9318181818181818,inf
2021,15580,254,1.0,02/20/2021,2029310,home,768,West Virginia,20,4,16,34.0,27,7,0,0,0,0,0,6,0,1.0,
2021,15580,254,1.0,02/21/2021,2029314,home,768,West Virginia,2,3,-1,34.0,27,4,3,0,0,4,2,2,0,0.9117647058823529,0.5
2021,15580,254,1.0,02/24/2021,2016555,home,257,Georgia,2,6,-4,40.0,27,13,0,0,0,0,0,8,0,1.0,
2021,15580,254,1.0,02/26/2021,2029315,away,736,Vanderbilt,4,2,2,35.0,27,7,1,0,0,2,0,2,0,0.9714285714285714,0.0
2021,15580,254,1.0,02/27/2021,2029324,away,736,Vanderbilt,4,5,-1,34.0,24,10,0,0,1,2,0,5,0,1.0,0.0
2021,15580,254,1.0,02/28/2021,2029321,away,736,Vanderbilt,2,12,-10,32.0,24,6,2,0,0,2,0,3,0,0.9375,0.0
2021,15580,254,1.0,02/28/2021,2040062,away,736,Vanderbilt,6,17,-11,34.0,24,7,3,1,0,2,0,3,0,0.9117647058823529,0.0
2021,15580,254,1.0,03/03/2021,2017017,away,255,Georgia Tech,10,1,9,36.0,27,8,1,0,0,0,0,3,0,0.9722222222222222,
2021,15580,254,1.0,03/05/2021,2017233,away,694,Tennessee,1,6,-5,31.0,24,4,3,1,0,4,0,0,0,0.9032258064516129,0.0
2021,15580,254,1.0,03/06/2021,2017443,away,694,Tennessee,1,5,-4,30.0,24,6,0,0,0,4,0,3,0,1.0,0.0
2021,15580,254,1.0,03/07/2021,2017582,away,694,Tennessee,0,7,-7,33.0,24,8,1,0,0,0,0,3,0,0.9696969696969697,
2021,15580,254,1.0,03/09/2021,2017623,away,235,Florida,1,5,-4,33.0,24,8,1,0,0,0,0,0,0,0.9696969696969697,
2021,15580,254,1.0,03/12/2021,2017718,away,334,Kentucky,1,16,-15,37.0,24,11,2,0,0,0,0,0,0,0.9459459459459459,
2021,15580,254,1.0,03/13/2021,2017860,away,334,Kentucky,1,6,-5,33.0,24,8,1,0,0,2,0,0,0,0.9696969696969697,0.0
2021,15580,254,1.0,03/14/2021,2018081,away,334,Kentucky,2,4,-2,33.0,24,6,3,0,0,4,0,0,0,0.9090909090909091,0.0
2021,15580,254,1.0,03/16/2021,2018224,away,147,Clemson,2,7,-5,28.0,24,3,1,0,0,2,0,0,0,0.9642857142857143,0.0
2021,15580,254,1.0,03/19/2021,2018342,away,498,ULM,4,3,1,39.0,27,8,4,0,0,2,0,0,0,0.8974358974358975,0.0
2021,15580,254,1.0,03/20/2021,2018495,away,498,ULM,1,3,-2,36.0,24,10,2,0,0,2,0,2,0,0.9444444444444444,0.0
2021,15580,254,1.0,03/21/2021,2018733,away,498,ULM,7,9,-2,32.0,24,7,1,0,1,0,2,0,0,0.96875,inf
2021,15580,254,1.0,03/23/2021,2018914,home,406,Mercer,3,5,-2,31.0,27,3,1,0,0,0,2,0,0,0.967741935483871,inf
2021,15580,254,1.0,03/26/2021,2019069,home,1157,Kennesaw St.,1,5,-4,40.0,27,13,0,0,1,2,0,3,0,1.0,0.0
2021,15580,254,1.0,03/27/2021,2019216,home,1157,Kennesaw St.,4,7,-3,38.0,27,10,1,0,1,2,4,0,0,0.9736842105263158,2.0
2021,15580,254,1.0,03/28/2021,2019462,away,1157,Kennesaw St.,4,16,-12,27.0,24,3,0,0,0,4,0,0,0,1.0,0.0
2021,15580,254,1.0,03/29/2021,2019591,away,1157,Kennesaw St.,1,5,-4,34.0,24,8,2,0,1,2,2,0,0,0.9411764705882353,1.0
2021,15580,254,1.0,04/01/2021,2019724,home,253,Ga. Southern,1,23,-22,46.0,27,15,4,0,0,2,0,0,0,0.9130434782608695,0.0
2021,15580,254,1.0,04/02/2021,2019830,home,253,Ga. Southern,7,6,1,44.0,30,10,4,0,0,0,0,3,0,0.9090909090909091,
2021,15580,254,1.0,04/03/2021,2020040,home,253,Ga. Southern,3,2,1,38.0,27,11,0,0,0,2,0,0,0,1.0,0.0
2021,15580,254,1.0,04/06/2021,2020293,away,406,Mercer,1,5,-4,32.0,24,7,1,0,0,2,2,0,0,0.96875,1.0
2021,15580,254,1.0,04/09/2021,2026952,away,27,App State,2,4,-2,31.0,24,7,0,0,0,0,2,0,0,1.0,inf
2021,15580,254,1.0,04/11/2021,2026953,away,27,App State,7,9,-2,34.0,24,8,2,0,0,0,0,0,0,0.9411764705882353,
2021,15580,254,1.0,04/11/2021,2026956,away,27,App State,15,13,2,36.0,27,8,1,0,0,6,0,3,0,0.9722222222222222,0.0
2021,15580,254,1.0,04/13/2021,2021077,away,257,Georgia,7,10,-3,33.0,24,9,0,0,0,2,0,0,0,1.0,0.0
2021,15580,254,1.0,04/16/2021,2021192,home,716,Troy,0,4,-4,35.0,27,7,1,0,0,2,0,0,0,0.9714285714285714,0.0
2021,15580,254,1.0,04/17/2021,2021337,home,716,Troy,7,5,2,36.0,27,8,1,0,0,4,0,3,0,0.9722222222222222,0.0
2021,15580,254,1.0,04/18/2021,2021590,home,716,Troy,17,15,2,40.0,30,7,3,0,1,0,2,0,0,0.925,inf
2021,15580,254,1.0,04/20/2021,2021759,home,255,Georgia Tech,2,7,-5,36.0,27,6,3,0,1,0,2,2,0,0.9166666666666666,inf
2021,15580,254,1.0,04/21/2021,2021799,away,406,Mercer,4,17,-13,26.0,24,2,0,0,1,6,0,0,0,1.0,0.0
2021,15580,254,1.0,04/23/2021,2029337,away,646,South Alabama,2,4,-2,33.0,24,9,0,0,0,4,0,0,0,1.0,0.0
2021,15580,254,1.0,04/25/2021,2029342,away,646,South Alabama,1,5,-4,31.0,24,6,1,0,0,2,0,0,0,0.967741935483871,0.0
2021,15580,254,1.0,04/25/2021,2029345,away,646,South Alabama,2,4,-2,33.0,24,9,0,0,0,8,0,0,0,1.0,0.0
2021,15580,254,1.0,04/27/2021,2029348,home,2915,Wofford,4,3,1,63.0,42,19,2,0,0,2,0,0,0,0.9682539682539683,0.0
2021,15580,254,1.0,04/30/2021,2022523,home,149,Coastal Carolina,2,1,1,34.0,27,7,0,0,0,2,0,0,0,1.0,0.0
2021,15580,254,1.0,05/01/2021,2022657,home,149,Coastal Carolina,4,8,-4,39.0,27,12,0,0,0,6,2,0,0,1.0,0.3333333333333333
2021,15580,254,1.0,05/02/2021,2022892,home,149,Coastal Carolina,10,12,-2,38.0,27,7,4,1,0,2,0,0,0,0.8947368421052632,0.0
2021,15580,254,1.0,05/11/2021,2023512,home,406,Mercer,4,7,-3,34.0,27,7,0,0,0,2,0,0,0,1.0,0.0
2021,15580,254,1.0,05/14/2021,2079161,away,670,Texas St.,7,4,3,36.0,27,8,1,0,0,6,0,3,0,0.9722222222222222,0.0
2021,15580,254,1.0,05/14/2021,2079172,away,670,Texas St.,9,4,5,35.0,27,7,1,0,0,0,0,0,0,0.9714285714285714,
2021,15580,254,1.0,05/15/2021,2023738,away,670,Texas St.,7,5,2,35.0,27,7,1,0,0,2,0,0,0,0.9714285714285714,0.0
2021,15580,254,1.0,05/20/2021,2023894,home,32,Little Rock,3,7,-4,35.0,27,7,1,0,1,0,0,0,0,0.9714285714285714,
2021,15580,254,1.0,05/21/2021,2023959,home,32,Little Rock,5,0,5,34.0,27,7,0,0,0,0,0,5,0,1.0,
2021,15580,254,1.0,05/22/2021,2024042,home,32,Little Rock,11,10,1,37.0,27,7,3,1,0,4,0,0,0,0.918918918918919,0.0
2021,15580,254,1.0,05/25/2021,2080660,neutral,498,ULM,9,6,3,35.0,27,5,3,0,0,8,0,0,0,0.9142857142857143,0.0
2021,15580,254,1.0,05/26/2021,2080663,neutral,253,Ga. Southern,1,10,-9,35.0,24,8,3,0,0,6,0,0,0,0.9142857142857143,0.0
2021,15580,255,1.0,02/19/2021,2016210,home,202,Eastern Ky.,12,6,6,41.0,27,11,3,0,0,2,0,3,0,0.926829268292683,0.0
2021,15580,255,1.0,02/20/2021,2016366,home,202,Eastern Ky.,6,9,-3,38.0,27,9,2,0,0,0,1,5,0,0.9473684210526315,inf
2021,15580,255,1.0,02/21/2021,2016478,home,202,Eastern Ky.,7,1,6,40.0,27,10,3,0,0,2,1,0,0,0.925,0.5
2021,15580,255,1.0,02/24/2021,2016550,home,406,Mercer,7,3,4,34.0,27,5,2,0,0,0,0,0,0,0.9411764705882353,
2021,15580,255,1.0,02/26/2021,2016615,away,490,NC State,9,2,7,37.0,27,8,2,0,0,0,2,0,0,0.9459459459459459,inf
2021,15580,255,1.0,02/27/2021,2016729,away,490,NC State,8,3,5,30.0,27,3,0,0,0,0,0,0,0,1.0,
2021,15580,255,1.0,02/28/2021,2016908,away,490,NC State,8,4,4,39.0,27,12,0,0,3,4,0,0,0,1.0,0.0
2021,15580,255,1.0,03/03/2021,2017017,home,254,Georgia St.,1,10,-9,37.0,27,9,1,0,1,4,0,3,0,0.972972972972973,0.0
2021,15580,255,1.0,03/05/2021,2017155,home,367,Louisville,6,13,-7,37.0,27,8,2,0,1,10,0,0,0,0.9459459459459459,0.0
2021,15580,255,1.0,03/06/2021,2017279,home,367,Louisville,19,6,13,40.0,27,11,2,0,0,0,0,3,0,0.95,
2021,15580,255,1.0,03/07/2021,2017503,home,367,Louisville,13,9,4,31.0,27,3,1,0,0,2,0,0,0,0.967741935483871,0.0
2021,15580,255,1.0,03/12/2021,2017768,home,545,Pittsburgh,9,11,-2,39.0,27,8,4,0,0,0,0,6,0,0.8974358974358975,
2021,15580,255,1.0,03/13/2021,2017890,home,545,Pittsburgh,5,3,2,30.0,27,3,0,0,1,0,0,0,0,1.0,
2021,15580,255,1.0,03/14/2021,2018121,home,545,Pittsburgh,12,18,-6,37.0,27,7,3,0,0,2,0,0,0,0.918918918918919,0.0
2021,15580,255,1.0,03/17/2021,2018121,home,0,0.0,12,18,-6,0.0,0,0,0,0,0,0,0,0,0,,
2021,15580,255,1.0,03/19/2021,2018406,away,749,Wake Forest,2,6,-4,29.0,24,4,1,0,0,0,0,0,0,0.9655172413793104,
2021,15580,255,1.0,03/20/2021,2018537,away,749,Wake Forest,3,1,2,38.0,27,10,1,0,0,0,0,6,0,0.9736842105263158,
2021,15580,255,1.0,03/21/2021,2018791,away,749,Wake Forest,8,1,7,34.0,27,6,1,0,0,0,0,0,0,0.9705882352941176,
2021,15580,255,1.0,03/26/2021,2019090,away,193,Duke,5,2,3,36.0,27,9,0,0,0,0,0,5,0,1.0,
2021,15580,255,1.0,03/27/2021,2019235,away,193,Duke,3,0,3,34.0,27,7,0,0,0,0,0,0,0,1.0,
2021,15580,255,1.0,03/28/2021,2019481,away,193,Duke,7,9,-2,35.0,24,11,0,0,0,0,1,3,0,1.0,inf
2021,15580,255,1.0,04/01/2021,2019739,home,746,Virginia,6,5,1,40.0,27,9,4,0,0,0,0,0,0,0.9,
2021,15580,255,1.0,04/02/2021,2019848,home,746,Virginia,2,8,-6,39.0,27,9,3,0,0,2,2,0,0,0.9230769230769231,1.0
2021,15580,255,1.0,04/03/2021,2020059,home,746,Virginia,4,11,-7,40.0,27,11,2,0,0,4,0,3,0,0.95,0.0
2021,15580,255,1.0,04/06/2021,2020348,home,10411,USC Upstate,3,9,-6,36.0,27,8,1,0,0,8,0,0,0,0.9722222222222222,0.0
2021,15580,255,1.0,04/09/2021,2020462,away,513,Notre Dame,9,10,-1,36.0,24,11,1,0,0,0,0,1,0,0.9722222222222222,
2021,15580,255,1.0,04/10/2021,2020613,away,513,Notre Dame,0,7,-7,38.0,24,10,4,0,0,8,2,0,0,0.8947368421052632,0.25
2021,15580,255,1.0,04/11/2021,2020879,away,513,Notre Dame,4,2,2,35.0,27,8,0,0,0,0,0,3,0,1.0,
2021,15580,255,1.0,04/13/2021,2021046,home,37,Auburn,3,7,-4,38.0,27,11,0,0,0,0,0,2,0,1.0,
2021,15580,255,1.0,04/16/2021,2021217,away,742,Virginia Tech,15,11,4,34.0,27,6,1,0,0,6,0,3,0,0.9705882352941176,0.0
2021,15580,255,1.0,04/17/2021,2021356,away,742,Virginia Tech,0,7,-7,34.0,24,10,0,0,0,8,0,1,0,1.0,0.0
2021,15580,255,1.0,04/18/2021,2021610,away,742,Virginia Tech,11,4,7,36.0,27,8,1,0,0,2,0,2,0,0.9722222222222222,0.0
2021,15580,255,1.0,04/20/2021,2021759,away,254,Georgia St.,7,2,5,36.0,27,9,0,0,0,2,2,3,0,1.0,1.0
2021,15580,255,1.0,04/23/2021,2021896,home,234,Florida St.,0,9,-9,41.0,27,11,3,0,0,2,0,0,0,0.926829268292683,0.0
2021,15580,255,1.0,04/24/2021,2022026,home,234,Florida St.,10,13,-3,39.0,27,10,2,0,0,0,0,3,0,0.9487179487179487,
2021,15580,255,1.0,04/25/2021,2022270,home,234,Florida St.,9,8,1,37.0,27,10,0,0,1,0,0,5,0,1.0,
2021,15580,255,1.0,04/27/2021,2022441,away,257,Georgia,7,5,2,38.0,27,10,1,0,0,0,0,3,0,0.9736842105263158,
2021,15580,255,1.0,04/30/2021,2022545,home,1157,Kennesaw St.,1,5,-4,41.0,27,13,1,0,1,2,2,3,0,0.975609756097561,1.0
2021,15580,255,1.0,05/01/2021,2022669,home,1157,Kennesaw St.,13,5,8,32.0,27,4,1,0,0,0,0,3,0,0.96875,
2021,15580,255,1.0,05/02/2021,2022911,away,1157,Kennesaw St.,5,10,-5,37.0,24,11,2,0,0,6,0,2,0,0.9459459459459459,0.0
2021,15580,255,1.0,05/07/2021,2023113,home,147,Clemson,6,1,5,34.0,27,7,0,0,0,0,0,0,0,1.0,
2021,15580,255,1.0,05/08/2021,2023236,home,147,Clemson,6,5,1,33.0,27,6,0,0,0,0,0,0,0,1.0,
2021,15580,255,1.0,05/09/2021,2023414,home,147,Clemson,9,8,1,34.0,27,6,1,0,0,0,0,0,0,0.9705882352941176,
2021,15580,255,1.0,05/14/2021,2023577,away,415,Miami (FL),14,3,11,37.0,27,10,0,0,0,0,0,2,0,1.0,
2021,15580,255,1.0,05/15/2021,2023662,away,415,Miami (FL),3,10,-7,35.0,24,11,0,0,0,4,2,0,0,1.0,0.5
2021,15580,255,1.0,05/16/2021,2023772,away,415,Miami (FL),4,5,-1,32.0,24,8,0,0,0,4,0,5,0,1.0,0.0
2021,15580,255,1.0,05/18/2021,2023853,home,257,Georgia,7,6,1,53.0,42,10,1,0,0,4,0,3,0,0.9811320754716981,0.0
2021,15580,255,1.0,05/20/2021,2023877,home,457,North Carolina,2,3,-1,34.0,27,4,3,0,0,0,0,0,0,0.9117647058823529,
2021,15580,255,1.0,05/21/2021,2023942,home,457,North Carolina,10,9,1,39.0,27,10,2,0,0,0,0,0,0,0.9487179487179487,
2021,15580,255,1.0,05/22/2021,2024025,home,457,North Carolina,10,6,4,36.0,27,9,0,0,0,0,0,0,0,1.0,
2021,15580,255,1.0,05/26/2021,2080475,neutral,147,Clemson,5,11,-6,29.0,24,5,0,0,1,0,0,0,0,1.0,
2021,15580,255,1.0,05/27/2021,2080477,neutral,367,Louisville,9,8,1,53.0,36,14,3,0,0,12,2,3,0,0.9433962264150944,0.16666666666666666
2021,15580,255,1.0,05/29/2021,2080467,neutral,490,NC State,1,8,-7,36.0,27,7,2,0,0,10,2,0,0,0.9444444444444444,0.2
2021,15580,255,1.0,06/04/2021,2081145,neutral,305,Indiana St.,7,6,1,39.0,27,12,0,0,0,1,2,5,0,1.0,2.0
2021,15580,255,1.0,06/05/2021,2081147,away,736,Vanderbilt,3,4,-1,35.0,24,8,3,0,0,3,0,5,0,0.9142857142857143,0.0
2021,15580,255,1.0,06/06/2021,2081149,neutral,305,Indiana St.,9,0,9,37.0,27,10,0,0,0,0,0,2,0,1.0,
2021,15580,255,1.0,06/06/2021,2081150,neutral,736,Vanderbilt,11,14,-3,43.0,33,9,1,0,0,10,0,5,0,0.9767441860465116,0.0
2021,15580,257,1.0,02/19/2021,2016194,home,219,Evansville,2,3,-1,34.0,27,5,2,0,1,2,0,0,0,0.9411764705882353,0.0
2021,15580,257,1.0,02/20/2021,2016332,home,219,Evansville,7,3,4,31.0,21,9,1,0,0,0,2,3,0,0.967741935483871,inf
2021,15580,257,1.0,02/20/2021,2025803,home,219,Evansville,6,5,1,29.0,21,8,0,0,0,0,2,0,0,1.0,inf
2021,15580,257,1.0,02/21/2021,2016453,home,219,Evansville,4,1,3,35.0,27,7,1,0,0,0,0,0,0,0.9714285714285714,
2021,15580,257,1.0,02/24/2021,2016555,away,254,Georgia St.,6,2,4,36.0,27,9,0,0,1,0,1,0,0,1.0,inf
2021,15580,257,1.0,02/27/2021,2016824,home,1092,Gardner-Webb,3,2,1,41.0,27,14,0,0,1,2,2,0,0,1.0,1.0
2021,15580,257,1.0,02/27/2021,2024933,home,1092,Gardner-Webb,5,1,4,32.0,27,4,1,0,0,2,0,0,0,0.96875,0.0
2021,15580,257,1.0,02/28/2021,2016973,home,1092,Gardner-Webb,17,3,14,36.0,27,8,1,0,1,0,0,3,0,0.9722222222222222,
2021,15580,257,1.0,03/03/2021,2017043,away,1157,Kennesaw St.,4,6,-2,27.0,24,2,1,0,1,4,2,2,0,0.9629629629629629,0.5
2021,15580,257,1.0,03/05/2021,2017223,home,2711,North Florida,4,7,-3,34.0,27,6,1,0,0,2,0,2,0,0.9705882352941176,0.0
2021,15580,257,1.0,03/06/2021,2017406,home,2711,North Florida,6,0,6,32.0,27,5,0,0,1,0,0,0,0,1.0,
2021,15580,257,1.0,03/07/2021,2017573,home,2711,North Florida,7,4,3,36.0,27,9,0,0,0,0,1,2,0,1.0,inf
2021,15580,257,1.0,03/09/2021,2017605,away,253,Ga. Southern,5,2,3,36.0,27,9,0,0,0,0,0,0,0,1.0,
2021,15580,257,1.0,03/12/2021,2017829,home,28600,Lipscomb,10,0,10,38.0,27,11,0,0,0,0,0,5,0,1.0,
2021,15580,257,1.0,03/13/2021,2018024,home,28600,Lipscomb,7,0,7,36.0,27,9,0,0,0,0,0,0,0,1.0,
2021,15580,257,1.0,03/14/2021,2018201,home,28600,Lipscomb,3,2,1,50.0,36,14,0,0,0,2,1,0,0,1.0,0.5
2021,15580,257,1.0,03/19/2021,2018478,home,694,Tennessee,6,11,-5,40.0,27,10,3,0,0,0,0,1,0,0.925,
2021,15580,257,1.0,03/20/2021,2018685,home,694,Tennessee,5,4,1,35.0,27,5,3,0,0,0,0,0,0,0.9142857142857143,
2021,15580,257,1.0,03/21/2021,2018862,home,694,Tennessee,1,4,-3,34.0,27,7,0,0,2,0,2,0,0,1.0,inf
2021,15580,257,1.0,03/23/2021,2018958,home,1157,Kennesaw St.,3,2,1,41.0,30,11,0,0,0,0,0,1,0,1.0,
2021,15580,257,1.0,03/26/2021,2019188,away,697,Texas A&M,3,6,-3,32.0,24,8,0,0,0,2,2,3,0,1.0,1.0
2021,15580,257,1.0,03/27/2021,2019418,away,697,Texas A&M,6,7,-1,32.0,25,5,2,0,0,0,0,0,0,0.9375,
2021,15580,257,1.0,03/28/2021,2019573,away,697,Texas A&M,6,4,2,38.0,27,10,1,0,0,0,0,3,0,0.9736842105263158,
2021,15580,257,1.0,03/30/2021,2019598,away,147,Clemson,2,0,2,36.0,27,9,0,0,1,0,0,3,0,1.0,
2021,15580,257,1.0,04/02/2021,2019996,home,648,South Carolina,5,3,2,41.0,27,12,2,0,0,0,0,0,0,0.9512195121951219,
2021,15580,257,1.0,04/03/2021,2020217,home,648,South Carolina,7,13,-6,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2021,15580,257,1.0,04/04/2021,2020257,home,648,South Carolina,1,5,-4,36.0,27,9,0,0,0,0,0,0,0,1.0,
2021,15580,257,1.0,04/06/2021,2020343,home,253,Ga. Southern,1,2,-1,35.0,27,8,0,0,0,0,2,0,0,1.0,inf
2021,15580,257,1.0,04/08/2021,2020459,away,736,Vanderbilt,14,2,12,37.0,27,9,1,0,0,2,0,3,0,0.972972972972973,0.0
2021,15580,257,1.0,04/09/2021,2020609,away,736,Vanderbilt,2,5,-3,31.0,24,4,3,0,0,4,0,0,0,0.9032258064516129,0.0
2021,15580,257,1.0,04/10/2021,2020874,away,736,Vanderbilt,9,1,8,34.0,27,7,0,0,0,2,0,0,0,1.0,0.0
2021,15580,257,1.0,04/13/2021,2021077,home,254,Georgia St.,10,7,3,38.0,27,10,1,0,1,0,2,2,0,0.9736842105263158,inf
2021,15580,257,1.0,04/16/2021,2021306,home,334,Kentucky,1,6,-5,36.0,27,7,2,0,1,4,0,0,0,0.9444444444444444,0.0
2021,15580,257,1.0,04/17/2021,2021543,home,334,Kentucky,8,7,1,32.0,27,5,0,0,1,0,0,0,0,1.0,
2021,15580,257,1.0,04/18/2021,2021692,home,334,Kentucky,17,6,11,34.0,27,6,1,0,0,4,0,0,0,0.9705882352941176,0.0
2021,15580,257,1.0,04/20/2021,2021781,home,147,Clemson,8,7,1,38.0,27,9,2,0,0,2,1,3,0,0.9473684210526315,0.5
2021,15580,257,1.0,04/23/2021,2021987,away,434,Missouri,4,6,-2,38.0,24,12,2,0,0,0,1,3,0,0.9473684210526315,inf
2021,15580,257,1.0,04/24/2021,2022209,away,434,Missouri,7,5,2,44.0,30,12,2,0,0,4,0,0,0,0.9545454545454546,0.0
2021,15580,257,1.0,04/25/2021,2022357,away,434,Missouri,9,4,5,37.0,27,9,1,0,1,0,0,3,0,0.972972972972973,
2021,15580,257,1.0,04/27/2021,2022441,home,255,Georgia Tech,5,7,-2,35.0,27,8,0,0,1,2,0,3,0,1.0,0.0
2021,15580,257,1.0,04/29/2021,2022981,home,37,Auburn,4,0,4,35.0,27,8,0,0,0,0,0,3,0,1.0,
2021,15580,257,1.0,04/30/2021,2022637,home,37,Auburn,6,10,-4,62.0,42,18,2,0,0,0,0,3,0,0.967741935483871,
2021,15580,257,1.0,05/01/2021,2022843,home,37,Auburn,7,9,-2,37.0,27,10,0,0,0,0,3,0,0,1.0,inf
2021,15580,257,1.0,05/07/2021,2023206,away,31,Arkansas,0,3,-3,29.0,24,5,0,0,0,0,0,0,0,1.0,
2021,15580,257,1.0,05/08/2021,2023374,away,31,Arkansas,7,3,4,36.0,27,9,0,0,0,2,0,2,0,1.0,0.0
2021,15580,257,1.0,05/09/2021,2023482,away,31,Arkansas,3,5,-2,33.0,24,8,1,0,0,0,0,0,0,0.9696969696969697,
2021,15580,257,1.0,05/14/2021,2023569,away,235,Florida,3,4,-1,28.0,24,4,0,0,0,2,0,2,0,1.0,0.0
2021,15580,257,1.0,05/15/2021,2023655,away,235,Florida,2,9,-7,33.0,24,9,0,0,0,0,2,7,0,1.0,inf
2021,15580,257,1.0,05/16/2021,2023765,away,235,Florida,6,1,5,37.0,27,9,1,0,0,2,0,5,0,0.972972972972973,0.0
2021,15580,257,1.0,05/18/2021,2023853,away,255,Georgia Tech,6,7,-1,55.0,41,11,3,0,1,2,0,2,0,0.9454545454545454,0.0
2021,15580,257,1.0,05/20/2021,2023911,home,433,Ole Miss,0,2,-2,34.0,27,7,0,0,0,2,0,0,0,1.0,0.0
2021,15580,257,1.0,05/21/2021,2023993,home,433,Ole Miss,5,8,-3,39.0,33,6,0,0,0,0,0,0,0,1.0,
2021,15580,257,1.0,05/22/2021,2024071,home,433,Ole Miss,13,2,11,35.0,27,8,0,0,1,0,2,2,0,1.0,inf
2021,15580,257,1.0,05/25/2021,2080531,neutral,365,LSU,4,1,3,35.0,27,8,0,0,0,0,1,5,0,1.0,inf
2021,15580,257,1.0,05/26/2021,2080434,neutral,31,Arkansas,2,11,-9,30.0,24,3,3,0,0,0,0,0,0,0.9,
2021,15580,257,1.0,05/27/2021,2080521,neutral,433,Ole Miss,0,4,-4,34.0,24,9,1,0,0,0,2,2,0,0.9705882352941176,inf
2021,15580,258,3.0,03/21/2021,2060162,home,753,Washington Col.,3,9,-6,39.0,27,7,5,0,2,6,4,0,0,0.8717948717948718,0.6666666666666666
2021,15580,258,3.0,03/21/2021,2060164,home,753,Washington Col.,3,5,-2,42.0,27,14,1,0,0,4,0,3,0,0.9761904761904762,0.0
2021,15580,258,3.0,03/27/2021,2061911,away,453,Muhlenberg,5,15,-10,30.0,24,2,4,0,0,4,0,0,0,0.8666666666666667,0.0
2021,15580,258,3.0,03/27/2021,2061912,away,453,Muhlenberg,8,4,4,35.0,27,8,0,0,0,0,0,3,0,1.0,
2021,15580,258,3.0,04/07/2021,2061851,home,185,Dickinson,5,4,1,30.0,24,6,0,0,1,0,0,2,0,1.0,
2021,15580,258,3.0,04/07/2021,2068868,home,185,Dickinson,5,6,-1,35.0,24,9,2,0,0,0,4,0,0,0.9428571428571428,inf
2021,15580,258,3.0,04/10/2021,2061913,away,730,Ursinus,7,4,3,38.0,27,11,0,0,3,2,2,3,0,1.0,1.0
2021,15580,258,3.0,04/10/2021,2061935,away,730,Ursinus,5,9,-4,34.0,24,8,2,0,2,0,2,0,0,0.9411764705882353,inf
2021,15580,258,3.0,04/17/2021,2061056,home,322,Johns Hopkins,0,13,-13,38.0,27,7,4,0,3,2,0,0,0,0.8947368421052632,0.0
2021,15580,258,3.0,04/17/2021,2061058,home,322,Johns Hopkins,5,15,-10,46.0,27,16,3,0,0,4,2,3,0,0.9347826086956522,0.5
2021,15580,258,3.0,04/23/2021,2060644,away,773,McDaniel,2,3,-1,26.0,18,8,0,0,0,0,2,0,0,1.0,inf
2021,15580,258,3.0,04/23/2021,2060646,away,773,McDaniel,10,4,6,30.0,21,8,1,0,0,0,0,0,0,0.9666666666666667,
2021,15580,258,3.0,05/01/2021,2060617,home,239,Franklin & Marshall,3,12,-9,41.0,27,10,4,0,1,2,4,3,0,0.9024390243902439,2.0
2021,15580,258,3.0,05/01/2021,2060619,home,239,Franklin & Marshall,2,5,-3,38.0,27,10,1,0,0,4,2,0,0,0.9736842105263158,0.5
2021,15580,259,3.0,03/17/2021,2046528,home,88,Cabrini,6,1,5,39.0,27,11,1,0,0,0,0,0,0,0.9743589743589743,
2021,15580,259,3.0,03/20/2021,2059079,away,622,Salisbury,3,4,-1,35.0,24,11,0,0,1,2,0,3,0,1.0,0.0
2021,15580,259,3.0,03/20/2021,2062095,away,622,Salisbury,6,2,4,41.0,27,13,1,0,0,0,2,2,0,0.975609756097561,inf
2021,15580,259,3.0,03/23/2021,2046535,away,30114,Penn St.-Abington,8,9,-1,35.0,26,9,0,0,0,2,2,0,0,1.0,1.0
2021,15580,259,3.0,04/03/2021,2029239,away,329,Kean,13,2,11,47.0,27,17,3,0,0,2,0,6,0,0.9361702127659575,0.0
2021,15580,259,3.0,04/03/2021,2029241,away,329,Kean,4,2,2,42.0,27,14,1,0,0,0,0,6,0,0.9761904761904762,
2021,15580,259,3.0,04/08/2021,2029246,away,319,New Jersey City,13,3,10,41.0,27,10,4,0,1,2,2,0,0,0.9024390243902439,1.0
