season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,11620,62,1541916.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,62,1541917.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,62,1541918.0,1.0,52,1,26,4,1,0,0,2,0,0,3,7,0,0,0.0,1,0,0,0.0,0,0.0,1.6640000000000001,4,4.0,2.0,6.0,8.0,300.0,1.0,-0.6666666666666666,3.2739999999999996,3.344,3.348,3.25,0.0,1.75,0.75,1.0,0.42857142857142855
2014,11620,62,1541919.0,1.0,52,20,152,47,10,0,0,18,11,1,7,19,0,0,0.0,4,9,1,7.0,0,0.0,4.242439024390244,37,2.35,1.5675675675675675,3.35,4.917567567567568,134.0,0.5,23.5,36.727999999999994,36.32599999999999,36.952,2.6206896551724137,0.0,0.5135135135135135,0.1891891891891892,0.3243243243243243,0.3684210526315789
2014,11620,62,1541920.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,62,1541922.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1208041.0,1.0,54,15,202,49,8,0,2,26,4,1,11,28,1,0,0.0,3,3,5,12.0,0,0.0,5.832432432432433,34,3.2666666666666666,1.8529411764705883,4.866666666666666,6.719607843137254,230.0,0.533,-4.7,39.955999999999996,37.862,38.464000000000006,3.278688524590164,0.058823529411764705,0.8235294117647058,0.3235294117647059,0.49999999999999994,0.39285714285714285
2014,11620,67,1208042.0,1.0,54,0,4,1,1,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.52,1,,2.0,,,,,-1.0,1.3019999999999998,1.318,1.316,2.0,0.0,1.0,1.0,0.0,1.0
2014,11620,67,1208046.0,1.0,54,26,203,40,4,1,1,10,4,2,25,38,0,0,0.0,3,6,1,5.0,0,0.0,7.970491803278689,58,1.5384615384615385,1.1724137931034482,2.1153846153846154,3.2877984084880634,52.0,0.269,-3.25,28.025999999999996,27.801999999999996,29.084,3.014925373134328,0.017241379310344827,0.6551724137931034,0.43103448275862066,0.22413793103448276,0.6578947368421053
2014,11620,67,1208047.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1208048.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1308697.0,1.0,54,34,206,55,10,0,1,16,8,1,29,24,0,0,0.0,15,1,0,3.0,0,0.0,14.250632911392408,64,1.6176470588235294,1.546875,2.323529411764706,3.870404411764706,73.0,0.294,6.0,44.09799999999999,44.268,45.016,2.0918367346938775,0.015625,0.375,0.453125,-0.078125,1.2083333333333333
2014,11620,67,1308698.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1308699.0,1.0,54,7,70,13,1,1,0,1,3,0,5,16,0,0,0.0,2,3,0,0.0,0,0.0,2.3247058823529407,15,1.8571428571428572,1.3333333333333333,2.5714285714285716,3.904761904761905,83.0,0.571,-1.4444444444444444,10.012,10.048000000000002,10.056000000000001,3.5,0.0,1.0666666666666667,0.3333333333333333,0.7333333333333334,0.3125
2014,11620,67,1308700.0,1.0,54,1,16,2,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,2.0,2.0,2.0,4.0,65.0,0.0,-0.6666666666666666,1.0579999999999998,1.098,1.096,8.0,0.0,4.0,0.0,4.0,0.0
2014,11620,67,1308701.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1308702.0,1.0,54,0,26,5,0,0,0,0,0,0,2,4,0,0,0.0,1,0,0,1.0,0,0.0,2.08,2,,4.0,,,,,-1.25,3.258,3.3200000000000003,3.32,3.25,0.0,2.0,1.0,1.0,0.5
2014,11620,67,1308703.0,1.0,54,2,35,6,2,0,0,4,0,2,3,10,1,0,0.0,1,0,0,1.0,0,0.0,1.04,5,3.0,2.0,5.0,7.0,241.0,1.0,-0.75,5.01,4.522,5.803999999999999,3.5,0.0,2.0,0.6,1.4,0.3
2014,11620,67,1308708.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1308709.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1419731.0,1.0,54,2,78,16,4,0,0,9,0,0,7,15,0,0,0.0,0,2,0,1.0,0,0.0,3.9,11,8.0,2.090909090909091,12.0,14.09090909090909,655.0,2.0,-1.2307692307692308,12.099999999999998,12.251999999999999,12.223999999999998,3.391304347826087,0.0,1.3636363636363635,0.6363636363636364,0.7272727272727272,0.4666666666666667
2014,11620,67,1419733.0,1.0,54,23,178,44,4,1,1,14,10,5,24,32,0,0,0.0,2,5,0,5.0,0,0.0,8.281481481481482,52,1.9130434782608696,1.3461538461538463,2.5652173913043477,3.911371237458194,83.0,0.304,-4.3,30.073999999999998,30.278,33.456,2.5652173913043477,0.019230769230769232,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.75
2014,11620,67,1419734.0,1.0,54,31,200,59,16,2,1,25,2,4,26,40,0,0,0.0,2,3,3,2.0,0,0.0,9.36,63,1.903225806451613,1.380952380952381,3.2580645161290325,4.639016897081413,124.0,0.71,-8.285714285714286,47.72999999999998,47.02399999999999,49.547999999999995,2.313953488372093,0.015873015873015872,0.6349206349206349,0.4126984126984127,0.2222222222222222,0.65
2014,11620,67,1419735.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1419737.0,1.0,54,7,93,22,4,0,0,12,2,2,7,28,0,0,0.0,0,0,0,2.0,0,0.0,3.584285714285714,14,3.142857142857143,2.0714285714285716,4.285714285714286,6.357142857142858,201.0,0.571,-1.0476190476190477,14.725999999999999,15.069999999999999,16.32,3.206896551724138,0.0,2.0,0.5,1.5,0.25
2014,11620,67,1419738.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1419739.0,1.0,54,25,204,67,17,0,6,44,1,1,21,38,5,0,0.0,5,0,6,4.0,0,0.0,8.876491228070176,52,2.68,1.7884615384615385,5.0,6.788461538461538,236.0,0.68,-4.6923076923076925,64.586,60.006,60.61200000000001,2.2758620689655173,0.11538461538461539,0.7307692307692307,0.40384615384615385,0.32692307692307687,0.5526315789473685
2014,11620,67,1419740.0,1.0,54,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1419741.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1530053.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1530054.0,1.0,54,13,128,28,2,0,0,10,1,2,15,24,0,0,0.0,3,5,1,5.0,0,0.0,5.663783783783783,34,2.1538461538461537,1.3529411764705883,2.4615384615384617,3.81447963800905,77.0,0.154,-2.8,17.727999999999998,17.439999999999998,18.720000000000002,2.782608695652174,0.0,0.7058823529411765,0.4411764705882353,0.26470588235294124,0.625
2014,11620,67,1530055.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1530056.0,1.0,54,10,90,21,13,0,0,14,1,1,13,28,0,0,0.0,0,2,1,2.0,0,0.0,4.369999999999999,26,2.1,1.3076923076923077,4.7,6.007692307692308,207.0,1.3,-1.2352941176470589,20.935999999999996,20.798,21.416,2.6470588235294117,0.0,1.0769230769230769,0.5,0.5769230769230769,0.4642857142857143
2014,11620,67,1530057.0,1.0,54,9,104,20,2,0,0,4,1,2,12,18,0,0,0.0,2,4,0,5.0,0,0.0,4.41037037037037,25,2.2222222222222223,1.36,2.6666666666666665,4.026666666666666,89.0,0.222,-2.2222222222222223,12.665999999999999,12.717999999999998,13.995999999999999,3.0588235294117645,0.0,0.72,0.48,0.24,0.6666666666666666
2014,11620,67,1530058.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,67,1530059.0,1.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1108818.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1108821.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1220399.0,1.0,52,0,21,3,0,0,0,1,0,0,1,8,0,0,0.0,0,0,0,0.0,0,0.0,1.04,1,,4.0,,,,,-0.375,1.7060000000000002,1.794,1.788,5.25,0.0,8.0,1.0,7.0,0.125
2014,11620,71,1220400.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1220402.0,1.0,52,28,127,37,2,3,0,21,23,1,17,35,0,0,0.0,4,4,2,2.0,0,0.0,5.932727272727272,51,1.3214285714285714,1.1372549019607843,1.7857142857142858,2.9229691876750703,32.0,0.393,-7.4,29.67,29.082000000000004,29.744000000000003,2.189655172413793,0.0,0.6862745098039216,0.3333333333333333,0.35294117647058826,0.4857142857142857
2014,11620,71,1220403.0,1.0,52,19,133,37,0,0,0,10,2,1,6,9,0,0,0.0,1,3,3,3.0,0,0.0,2.575625,31,1.9473684210526316,1.4193548387096775,1.9473684210526316,3.366723259762309,48.0,0.0,2.8461538461538463,21.657999999999998,20.633999999999997,21.248,3.022727272727273,0.0,0.2903225806451613,0.1935483870967742,0.09677419354838712,0.6666666666666666
2014,11620,71,1220404.0,1.0,52,30,194,63,6,2,0,19,15,6,18,26,1,0,0.0,6,1,2,2.0,0,0.0,8.662105263157896,51,2.1,1.7058823529411764,2.7,4.405882352941177,99.0,0.4,10.5,44.852000000000004,43.894,47.728,2.2298850574712645,0.0,0.5098039215686274,0.35294117647058826,0.15686274509803916,0.6923076923076923
2014,11620,71,1220405.0,1.0,52,26,185,59,9,2,1,35,4,1,22,27,1,0,0.0,5,1,5,8.0,0,0.0,9.827118644067797,54,2.269230769230769,1.5925925925925926,3.3461538461538463,4.938746438746438,134.0,0.577,19.333333333333332,46.83399999999999,44.78399999999999,45.407999999999994,2.164705882352941,0.018518518518518517,0.5,0.4074074074074074,0.09259259259259262,0.8148148148148148
2014,11620,71,1220406.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1220407.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1220408.0,1.0,52,32,173,53,13,1,2,37,7,2,35,34,1,0,0.0,10,2,1,6.0,0,0.0,13.793000000000003,70,1.65625,1.4,2.8125,4.2125,98.0,0.5,-17.0,46.458,45.757999999999996,47.096,1.78125,0.02857142857142857,0.4857142857142857,0.5,-0.01428571428571429,1.0294117647058822
2014,11620,71,1220409.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1220410.0,1.0,52,27,126,33,7,4,0,20,3,1,17,16,0,0,0.0,6,9,2,2.0,0,0.0,5.511147540983607,55,1.2222222222222223,1.018181818181818,2.185185185185185,3.203367003367003,53.0,0.704,2.5384615384615383,29.471999999999994,28.488,29.176,2.25,0.0,0.2909090909090909,0.3090909090909091,-0.018181818181818188,1.0625
2014,11620,71,1220411.0,1.0,52,23,157,39,8,2,2,27,3,0,14,31,0,0,0.0,14,2,3,5.0,0,0.0,8.784285714285714,42,1.6956521739130435,1.5952380952380953,3.0,4.595238095238095,114.0,0.609,-5.285714285714286,37.90199999999999,36.94799999999999,37.056,2.3846153846153846,0.047619047619047616,0.7380952380952381,0.3333333333333333,0.4047619047619048,0.45161290322580644
2014,11620,71,1303261.0,1.0,52,37,203,71,8,1,0,22,17,7,16,18,1,0,0.0,3,11,4,2.0,0,0.0,5.7053521126760565,68,1.9189189189189189,1.3235294117647058,2.4324324324324325,3.755961844197138,74.0,0.297,3.0869565217391304,49.56599999999999,47.442,51.88400000000001,2.2555555555555555,0.0,0.2647058823529412,0.23529411764705882,0.02941176470588236,0.8888888888888888
2014,11620,71,1303264.0,1.0,52,22,133,33,3,0,0,17,2,0,20,20,0,0,0.0,2,5,1,4.0,0,0.0,6.375200000000001,48,1.5,1.1458333333333333,1.7727272727272727,2.918560606060606,31.0,0.136,11.0,21.099999999999998,20.758,20.756,2.418181818181818,0.0,0.4166666666666667,0.4166666666666667,0.0,1.0
2014,11620,71,1303266.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1303267.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1303269.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1431165.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1431166.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1431167.0,1.0,52,0,11,2,0,0,0,1,0,0,0,4,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,-0.5,1.1480000000000001,1.196,1.192,5.5,,,,,0.0
2014,11620,71,1431169.0,1.0,52,11,73,17,3,0,1,8,0,0,10,8,0,0,0.0,2,5,2,3.0,0,0.0,3.1373333333333333,28,1.5454545454545454,1.0357142857142858,2.4545454545454546,3.4902597402597406,69.0,0.273,4.0,14.195999999999998,13.347999999999999,13.356,2.5714285714285716,0.03571428571428571,0.2857142857142857,0.35714285714285715,-0.07142857142857145,1.25
2014,11620,71,1431170.0,1.0,52,1,23,2,0,0,0,1,0,0,0,5,0,0,0.0,0,1,0,1.0,0,0.0,0.26,2,2.0,1.0,2.0,3.0,41.0,0.0,-0.5,1.09,1.098,1.096,11.5,0.0,2.5,0.0,2.5,0.0
2014,11620,71,1431171.0,1.0,52,3,54,8,1,0,0,3,0,1,3,9,0,0,0.0,0,1,0,0.0,0,0.0,1.1885714285714286,7,2.6666666666666665,1.5714285714285714,3.3333333333333335,4.904761904761905,133.0,0.333,-1.3333333333333333,4.818,4.89,5.52,4.909090909090909,0.0,1.2857142857142858,0.42857142857142855,0.8571428571428572,0.3333333333333333
2014,11620,71,1431172.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1431173.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1540666.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1540667.0,1.0,52,6,85,17,4,0,2,8,0,0,4,20,0,0,0.0,1,0,0,5.0,0,0.0,2.6,10,2.8333333333333335,2.2,5.5,7.7,275.0,0.667,-0.9375,15.429999999999996,15.667999999999997,15.655999999999999,4.15,0.2,2.0,0.4,1.6,0.2
2014,11620,71,1540668.0,1.0,52,2,25,3,0,0,0,1,0,0,4,8,0,0,0.0,1,0,0,2.0,0,0.0,1.4857142857142858,6,1.5,1.3333333333333333,1.5,2.833333333333333,20.0,0.0,-0.5,1.8659999999999999,1.9280000000000002,1.9360000000000002,3.125,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
2014,11620,71,1540669.0,1.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,71,1540670.0,1.0,52,5,18,5,2,0,0,0,0,1,0,3,0,0,0.0,1,1,0,1.0,0,0.0,0.26,6,1.0,1.0,1.8,2.8,29.0,0.4,2.5,3.9760000000000004,3.9499999999999997,4.6000000000000005,3.0,0.0,0.5,0.0,0.5,0.0
2014,11620,71,1556722.0,1.0,52,1,12,1,0,0,0,0,0,0,2,4,0,0,0.0,0,0,0,0.0,0,0.0,0.52,3,1.0,1.0,1.0,2.0,-18.0,0.0,-0.3333333333333333,0.46799999999999997,0.5,0.5,4.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5
2014,11620,77,1081353.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1081357.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1218277.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1218282.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1218286.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1218290.0,1.0,53,32,213,68,12,2,6,37,2,1,17,34,4,0,0.0,2,0,6,4.0,0,0.0,5.957192982456141,55,2.125,1.5818181818181818,3.8125,5.394318181818182,162.0,0.562,-31.0,61.62799999999999,57.587999999999994,58.176,2.5555555555555554,0.10909090909090909,0.6181818181818182,0.3090909090909091,0.3090909090909091,0.5
2014,11620,77,1218291.0,1.0,53,23,151,49,9,2,2,26,1,0,16,21,1,0,0.0,3,1,1,5.0,0,0.0,7.2681818181818185,41,2.130434782608696,1.6585365853658536,3.5217391304347827,5.1802757158006365,146.0,0.652,47.0,40.312,39.65800000000001,39.63600000000001,2.257575757575758,0.04878048780487805,0.5121951219512195,0.3902439024390244,0.12195121951219512,0.7619047619047619
2014,11620,77,1218292.0,1.0,53,24,149,55,6,1,2,27,0,0,11,28,0,0,0.0,2,1,3,5.0,0,0.0,5.656585365853659,39,2.2916666666666665,1.7435897435897436,3.25,4.993589743589744,132.0,0.375,-17.666666666666668,40.136,39.438,39.396,2.227272727272727,0.05128205128205128,0.717948717948718,0.28205128205128205,0.4358974358974359,0.39285714285714285
2014,11620,77,1312930.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1312931.0,1.0,53,43,204,71,13,1,3,32,2,3,20,23,0,0,0.0,9,5,3,4.0,0,0.0,9.20725,71,1.6511627906976745,1.408450704225352,2.604651162790698,4.01310186701605,86.0,0.372,3.4,56.326,55.333999999999996,57.288000000000004,2.0721649484536084,0.04225352112676056,0.323943661971831,0.28169014084507044,0.04225352112676056,0.8695652173913043
2014,11620,77,1312933.0,1.0,53,15,168,57,15,0,0,16,0,0,6,17,0,0,0.0,1,3,0,0.0,0,0.0,4.7216000000000005,24,3.8,2.6666666666666665,5.8,8.466666666666667,304.0,1.0,-28.5,43.404,43.745999999999995,43.672,2.625,0.0,0.7083333333333334,0.25,0.45833333333333337,0.35294117647058826
2014,11620,77,1312942.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1425679.0,1.0,53,3,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.598,-0.6140000000000001,0.03199999999999997,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2014,11620,77,1425681.0,1.0,53,20,185,43,6,1,0,7,2,2,10,32,0,0,0.0,1,7,1,4.0,0,0.0,3.946666666666667,38,2.15,1.4210526315789473,2.9,4.321052631578947,104.0,0.45,-3.909090909090909,29.384,29.163999999999998,30.408,3.425925925925926,0.0,0.8421052631578947,0.2631578947368421,0.5789473684210527,0.3125
2014,11620,77,1425684.0,1.0,53,5,82,23,6,1,0,16,0,0,6,12,0,0,0.0,1,2,2,2.0,0,0.0,3.5425,15,4.6,2.0,7.6,9.6,394.0,1.8,-4.6,19.543999999999993,18.953999999999997,18.928,2.7333333333333334,0.0,0.8,0.4,0.4,0.5
2014,11620,77,1425686.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1527299.0,1.0,53,0,3,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,-0.0,-0.016000000000000014,0.0,0.0,,,,,,0.0
2014,11620,77,1527300.0,1.0,53,3,9,1,0,0,0,0,0,0,1,4,0,0,0.0,0,0,0,0.0,0,0.0,0.13,4,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,-69.0,0.0,-1.0,0.2879999999999999,0.304,0.308,4.5,0.0,1.0,0.25,0.75,0.25
2014,11620,77,1527302.0,1.0,53,1,7,0,0,0,0,0,0,0,2,4,0,0,0.0,0,1,0,0.0,0,0.0,0.39,4,0.0,0.5,0.0,0.5,-88.0,0.0,-0.0,-0.08199999999999999,-0.098,-0.096,3.5,0.0,1.0,0.5,0.5,0.5
2014,11620,77,1527303.0,1.0,53,3,8,2,0,0,0,0,0,0,1,3,0,0,0.0,0,0,0,0.0,0,0.0,0.195,4,0.6666666666666666,0.75,0.6666666666666666,1.4166666666666665,-43.0,0.0,,0.8859999999999999,0.902,0.904,2.6666666666666665,0.0,0.75,0.25,0.5,0.3333333333333333
2014,11620,77,1527304.0,1.0,53,4,57,9,5,0,1,6,1,0,6,16,1,0,0.0,1,0,0,1.0,0,0.0,2.3163636363636364,10,2.25,1.6,5.75,7.35,276.0,1.25,-0.6153846153846154,10.972,10.54,10.54,3.7333333333333334,0.1,1.6,0.6,1.0,0.375
2014,11620,77,1527305.0,1.0,53,7,78,15,4,0,1,5,1,0,5,16,0,0,0.0,0,2,0,1.0,0,0.0,1.9685714285714284,14,2.142857142857143,1.4285714285714286,3.857142857142857,5.285714285714286,161.0,0.571,-1.4,12.671999999999999,12.783999999999999,12.767999999999999,4.052631578947368,0.07142857142857142,1.1428571428571428,0.35714285714285715,0.7857142857142856,0.3125
2014,11620,77,1527306.0,1.0,53,39,228,69,5,1,0,19,11,4,14,25,0,0,0.0,9,0,2,3.0,0,0.0,8.328125,55,1.7692307692307692,1.6727272727272726,2.1025641025641026,3.775291375291375,63.0,0.205,4.3125,46.14,45.74999999999999,48.34,2.4782608695652173,0.0,0.45454545454545453,0.2545454545454545,0.2,0.56
2014,11620,77,1527307.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1527309.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1527310.0,1.0,53,0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.59,0.598,0.596,3.0,,,,,
2014,11620,77,1527311.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1527312.0,1.0,53,4,35,5,1,0,0,5,0,0,1,13,0,0,0.0,3,0,0,0.0,0,0.0,1.17,5,1.25,1.8,1.75,3.55,45.0,0.25,-0.5555555555555556,4.226,4.308,4.336,3.888888888888889,0.0,2.6,0.2,2.4,0.07692307692307693
2014,11620,77,1527313.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1527314.0,1.0,53,3,41,8,1,0,0,6,1,0,7,13,1,0,0.0,0,0,0,0.0,0,0.0,2.3920000000000003,10,2.6666666666666665,1.5,3.3333333333333335,4.833333333333334,131.0,0.333,-0.8,5.835999999999999,5.39,5.379999999999999,2.7333333333333334,0.0,1.3,0.7,0.6000000000000001,0.5384615384615384
2014,11620,77,1527315.0,1.0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2014,11620,77,1527316.0,1.0,53,13,135,37,2,0,0,13,1,3,9,18,0,0,0.0,1,4,1,5.0,0,0.0,4.1971428571428575,27,2.8461538461538463,1.7407407407407407,3.1538461538461537,4.894586894586895,127.0,0.154,-9.25,22.046000000000003,21.842,23.724000000000004,2.872340425531915,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5
