,jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
162894,45,1883689,Kade Coleman,3B,Fr,11,8,2017,12560,Howard Payne,2741
162895,18,1662154,Jacob Cowling,C,So,0,0,2017,12560,Howard Payne,2741
162896,22,1770716,Seth Dohrman,C,So,0,0,2017,12560,Howard Payne,2741
162897,9,1659346,Shae Edmonds,P,So,0,0,2017,12560,Howard Payne,2741
162898,12,1443398,Ethan Ferrel,P,Sr,0,0,2017,12560,Howard Payne,2741
162899,44,1559845,Trey Franks,1B,Sr,0,0,2017,12560,Howard Payne,2741
162900,2,1659344,Brandon Garrett,SS,So,0,0,2017,12560,Howard Payne,2741
162901,44,1770721,Jonathan George,P,So,11,9,2017,12560,Howard Payne,2741
162902,35,1883438,Joshua Gerig,SS,Fr,35,34,2017,12560,Howard Payne,2741
162903,34,1770699,David Groves,3B,So,32,31,2017,12560,Howard Payne,2741
162904,37,1883685,Xavier Haines,P,Fr,15,0,2017,12560,Howard Payne,2741
162905,4,1883440,Jay Holland,RF,So,16,11,2017,12560,Howard Payne,2741
162906,29,1776909,Dylan Hudson,P,So,0,0,2017,12560,Howard Payne,2741
162907,4,1443397,Neal Kucinski,C,Sr,0,0,2017,12560,Howard Payne,2741
162908,25,1436275,Kyle Kulczyk,1B,Sr,0,0,2017,12560,Howard Payne,2741
162909,27,1770717,Dalton Land,P,Jr,0,0,2017,12560,Howard Payne,2741
162910,8,1770687,Blake Laney,OF,So,1,1,2017,12560,Howard Payne,2741
162911,16,1667093,Kevin Leis,3B,So,0,0,2017,12560,Howard Payne,2741
162912,15,1770688,Benjamin Lewis,OF,Jr,37,36,2017,12560,Howard Payne,2741
162913,43,1783808,Lindly,PR,Fr,0,0,2017,12560,Howard Payne,2741
162914,1,1776908,Cliff Lunceford,OF,So,32,30,2017,12560,Howard Payne,2741
162915,37,1545449,Chase Mcbay,C,Sr,0,0,2017,12560,Howard Payne,2741
162916,40,1782751,Colby Mica,OF,So,0,0,2017,12560,Howard Payne,2741
162917,24,1667094,Zach Moseley,P,So,18,0,2017,12560,Howard Payne,2741
162918,27,1896553,Preston Newman,P,Fr,1,0,2017,12560,Howard Payne,2741
162919,30,1883441,Michael Nowak,C,Fr,29,26,2017,12560,Howard Payne,2741
162920,32,1883439,Blake Null,1B,Fr,14,12,2017,12560,Howard Payne,2741
162921,2,1783327,Joshua O'Conner,P,Sr,7,0,2017,12560,Howard Payne,2741
162922,11,1883684,Seth Owen,P,So,9,5,2017,12560,Howard Payne,2741
162923,43,1893353,Kory Owen,P,Fr,2,0,2017,12560,Howard Payne,2741
162924,7,1542690,Matthew Parks,P,Sr,12,11,2017,12560,Howard Payne,2741
162925,17,1770711,Noah Payne,INF,So,39,37,2017,12560,Howard Payne,2741
162926,3,1545448,Brett Quackenbush,3B,Sr,36,33,2017,12560,Howard Payne,2741
162927,28,1545452,Kyle Ramon,P,Sr,12,10,2017,12560,Howard Payne,2741
162928,9,1770712,Zachary Rodriquez,OF,So,0,0,2017,12560,Howard Payne,2741
162929,41,1896794,Bradley Ruiz,PR,Fr,4,0,2017,12560,Howard Payne,2741
162930,19,1770714,Jacob Salazar,INF,So,24,16,2017,12560,Howard Payne,2741
162931,12,1659354,Wesley Smith,P,So,15,0,2017,12560,Howard Payne,2741
162932,10,1667091,Bailey Smith,OF,Jr,27,27,2017,12560,Howard Payne,2741
162933,4,1659345,Micah Thompson,DH,So,0,0,2017,12560,Howard Payne,2741
162934,22,1889266,Ian Tyra,CF,So,20,14,2017,12560,Howard Payne,2741
162935,17,1551333,Garrett Virgin,P,Sr,0,0,2017,12560,Howard Payne,2741
162936,20,1545067,Nathan Weyrauch,P,Sr,12,3,2017,12560,Howard Payne,2741
162937,23,1895971,Kyle Winstead,DH,So,16,11,2017,12560,Howard Payne,2741
162938,38,1667092,Bandera Wood,PR,So,0,0,2017,12560,Howard Payne,2741
163340,1,1659147,Quinn Appletoft,P,So,2,0,2017,12560,Southwest Baptist,2755
163341,28,1750212,Jeff Bouchard,OF,Sr,0,0,2017,12560,Southwest Baptist,2755
163342,24,1750213,Tanner Cantrell,INF,So,0,0,2017,12560,Southwest Baptist,2755
163343,16,1750214,Brandon Chernoff,P,Sr,0,0,2017,12560,Southwest Baptist,2755
163344,35,1889813,Elias Czech,P,Fr,9,0,2017,12560,Southwest Baptist,2755
163345,35,1750215,Tyler Davison,C,So,0,0,2017,12560,Southwest Baptist,2755
163346,34,1889954,Cory Dudley,P,Fr,3,0,2017,12560,Southwest Baptist,2755
163347,36,1559440,Seth Ell,OF,Sr,0,0,2017,12560,Southwest Baptist,2755
163348,24,1889951,Derek Galvin,P,Jr,9,8,2017,12560,Southwest Baptist,2755
163349,12,1659153,Tim Gurnow,C,So,0,0,2017,12560,Southwest Baptist,2755
163350,41,1750216,Ethan Harris,P,So,0,0,2017,12560,Southwest Baptist,2755
163351,32,1659154,Hunter Hisky,C,So,51,51,2017,12560,Southwest Baptist,2755
163352,21,1750217,Blake Hobbs,OF,So,31,20,2017,12560,Southwest Baptist,2755
163353,34,1442976,Jake Ikerd,P,Sr,0,0,2017,12560,Southwest Baptist,2755
163354,5,1883948,Clint Jack,CF,Jr,51,51,2017,12560,Southwest Baptist,2755
163355,17,1750218,Jay Kaufman,P,So,30,0,2017,12560,Southwest Baptist,2755
163356,9,1750219,Miles Kilgore,P,Jr,0,0,2017,12560,Southwest Baptist,2755
163357,25,1750220,Patrick Latham,INF,So,2,0,2017,12560,Southwest Baptist,2755
163358,40,1559561,Calvin Lovig,P,Sr,19,0,2017,12560,Southwest Baptist,2755
163359,13,1659156,Luke Lucas,P,Jr,0,0,2017,12560,Southwest Baptist,2755
163360,19,1442978,Austin Martin,OF,Sr,0,0,2017,12560,Southwest Baptist,2755
163361,44,1889953,Arinson Martinez,P,Jr,12,0,2017,12560,Southwest Baptist,2755
163362,6,1750221,Cody Massey,OF,Sr,50,47,2017,12560,Southwest Baptist,2755
163363,11,1883946,Andrew Meier,PH/LF,Fr,48,46,2017,12560,Southwest Baptist,2755
163364,23,1889952,Dalton Morrow,P,Fr,6,1,2017,12560,Southwest Baptist,2755
163365,19,1883949,Nelson Muniz,2B,Jr,51,51,2017,12560,Southwest Baptist,2755
163366,8,1750223,Sean Murley,INF,Sr,51,51,2017,12560,Southwest Baptist,2755
163367,18,1884691,Carter Newton,P,Jr,21,6,2017,12560,Southwest Baptist,2755
163368,4,1889950,Jake Peters,1B,Jr,2,0,2017,12560,Southwest Baptist,2755
163369,14,1750225,Brock Randels,INF,So,0,0,2017,12560,Southwest Baptist,2755
163370,18,1770794,Carter Sherban,1B,Fr,0,0,2017,12560,Southwest Baptist,2755
163371,28,1659165,Tyler Slawson,C,Jr,2,0,2017,12560,Southwest Baptist,2755
163372,3,1659166,Caleb Sneed,INF,Jr,51,51,2017,12560,Southwest Baptist,2755
163373,45,1659168,Mason Sturgeon,P,Jr,0,0,2017,12560,Southwest Baptist,2755
163374,13,1883950,Jovany Urbieta,RF,Jr,49,48,2017,12560,Southwest Baptist,2755
163375,2,1883951,Colton Vaught,PH/RF,Jr,3,0,2017,12560,Southwest Baptist,2755
163376,14,1750228,Chas Verduzco,INF,So,5,3,2017,12560,Southwest Baptist,2755
163377,33,1750229,Cody Wade,P,Jr,1,0,2017,12560,Southwest Baptist,2755
163378,16,1884690,Drew Wagner,P,Fr,20,10,2017,12560,Southwest Baptist,2755
163379,10,1883952,Adam White,PH/P,Fr,4,0,2017,12560,Southwest Baptist,2755
163380,30,1750230,Jamie Whitehead,P,Sr,0,0,2017,12560,Southwest Baptist,2755
163381,15,1549116,Chance Wolfe,OF,Sr,51,50,2017,12560,Southwest Baptist,2755
163382,22,1750231,Brian Womack,P,Sr,16,14,2017,12560,Southwest Baptist,2755
163723,17,1539631,Trent Berg,P,Sr,9,8,2017,12560,Vassar,737
163724,11,1874045,Daniel Bonfiglio,INF,Fr,35,27,2017,12560,Vassar,737
163725,16,1777050,Joe Conti,P,So,10,5,2017,12560,Vassar,737
163726,29,1648633,Derek Demild,P,Jr,10,0,2017,12560,Vassar,737
163727,8,1777051,Jake Doyle,C,So,33,25,2017,12560,Vassar,737
163728,30,1539634,Adam Erkis,P,Sr,12,9,2017,12560,Vassar,737
163729,1,1777048,Alex Harnett,INF,So,22,9,2017,12560,Vassar,737
163730,6,1648632,Matt Hernandez,INF,Jr,36,34,2017,12560,Vassar,737
163731,4,1539629,Brad Kendall,OF,Sr,9,3,2017,12560,Vassar,737
163732,21,1648635,Bobby Kinne,INF,Jr,37,35,2017,12560,Vassar,737
163733,24,1539633,Mike Koscielniak,OF,Sr,30,17,2017,12560,Vassar,737
163734,2,1777054,Chris Lee,INF,Jr,14,12,2017,12560,Vassar,737
163735,13,1874046,Connor Levchuck,OF,Fr,24,10,2017,12560,Vassar,737
163736,19,1777055,John Madsen,P,Jr,17,0,2017,12560,Vassar,737
163737,22,1874049,Matt Martino,INF,Fr,34,32,2017,12560,Vassar,737
163738,15,1874047,Billy Mathiesen,P,Fr,12,4,2017,12560,Vassar,737
163739,28,1777052,Jesse Mulham,P,So,15,0,2017,12560,Vassar,737
163740,31,1874053,Mitchell Mullock,P,Fr,3,0,2017,12560,Vassar,737
163741,27,1874052,Robert Pinataro,C,Fr,17,1,2017,12560,Vassar,737
163742,7,1874044,Erik Rabin,C,Fr,11,2,2017,12560,Vassar,737
163743,25,1874054,Bryan Rubin,INF,So,32,15,2017,12560,Vassar,737
163744,12,1777049,Matt Schwartz,OF,So,29,19,2017,12560,Vassar,737
163745,3,1539628,Denis Shanagher,INF,Sr,37,36,2017,12560,Vassar,737
163746,18,1874048,Jake Silver,P,Fr,8,8,2017,12560,Vassar,737
163747,14,1777053,Taylor Smach,OF,So,35,34,2017,12560,Vassar,737
163748,26,1874051,Max Spencer,P,Fr,14,1,2017,12560,Vassar,737
163749,9,1648631,Eric Strickland,OF,Jr,20,4,2017,12560,Vassar,737
163750,23,1874050,Evan Trausch,INF,Fr,33,28,2017,12560,Vassar,737
163751,10,1539630,Robert Winkelmann,P,Sr,11,1,2017,12560,Vassar,737
164041,21,1767548,Alex Banko,OF,So,5,0,2017,12560,Fairmont St.,1076
164042,41,1767549,Addison Barber,P,Jr,0,0,2017,12560,Fairmont St.,1076
164043,11,1767550,Marty Bonifant,P,Sr,3,1,2017,12560,Fairmont St.,1076
164044,2,1767551,Fraser Brown,OF,Sr,29,19,2017,12560,Fairmont St.,1076
164045,34,1767552,Zac Burch,P,So,9,5,2017,12560,Fairmont St.,1076
164046,33,1767553,Brooks Carr,INF,So,30,19,2017,12560,Fairmont St.,1076
164047,36,1767554,Collin Conrad,INF,So,0,0,2017,12560,Fairmont St.,1076
164048,42,1767556,Tom Fortman,P,Sr,9,0,2017,12560,Fairmont St.,1076
164049,22,1767557,Ryan French,P,So,10,0,2017,12560,Fairmont St.,1076
164050,25,1767571,Chris Green,INF,So,33,22,2017,12560,Fairmont St.,1076
164051,24,1658600,Tyler Gross,OF,Jr,0,0,2017,12560,Fairmont St.,1076
164052,23,1658602,Scott Hessler,C,Jr,22,20,2017,12560,Fairmont St.,1076
164053,5,1541817,Dorian Hetzel,INF,Sr,33,24,2017,12560,Fairmont St.,1076
164054,7,1541814,Drew Hetzel,P,Sr,12,1,2017,12560,Fairmont St.,1076
164055,19,1767572,Tyler Hill,C,So,35,27,2017,12560,Fairmont St.,1076
164056,28,1541823,Tyler Holt,P,Sr,16,5,2017,12560,Fairmont St.,1076
164057,35,1883862,Jack Johnston,P,Fr,13,3,2017,12560,Fairmont St.,1076
164058,4,1541826,Maverick Keller,INF,Jr,0,0,2017,12560,Fairmont St.,1076
164059,3,1883857,Johnny Kesling,1B,Fr,50,49,2017,12560,Fairmont St.,1076
164060,4,1883859,Troy Kifer,SS/3B,Fr,44,36,2017,12560,Fairmont St.,1076
164061,27,1658603,Tyler Krantz,INF,Jr,38,31,2017,12560,Fairmont St.,1076
164062,20,1883860,Matt Maiers,1B/P,Jr,14,12,2017,12560,Fairmont St.,1076
164063,37,1767576,Mark Mckee,P,So,15,0,2017,12560,Fairmont St.,1076
164064,18,1767577,Houston Morris,INF,So,15,0,2017,12560,Fairmont St.,1076
164065,10,1883856,Ben Myers,RF,Jr,48,46,2017,12560,Fairmont St.,1076
164066,15,1767578,Austin Norman,OF,Jr,49,48,2017,12560,Fairmont St.,1076
164067,20,1767579,Brent Parrish,1B,Sr,0,0,2017,12560,Fairmont St.,1076
164068,24,1883858,Luke Paull,P,Fr,13,11,2017,12560,Fairmont St.,1076
164069,16,1658610,Austin Ransom,P,Jr,11,0,2017,12560,Fairmont St.,1076
164070,6,1658611,Cole Smith,INF,Jr,9,3,2017,12560,Fairmont St.,1076
164071,14,1767582,Ted Sova,P,Jr,34,23,2017,12560,Fairmont St.,1076
164072,30,1767583,Michael Stout,P,So,14,13,2017,12560,Fairmont St.,1076
164073,17,1883861,Zach Uhazie,C,Fr,22,10,2017,12560,Fairmont St.,1076
164074,12,1767584,Luke Wallace,P,Jr,3,0,2017,12560,Fairmont St.,1076
164075,31,1541824,Jacob Whitmore,OF,Sr,52,52,2017,12560,Fairmont St.,1076
164076,32,1767585,Greg Yaksich,OF,So,38,21,2017,12560,Fairmont St.,1076
164077,8,1541813,Darrin Zombro,INF,Sr,40,29,2017,12560,Fairmont St.,1076
164415,4,1761524,Mason Aldredge,INF,So,33,17,2017,12560,East Tex. Baptist,1062
164416,21,1875260,Alek Arellano,P,Fr,3,0,2017,12560,East Tex. Baptist,1062
164417,23,1761526,Landen Barns,C,So,36,30,2017,12560,East Tex. Baptist,1062
164418,7,1875261,Jeremy Bateman,OF,Fr,12,2,2017,12560,East Tex. Baptist,1062
164419,26,1761528,Chad Boudreaux,P,So,15,0,2017,12560,East Tex. Baptist,1062
164420,16,1543444,Conner Combs,INF,Sr,45,45,2017,12560,East Tex. Baptist,1062
164421,15,1761522,Casey Combs,C,So,36,29,2017,12560,East Tex. Baptist,1062
164422,10,1543443,Zach Compton,INF,Sr,45,45,2017,12560,East Tex. Baptist,1062
164423,31,1875262,Blake Corbin,P,Fr,19,9,2017,12560,East Tex. Baptist,1062
164424,13,1543459,Ashley Dukes,P,Sr,6,4,2017,12560,East Tex. Baptist,1062
164425,11,1543447,Zach Ervin,C,Sr,8,1,2017,12560,East Tex. Baptist,1062
164426,6,1875263,Derrick Findley,P,Fr,15,12,2017,12560,East Tex. Baptist,1062
164427,43,1875264,Call Florence,P,So,1,1,2017,12560,East Tex. Baptist,1062
164428,33,1761532,Zach Gartner,INF,So,45,41,2017,12560,East Tex. Baptist,1062
164429,29,1875266,Garrett Harrison,OF,So,1,0,2017,12560,East Tex. Baptist,1062
164430,22,1761525,Matthew Hebert,INF,Jr,6,0,2017,12560,East Tex. Baptist,1062
164431,44,1761541,Drew Helberg,OF,So,13,2,2017,12560,East Tex. Baptist,1062
164432,35,1761534,Dionte Johnson,OF,So,1,0,2017,12560,East Tex. Baptist,1062
164433,24,1875269,Jimmy Kizer,OF,So,8,4,2017,12560,East Tex. Baptist,1062
164434,25,1875274,Garrett Lakey,C,Jr,10,8,2017,12560,East Tex. Baptist,1062
164435,3,1643655,Brooks Lloyd,INF,Sr,11,1,2017,12560,East Tex. Baptist,1062
164436,34,1761533,Kyle Loson,P,Sr,14,12,2017,12560,East Tex. Baptist,1062
164437,52,1875277,Cameron Neel,C,Fr,0,0,2017,12560,East Tex. Baptist,1062
164438,49,1875278,Devyn Nicholson,OF,Fr,0,0,2017,12560,East Tex. Baptist,1062
164439,45,1875279,Taylor Nimrichter,OF,Fr,5,0,2017,12560,East Tex. Baptist,1062
164440,36,1643693,Jordan O'Bannon,P,Jr,5,0,2017,12560,East Tex. Baptist,1062
164441,28,1875280,Garrett Penny,P,Fr,18,0,2017,12560,East Tex. Baptist,1062
164442,14,1761521,Cody Pierce,P,So,3,0,2017,12560,East Tex. Baptist,1062
164443,38,1875281,Zackery Pierce,P,Fr,5,3,2017,12560,East Tex. Baptist,1062
164444,42,1761540,Jacob Piper,P,Jr,2,0,2017,12560,East Tex. Baptist,1062
164445,18,1761523,Zach Pollard,P,So,13,10,2017,12560,East Tex. Baptist,1062
164446,27,1875282,Hunter Punjak,C,Fr,2,0,2017,12560,East Tex. Baptist,1062
164447,12,1543445,Jaxon Rader,OF,Sr,41,41,2017,12560,East Tex. Baptist,1062
164448,8,1761537,Dylan Read,INF,So,5,0,2017,12560,East Tex. Baptist,1062
164449,40,1875283,Brooks Robey,INF,Fr,6,0,2017,12560,East Tex. Baptist,1062
164450,5,1761535,Logan Sprinkle,C,Sr,18,0,2017,12560,East Tex. Baptist,1062
164451,2,1761510,Dylan Sumpter,INF,So,44,44,2017,12560,East Tex. Baptist,1062
164452,32,1761531,Kameron Sumrall,P,Sr,36,31,2017,12560,East Tex. Baptist,1062
164453,42,1543457,Jacob Wadle,P,Jr,0,0,2017,12560,East Tex. Baptist,1062
164454,1,1875284,Josh Warbington,OF,Sr,36,31,2017,12560,East Tex. Baptist,1062
164455,9,1543442,Brice Winter,INF,Sr,31,27,2017,12560,East Tex. Baptist,1062
164837,27,1868216,Brady Basso,P,Fr,12,2,2017,12560,Oklahoma St.,521
164838,55,1868222,Peyton Battenfield,P,Fr,4,0,2017,12560,Oklahoma St.,521
164839,43,1529667,Blake Battenfield,P,Jr,23,11,2017,12560,Oklahoma St.,521
164840,7,1757494,Garrett Benge,INF,Jr,57,57,2017,12560,Oklahoma St.,521
164841,33,1868218,Trevor Boone,OF,Fr,31,16,2017,12560,Oklahoma St.,521
164842,37,1529664,Tyler Buffett,P,Sr,29,27,2017,12560,Oklahoma St.,521
164843,16,1868212,Cade Cabbiness,OF,Fr,42,31,2017,12560,Oklahoma St.,521
164844,1,1868207,Ryan Cash,INF,Fr,40,35,2017,12560,Oklahoma St.,521
164845,4,1642574,Jacob Chappell,INF,Jr,42,23,2017,12560,Oklahoma St.,521
164846,25,1529672,Trey Cobb,P,Sr,19,0,2017,12560,Oklahoma St.,521
164847,42,1757504,Jake Cowan,P,Jr,21,0,2017,12560,Oklahoma St.,521
164848,23,1868214,Danny Desimone,1B,Fr,0,0,2017,12560,Oklahoma St.,521
164849,5,1868208,Cameron Dobbs,INF,Fr,47,37,2017,12560,Oklahoma St.,521
164850,34,1757501,Jensen Elliott,P,So,4,4,2017,12560,Oklahoma St.,521
164851,14,1868210,Bryce Fischer,OF,Jr,20,5,2017,12560,Oklahoma St.,521
164852,38,1757503,Nick Gallo,INF,Sr,0,0,2017,12560,Oklahoma St.,521
164853,39,1868220,Cole Hearrean,P,Jr,26,1,2017,12560,Oklahoma St.,521
164854,45,1868221,Jonathan Heasley,P,Fr,22,5,2017,12560,Oklahoma St.,521
164855,32,1757500,Ben Leeper,P,So,0,0,2017,12560,Oklahoma St.,521
164856,46,1757505,Joe Lienhard,P,So,25,13,2017,12560,Oklahoma St.,521
164857,13,1642577,Jon Littell,OF,Jr,47,43,2017,12560,Oklahoma St.,521
164858,26,1757499,Luke Matheny,P,So,3,0,2017,12560,Oklahoma St.,521
164859,3,1642573,Garrett Mccain,OF,Jr,57,57,2017,12560,Oklahoma St.,521
164860,18,1868215,Reid Morgan,P,Fr,6,0,2017,12560,Oklahoma St.,521
164861,15,1868211,Michael Neustifter,C,Fr,35,27,2017,12560,Oklahoma St.,521
164862,28,1868217,Trey Riley,P,Fr,3,0,2017,12560,Oklahoma St.,521
164863,2,1529668,Andrew Rosa,INF,Jr,42,34,2017,12560,Oklahoma St.,521
164864,6,1868209,Parker Scott,P,Fr,6,2,2017,12560,Oklahoma St.,521
164865,24,1757497,Colin Simpson,C,So,53,46,2017,12560,Oklahoma St.,521
164866,36,1757502,Max Simpson,P,Jr,6,0,2017,12560,Oklahoma St.,521
164867,8,1529671,Ryan Sluder,OF,Sr,45,39,2017,12560,Oklahoma St.,521
164868,19,1642579,Carson Teel,P,So,28,3,2017,12560,Oklahoma St.,521
164869,35,1868219,C.J. Varela,P,Fr,13,4,2017,12560,Oklahoma St.,521
164870,17,1868213,Travis Wacker,C,Jr,17,14,2017,12560,Oklahoma St.,521
164871,22,1529659,Dustin Williams,INF,Sr,47,34,2017,12560,Oklahoma St.,521
164872,31,1529662,Matt Wilson,P,Jr,5,0,2017,12560,Oklahoma St.,521
165234,7,1767106,Matt Anderson,C,So,0,0,2017,12560,Ga. Southern,253
165235,12,1544909,Cal Baker,INF,Sr,27,14,2017,12560,Ga. Southern,253
165236,23,1657043,Logan Baldwin,P,Jr,58,58,2017,12560,Ga. Southern,253
165237,16,1767109,Cj Ballard,OF,So,36,17,2017,12560,Ga. Southern,253
165238,43,1872370,Luke Berryhill,C,Fr,3,2,2017,12560,Ga. Southern,253
165239,11,1544911,C.J. Brazil,C,Sr,47,42,2017,12560,Ga. Southern,253
165240,14,1432477,Evan Challenger,P,Sr,16,11,2017,12560,Ga. Southern,253
165241,18,1544914,Ryan Cleveland,INF,Sr,59,59,2017,12560,Ga. Southern,253
165242,19,1767110,Chase Cohen,P,So,17,16,2017,12560,Ga. Southern,253
165243,9,1872357,Jacob Condra-Bogan,P,Sr,19,6,2017,12560,Ga. Southern,253
165244,3,1767103,Zach Cowart,1B,So,14,1,2017,12560,Ga. Southern,253
165245,30,1872362,Steven Curry,INF,Fr,59,58,2017,12560,Ga. Southern,253
165246,44,1872371,Brian Eichhorn,P,So,16,12,2017,12560,Ga. Southern,253
165247,27,1872360,Ryan Frederick,P,Sr,13,0,2017,12560,Ga. Southern,253
165248,39,1657050,Matt Geiger,P,Jr,0,0,2017,12560,Ga. Southern,253
165249,24,1872358,Roury Glanton,INF,Fr,8,3,2017,12560,Ga. Southern,253
165250,31,1872363,Mitchell Golden,INF,Fr,51,48,2017,12560,Ga. Southern,253
165251,26,1872359,Eric Goldstein,P,Fr,16,0,2017,12560,Ga. Southern,253
165252,35,1872365,Jacob Greene,C,Fr,25,17,2017,12560,Ga. Southern,253
165253,42,1872369,Cameron Hankins,OF,Fr,14,5,2017,12560,Ga. Southern,253
165254,32,1767116,Landon Hughes,P,Sr,28,0,2017,12560,Ga. Southern,253
165255,22,1767112,Lawson Humphries,P,So,8,0,2017,12560,Ga. Southern,253
165256,47,1544928,Adam Kelly,P,Sr,22,3,2017,12560,Ga. Southern,253
165257,38,1872367,Tyler Martin,C,Fr,51,47,2017,12560,Ga. Southern,253
165258,2,1767115,Evan Mcdonald,SS,Sr,49,49,2017,12560,Ga. Southern,253
165259,4,1872355,Mason Mcwhorter,OF,Fr,56,54,2017,12560,Ga. Southern,253
165260,8,1767114,Tarez Miller,OF,So,9,5,2017,12560,Ga. Southern,253
165261,34,1872364,Anthony Paesano,P,Sr,26,0,2017,12560,Ga. Southern,253
165262,40,1872368,Jacob Parker,P,Fr,0,0,2017,12560,Ga. Southern,253
165263,13,1767108,Hunter Phillips,P,So,6,0,2017,12560,Ga. Southern,253
165264,45,1872384,Colt Ramsey,P,Sr,7,0,2017,12560,Ga. Southern,253
165265,46,1889201,Seth Shuman,P,Fr,14,9,2017,12560,Ga. Southern,253
165266,25,1657048,Connor Simmons,P,Jr,29,0,2017,12560,Ga. Southern,253
165267,29,1872361,Blake Simmons,INF,Fr,0,0,2017,12560,Ga. Southern,253
165268,5,1872356,Zach Strickland,P,Fr,12,1,2017,12560,Ga. Southern,253
165269,17,1767113,Jonathan Tracey,OF,So,15,1,2017,12560,Ga. Southern,253
165270,6,1767118,Jordan Wren,OF,Sr,55,52,2017,12560,Ga. Southern,253
165628,6,1657858,Tommy Bordignon,P,Jr,17,6,2017,12560,Northwestern,509
165629,24,1769228,Willie Bourbon,INF,So,46,37,2017,12560,Northwestern,509
165630,9,1866686,Kyle  Jr. Burnett,OF,Fr,12,2,2017,12560,Northwestern,509
165631,26,1866690,Nick Cauley,P,Fr,11,0,2017,12560,Northwestern,509
165632,25,1866689,Hank Christie,P,Fr,20,20,2017,12560,Northwestern,509
165633,44,1657851,Jack Claeys,C,Jr,45,39,2017,12560,Northwestern,509
165634,34,1769229,Josh Davis,P,Sr,14,10,2017,12560,Northwestern,509
165635,10,1769230,Ben Dickey,OF,So,52,36,2017,12560,Northwestern,509
165636,2,1769231,Jack Dunn,INF,So,57,57,2017,12560,Northwestern,509
165637,4,1866685,Alex Erro,INF,Fr,57,55,2017,12560,Northwestern,509
165638,55,1657846,Richard Fordon,P,Jr,19,0,2017,12560,Northwestern,509
165639,48,1866693,Matt Gannon,P,Fr,13,11,2017,12560,Northwestern,509
165640,11,1657861,Pete Hofman,P,Sr,23,0,2017,12560,Northwestern,509
165641,19,1527957,Matt Hopfner,OF,Sr,57,57,2017,12560,Northwestern,509
165642,30,1527958,Joe Hoscheit,OF,Sr,56,55,2017,12560,Northwestern,509
165643,31,1769233,Mat Jones,C,Jr,8,0,2017,12560,Northwestern,509
165644,27,1866691,Leo Kaplan,OF,Fr,37,22,2017,12560,Northwestern,509
165645,18,1769237,Danny Katz,P,So,13,0,2017,12560,Northwestern,509
165646,21,1769238,Tyler Lass,P,So,17,0,2017,12560,Northwestern,509
165647,35,1866692,Sam Lawrence,P,Fr,23,0,2017,12560,Northwestern,509
165648,22,1866688,Josh Levy,P,Fr,15,2,2017,12560,Northwestern,509
165649,15,1657860,Connor Lind,INF,Jr,55,53,2017,12560,Northwestern,509
165650,13,1866687,Charlie Maxwell,INF,Fr,38,23,2017,12560,Northwestern,509
165651,3,1866684,Nick Paciorek,C,Fr,37,27,2017,12560,Northwestern,509
165652,7,1527959,Grant Peikert,INF,Jr,22,12,2017,12560,Northwestern,509
165653,16,1657859,Jr Reimer,P,Jr,16,0,2017,12560,Northwestern,509
165654,23,1769235,Mack Rosman,P,So,0,0,2017,12560,Northwestern,509
165655,17,1866705,Jake Schieber,OF,Sr,38,31,2017,12560,Northwestern,509
165656,14,1527960,Joe Schindler,P,Sr,6,5,2017,12560,Northwestern,509
165657,33,1769239,Cooper Wetherbee,P,Sr,20,10,2017,12560,Northwestern,509
165955,26,1894066,Gunner Amelunk,OF,Fr,12,5,2017,12560,Wis. Lutheran,8911
165956,8,1779444,Kj Banse,OF,So,37,36,2017,12560,Wis. Lutheran,8911
165957,14,1779445,Kyle Baron,P,So,9,8,2017,12560,Wis. Lutheran,8911
165958,27,1894067,Noah Cook,P,Fr,0,0,2017,12560,Wis. Lutheran,8911
165959,18,1671093,Curtis Engelbrecht,P,Jr,34,34,2017,12560,Wis. Lutheran,8911
165960,23,1549973,Jake Grollo,OF,Sr,4,4,2017,12560,Wis. Lutheran,8911
165961,15,1671095,Joe Hanson,INF,Jr,19,17,2017,12560,Wis. Lutheran,8911
165962,7,1894060,Brannigan Hart,OF,Fr,30,27,2017,12560,Wis. Lutheran,8911
165963,35,1894072,Danny Hennen,OF,Fr,1,0,2017,12560,Wis. Lutheran,8911
165964,4,1671013,Brett Jakel,INF,Jr,24,22,2017,12560,Wis. Lutheran,8911
165965,30,1894070,Dylan Knoespel,P,Fr,9,9,2017,12560,Wis. Lutheran,8911
165966,11,1779448,Mike Kosinski,OF,So,1,0,2017,12560,Wis. Lutheran,8911
165967,44,1671097,Kyle Koth,INF,Jr,0,0,2017,12560,Wis. Lutheran,8911
165968,31,1779449,Sid Lehman,3B,So,25,19,2017,12560,Wis. Lutheran,8911
