App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,division,Pitches
1,,7.0,,9,2,0,1,1,0,31,28,1,0,0,1,0,1,0,0,0,1,0,,13,5,1,0,0,1,0,04/14/2012,home,10942,201,Eastern Ill.,9,True,9,2,7,win,771676,202,1315550,2012,,9 - 2,,106.0
1,,4.1,,6,4,4,4,2,0,22,18,0,0,1,1,0,0,0,0,0,0,0,,9,1,0,0,0,1,1,04/21/2012,home,10942,43,Austin Peay,9,True,7,6,1,win,774157,202,1315550,2012,,7 - 6,,84.0
1,,9.0,,6,1,0,2,4,0,33,31,1,0,0,1,0,0,0,0,0,0,0,,12,8,1,0,0,1,2,04/29/2012,away,10942,444,Morehead St.,9,True,9,1,8,win,777027,202,1315550,2012,,9 - 1,,0.0
1,,5.1,,9,6,3,2,5,0,28,25,2,1,0,1,0,1,0,0,0,0,0,,6,4,0,0,0,1,3,05/06/2012,away,10942,695,UT Martin,9,True,8,7,1,win,778610,202,1315550,2012,,8 - 7,,98.0
1,,8.0,,4,1,1,3,3,0,30,27,2,0,0,0,0,0,0,0,0,0,0,,17,3,1,0,0,1,1,05/19/2012,away,10942,454,Murray St.,9,True,7,1,6,win,780249,202,1315550,2012,,7 - 1,,112.0
1,,6.0,,9,0,0,1,3,0,27,25,0,0,0,0,1,1,0,0,0,0,0,,8,5,0,0,0,1,0,02/18/2012,away,10942,1068,Elon,9,True,3,4,-1,loss,756008,248,993037,2012,,3 - 4,,84.0
1,,6.0,,6,2,1,0,5,0,25,25,0,0,1,0,1,0,0,0,0,0,0,,6,6,1,0,0,1,1,02/25/2012,home,10942,312,Iowa,9,True,12,3,9,win,757294,248,993037,2012,,12 - 3,,0.0
1,,4.0,,5,4,0,3,3,0,22,18,1,0,0,0,0,0,0,0,0,1,0,,6,3,0,0,0,1,0,03/03/2012,home,10942,81,Bryant,9,True,6,18,-12,loss,758302,248,993037,2012,,6 - 18,,0.0
1,,6.0,,5,3,0,4,4,0,29,23,0,0,1,1,0,1,0,0,0,1,0,,8,5,1,0,0,1,3,03/10/2012,home,10942,283,Hofstra,9,True,5,3,2,win,760459,248,993037,2012,,5 - 3,,0.0
1,,3.2,,4,6,6,5,4,0,20,12,1,1,1,0,0,0,0,0,0,1,2,,2,5,0,1,0,1,1,03/17/2012,away,10942,711,Towson,9,True,3,11,-8,loss,762693,248,993037,2012,,3 - 11,,74.0
1,,4.2,,8,6,6,1,4,0,24,20,1,0,0,1,0,2,0,0,0,0,1,,3,6,0,1,0,1,1,03/23/2012,home,10942,786,William & Mary,9,True,3,6,-3,loss,764688,248,993037,2012,,3 - 6,,0.0
1,,3.0,,6,5,3,3,3,0,18,15,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,1,0,1,2,03/31/2012,home,10942,254,Georgia St.,9,True,3,8,-5,loss,766999,248,993037,2012,,3 - 8,,0.0
1,,7.1,,7,0,0,0,3,0,27,27,0,0,0,0,0,0,0,0,0,0,0,,10,6,1,0,0,1,1,04/07/2012,away,10942,740,VCU,9,True,2,0,2,win,769702,248,993037,2012,,2 - 0,,83.0
1,,5.0,,8,4,4,0,1,0,24,23,2,0,0,0,0,1,0,0,0,0,0,,6,8,1,0,0,1,0,04/14/2012,away,10942,500,Northeastern,9,True,7,5,2,win,771697,248,993037,2012,,7 - 5,,76.0
1,,7.0,,6,1,1,3,4,0,30,27,0,0,0,0,0,0,0,0,0,0,0,,4,13,1,0,0,1,1,04/21/2012,home,10942,523,Old Dominion,9,True,7,1,6,win,774721,248,993037,2012,,7 - 1,,0.0
1,,6.0,,5,5,3,2,3,0,26,21,0,3,0,1,0,1,0,0,0,1,1,,6,7,0,1,0,1,0,04/28/2012,away,10942,317,James Madison,9,True,2,5,-3,loss,776353,248,993037,2012,,2 - 5,,74.0
1,,7.0,,5,2,1,1,1,0,28,24,0,0,0,0,0,1,0,0,0,2,0,,6,13,0,1,0,1,0,05/05/2012,home,10942,180,Delaware,9,True,1,2,-1,loss,778073,248,993037,2012,,1 - 2,,73.0
1,,3.0,,3,4,2,2,2,0,15,13,1,0,2,0,0,0,0,0,0,0,0,,1,5,0,0,0,1,0,05/18/2012,away,10942,460,UNCW,9,True,5,11,-6,loss,780043,248,993037,2012,,5 - 11,,53.0
1,,3.1,,5,7,7,4,2,0,20,14,2,0,0,1,0,1,0,0,0,1,0,,3,5,0,1,0,1,0,05/24/2012,home,10942,711,Towson,9,True,8,16,-8,loss,780569,248,993037,2012,,8 - 16,,88.0
1,,6.2,,6,4,4,1,2,0,29,26,1,1,0,1,0,1,0,0,0,1,0,,11,7,1,0,0,1,0,02/21/2012,home,10942,458,Charlotte,9,True,12,5,7,win,756437,19651,1214882,2012,,12 - 5,,87.0
1,,7.0,,6,5,2,3,4,0,30,26,3,0,0,1,0,0,0,0,0,1,0,,10,6,0,1,0,1,0,02/28/2012,home,10942,742,Virginia Tech,9,True,6,10,-4,loss,757801,19651,1214882,2012,,6 - 10,,97.0
1,,5.0,,5,7,5,3,5,0,25,19,0,0,2,0,0,1,0,0,0,1,1,,7,2,0,1,0,1,1,03/06/2012,home,10942,575,Richmond,9,True,6,7,-1,loss,759486,19651,1214882,2012,,6 - 7,,99.0
1,,6.1,,7,2,2,2,4,0,28,25,1,0,0,0,0,0,0,0,0,1,0,,7,8,1,0,0,1,1,03/13/2012,away,10942,488,N.C. A&T,9,True,9,2,7,win,761683,19651,1214882,2012,,9 - 2,,0.0
1,,8.0,,3,0,0,1,2,0,27,26,2,0,0,0,0,0,0,0,0,0,0,,10,11,1,0,0,1,1,03/23/2012,away,10942,48,Charleston So.,9,True,2,0,2,win,764564,19651,1214882,2012,,2 - 0,,0.0
1,,9.0,,8,3,3,0,8,0,36,30,1,0,0,1,0,2,0,0,0,2,2,,9,8,1,0,0,1,2,03/30/2012,home,10942,741,VMI,9,True,12,3,9,win,766808,19651,1214882,2012,,12 - 3,,93.0
1,,5.1,,6,2,1,1,8,0,24,21,0,0,0,1,0,1,0,0,0,0,1,,4,3,1,0,0,1,1,04/06/2012,home,10942,563,Radford,9,True,4,2,2,win,769180,19651,1214882,2012,,4 - 2,,89.0
1,,9.0,,3,1,1,3,4,0,33,29,3,0,0,0,0,0,0,0,0,0,1,,10,13,1,0,0,1,1,04/13/2012,home,10942,1320,Presbyterian,9,True,5,1,4,win,771460,19651,1214882,2012,,5 - 1,,96.0
1,,5.1,,4,4,3,2,2,0,25,21,1,0,1,0,0,2,0,0,0,0,0,,3,11,0,0,0,1,1,04/20/2012,away,10942,149,Coastal Carolina,12,True,8,5,3,win,773913,19651,1214882,2012,,8 - 5,,77.0
1,,6.2,,3,2,1,1,3,0,24,21,0,0,1,0,0,1,0,0,0,1,0,,9,7,0,0,0,1,1,05/04/2012,home,10942,456,UNC Asheville,9,True,4,5,-1,loss,777861,19651,1214882,2012,,4 - 5,,79.0
1,,5.1,,8,4,4,0,1,0,26,24,2,0,1,0,1,2,0,0,0,0,0,,8,7,0,1,0,1,0,05/11/2012,away,10942,355,Liberty,9,True,0,5,-5,loss,779246,19651,1214882,2012,,0 - 5,,104.0
1,,4.0,,7,8,6,1,1,0,23,20,2,0,0,1,0,2,0,0,0,0,0,,5,6,0,1,0,1,0,05/17/2012,away,10942,792,Winthrop,9,True,3,8,-5,loss,779940,19651,1214882,2012,,3 - 8,,66.0
1,,2.1,,6,6,5,1,3,0,15,12,3,0,0,0,0,2,0,0,0,0,0,,2,0,0,1,0,1,1,05/22/2012,away,10942,115,Campbell,9,True,4,10,-6,loss,780451,19651,1214882,2012,,4 - 10,,59.0
1,,1.2,,2,0,0,1,2,0,7,5,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,2,0,02/24/2012,home,10942,352,Lehigh,9,True,1,3,-2,loss,756651,173,1091830,2012,,1 - 3,,0.0
1,,1.0,,4,2,2,0,1,0,7,7,1,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,2,0,03/04/2012,home,10942,1320,Presbyterian,9,True,6,7,-1,loss,758921,173,1091830,2012,,6 - 7,,0.0
1,,1.1,,2,1,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,1,03/07/2012,away,10942,490,NC State,9,True,0,11,-11,loss,759703,173,1091830,2012,,0 - 11,,29.0
1,,2.2,,6,4,4,0,4,0,15,14,4,0,1,0,0,1,0,3,3,0,0,,2,2,0,0,0,3,1,03/10/2012,away,10942,27,App State,9,True,3,16,-13,loss,760441,173,1091830,2012,,3 - 16,,51.0
1,,5.1,,3,1,1,3,3,0,23,19,2,0,0,0,0,1,0,0,0,0,0,,8,5,1,0,0,1,1,03/20/2012,away,10942,489,N.C. Central,9,True,4,1,3,win,763835,173,1091830,2012,,4 - 1,,54.0
1,,2.2,,3,1,0,3,1,0,14,11,0,0,0,1,0,0,0,0,0,0,0,,1,5,0,0,0,2,0,03/27/2012,home,10942,193,Duke,9,True,2,1,1,win,766085,173,1091830,2012,,2 - 1,,0.0
1,,5.0,,7,5,0,1,2,0,24,21,1,0,1,0,0,0,0,0,0,1,1,,4,8,0,0,0,1,0,04/03/2012,away,10942,10411,USC Upstate,9,True,8,7,1,win,768313,173,1091830,2012,,8 - 7,,80.0
1,,2.0,,6,5,4,0,0,0,12,12,0,0,2,0,0,0,0,0,0,0,0,,1,4,0,1,0,1,0,04/10/2012,away,10942,1320,Presbyterian,9,True,5,13,-8,loss,770650,173,1091830,2012,,5 - 13,,27.0
1,,5.0,,3,1,1,1,4,0,18,17,2,0,0,0,0,0,0,0,0,0,0,,8,2,1,0,0,2,1,04/17/2012,away,10942,193,Duke,9,True,8,4,4,win,773116,173,1091830,2012,,8 - 4,,67.0
1,,5.0,,6,2,2,0,0,0,21,20,3,0,1,0,0,1,0,0,0,0,0,,9,5,0,0,0,1,0,04/24/2012,away,10942,742,Virginia Tech,9,True,3,7,-4,loss,775436,173,1091830,2012,,3 - 7,,65.0
1,,0.2,,3,3,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,3,0,04/29/2012,home,10942,625,Samford,9,True,6,15,-9,loss,777119,173,1091830,2012,,6 - 15,,0.0
1,,0.2,,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,1,0,1,0,,2,0,0,0,0,2,0,05/02/2012,away,10942,648,South Carolina,9,True,1,2,-1,loss,777614,173,1091830,2012,,1 - 2,,17.0
1,,0.2,,1,3,3,1,0,0,5,3,0,0,0,0,0,1,0,2,2,0,0,,1,1,0,0,0,2,0,05/06/2012,home,10942,141,The Citadel,9,True,2,15,-13,loss,778796,173,1091830,2012,,2 - 15,,0.0
1,,3.0,,3,2,2,2,2,0,14,12,1,0,0,0,0,0,0,0,0,0,0,,4,3,0,0,0,3,0,02/17/2012,away,10942,678,Stetson,9,True,7,19,-12,loss,755541,249,997523,2012,,7 - 19,,60.0
1,,3.1,,5,2,2,0,3,0,16,15,1,0,0,0,0,0,0,2,1,1,0,,4,3,0,0,0,2,0,02/25/2012,home,10942,725,Army West Point,9,True,6,11,-5,loss,757175,249,997523,2012,,6 - 11,,65.0
1,,0.0,,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,3,0,03/02/2012,away,10942,193,Duke,9,True,2,13,-11,loss,758083,249,997523,2012,,2 - 13,,9.0
1,,3.1,,1,0,0,1,2,0,13,7,0,0,0,0,0,3,0,0,0,2,0,,4,2,0,0,0,2,1,03/07/2012,away,10942,786,William & Mary,9,True,1,11,-10,loss,759713,249,997523,2012,,1 - 11,,46.0
1,,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,3,0,03/10/2012,home,10942,167,Cornell,9,True,3,6,-3,loss,760672,249,997523,2012,,3 - 6,,8.0
1,,3.0,,4,0,0,1,1,0,14,13,0,0,0,0,0,0,0,0,0,0,0,,3,4,0,0,0,2,1,03/10/2012,home,10942,167,Cornell,9,True,3,5,-2,loss,760773,249,997523,2012,,3 - 5,,59.0
1,,1.1,,6,6,2,2,0,0,11,9,1,1,0,0,0,0,1,1,1,0,0,,2,1,0,0,0,2,0,03/16/2012,home,10942,251,Georgetown,9,True,2,13,-11,loss,762346,249,997523,2012,,2 - 13,,36.0
1,,3.0,,4,4,4,1,2,0,16,10,0,0,0,0,0,3,0,0,0,1,1,,4,2,0,1,0,1,2,03/20/2012,away,10942,392,Maryland,9,True,6,8,-2,loss,763843,249,997523,2012,,6 - 8,,56.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,3,0,03/23/2012,home,10942,340,La Salle,9,True,4,7,-3,loss,764647,249,997523,2012,,4 - 7,,9.0
1,,1.0,,3,1,1,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,04/03/2012,home,10942,711,Towson,9,True,9,1,8,win,768400,249,997523,2012,,9 - 1,,15.0
1,,1.0,,2,4,3,1,0,0,7,4,0,1,0,0,0,0,0,1,0,2,0,,2,1,0,0,0,2,0,04/06/2012,away,10942,572,Rhode Island,9,True,2,10,-8,loss,769098,249,997523,2012,,2 - 10,,12.0
1,,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,,0,0,0,0,0,4,0,04/13/2012,away,10942,575,Richmond,9,True,9,4,5,win,771342,249,997523,2012,,9 - 4,,0.0
1,,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,,1,0,0,0,0,8,0,04/15/2012,away,10942,575,Richmond,9,True,3,9,-6,loss,772618,249,997523,2012,,3 - 9,,0.0
1,,1.0,,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,0,04/18/2012,home,10942,391,UMBC,9,True,8,1,7,win,773465,249,997523,2012,,8 - 1,,17.0
1,,1.2,,2,1,1,0,1,0,7,5,1,0,0,0,0,0,0,2,1,1,1,,3,1,0,0,0,4,0,04/25/2012,home,10942,726,Navy,10,True,10,9,1,win,775735,249,997523,2012,,10 - 9,,19.0
1,,3.0,,4,1,1,4,1,0,18,11,0,2,0,0,0,1,0,1,1,2,0,,7,1,0,0,0,3,0,04/27/2012,home,10942,458,Charlotte,9,True,5,9,-4,loss,776077,249,997523,2012,,5 - 9,,67.0
1,,1.0,,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,1,1,1,,1,1,0,0,0,4,1,05/05/2012,away,10942,606,Saint Joseph's,9,True,0,4,-4,loss,778094,249,997523,2012,,0 - 4,,0.0
1,,0.1,,2,1,0,0,0,0,3,3,2,0,0,0,0,0,0,2,2,0,0,,1,0,0,0,0,3,0,05/12/2012,home,10942,812,Xavier,9,True,4,11,-7,loss,779451,249,997523,2012,,4 - 11,,8.0
1,,1.0,,4,4,4,0,1,0,8,6,0,0,0,0,0,1,0,0,0,1,0,,1,1,0,0,0,2,0,05/17/2012,away,10942,400,Massachusetts,9,True,3,10,-7,loss,779874,249,997523,2012,,3 - 10,,34.0
1,,4.0,,6,5,5,4,0,0,22,17,0,0,0,1,0,0,0,0,0,0,1,,5,7,0,1,0,1,0,02/19/2012,away,10942,718,Tulane,9,True,2,8,-6,loss,756255,639,982890,2012,,2 - 8,,78.0
1,,2.2,,7,5,3,1,2,0,18,15,1,0,0,0,0,1,0,0,0,1,0,,5,1,0,0,0,1,0,02/25/2012,away,10942,355,Liberty,9,True,9,7,2,win,757228,639,982890,2012,,9 - 7,,0.0
1,,3.0,,4,1,1,2,3,0,15,12,0,1,0,0,0,1,0,1,1,0,0,,2,2,0,0,0,2,1,03/04/2012,away,10942,128,UCF,9,True,2,15,-13,loss,758880,639,982890,2012,,2 - 15,,57.0
1,,2.0,,2,2,2,3,2,0,10,7,0,0,0,1,1,0,0,0,0,0,0,,2,1,0,0,0,2,2,03/10/2012,away,10942,28600,Lipscomb,9,True,1,11,-10,loss,760703,639,982890,2012,,1 - 11,,48.0
1,,3.1,,7,5,5,4,4,0,22,18,1,0,2,1,1,0,0,3,3,0,0,,1,5,0,0,0,2,0,03/14/2012,away,10942,736,Vanderbilt,9,True,4,11,-7,loss,761959,639,982890,2012,,4 - 11,,94.0
1,,2.1,,2,1,1,0,3,0,8,7,0,0,0,0,0,0,0,1,0,1,0,,3,0,0,0,0,2,0,03/23/2012,away,10942,116,Canisius,9,True,3,9,-6,loss,764661,639,982890,2012,,3 - 9,,0.0
1,,5.0,,0,0,0,3,3,0,18,14,0,0,0,1,0,0,0,3,1,1,0,,8,4,0,0,0,2,0,03/23/2012,away,10942,116,Canisius,9,True,3,7,-4,loss,764695,639,982890,2012,,3 - 7,,0.0
1,,1.1,,2,3,2,0,0,0,7,6,0,0,0,0,0,1,0,3,0,0,0,,3,0,0,1,0,2,0,04/01/2012,home,10942,62,Binghamton,9,True,3,6,-3,loss,768128,639,982890,2012,,3 - 6,,0.0
1,,1.0,,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,3,0,04/04/2012,away,10942,80,Brown,9,True,9,5,4,win,768796,639,982890,2012,,9 - 5,,0.0
1,,1.0,,3,1,1,0,1,0,6,5,2,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,3,1,04/07/2012,home,10942,310,Iona,9,True,3,4,-1,loss,769729,639,982890,2012,,3 - 4,,19.0
1,,1.1,,2,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,,3,0,0,0,0,5,0,04/10/2012,home,10942,725,Army West Point,9,True,1,14,-13,loss,770742,639,982890,2012,,1 - 14,,0.0
1,,0.2,,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,2,0,04/14/2012,away,10942,386,Marist,11,True,1,0,1,win,772256,639,982890,2012,,1 - 0,,18.0
1,,1.1,,2,2,2,1,1,0,8,5,0,0,0,0,0,1,1,1,0,1,0,,3,0,0,0,0,2,0,04/15/2012,away,10942,386,Marist,13,True,7,8,-1,loss,772711,639,982890,2012,,7 - 8,,31.0
1,,3.1,,3,1,1,1,4,0,13,12,0,0,1,1,0,0,0,2,0,0,0,,4,1,0,1,0,4,0,04/18/2012,home,10942,222,Fairleigh Dickinson,10,True,8,9,-1,loss,773452,639,982890,2012,,8 - 9,,49.0
1,,4.0,,1,2,1,0,2,0,14,13,0,0,0,0,0,1,0,2,0,0,0,,4,5,0,0,0,2,0,04/29/2012,home,10942,482,Niagara,10,True,11,10,1,win,777082,639,982890,2012,,11 - 10,,0.0
1,,0.1,,4,3,3,1,0,0,6,5,0,0,0,0,0,0,0,1,1,0,0,,0,1,0,0,0,2,0,05/05/2012,away,10942,576,Rider,9,True,5,8,-3,loss,778395,639,982890,2012,,5 - 8,,0.0
1,,4.1,,3,2,2,1,2,0,16,14,0,0,0,0,0,1,0,2,1,0,0,,5,4,0,0,0,2,2,05/11/2012,home,10942,220,Fairfield,9,True,4,7,-3,loss,779282,639,982890,2012,,4 - 7,,62.0
1,,2.2,,3,1,1,0,2,0,11,11,1,0,0,0,0,0,0,3,0,0,0,,3,3,0,0,0,3,1,05/17/2012,away,10942,381,Manhattan,9,True,7,11,-4,loss,779956,639,982890,2012,,7 - 11,,0.0
1,,3.2,,3,1,1,0,3,0,14,12,1,0,0,0,0,0,0,3,3,1,1,,5,3,0,0,1,2,1,03/07/2012,away,10942,19651,High Point,9,True,8,4,4,win,759744,575,1315222,2012,,8 - 4,,48.0
1,,4.0,,10,11,9,3,3,0,27,24,2,0,1,0,0,0,0,1,1,0,0,,6,3,0,0,0,2,1,03/17/2012,home,10942,554,Princeton,9,True,14,21,-7,loss,762731,575,1315222,2012,,14 - 21,,0.0
1,,1.0,,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,1,03/27/2012,home,10942,786,William & Mary,9,True,5,9,-4,loss,766163,575,1315222,2012,,5 - 9,,0.0
1,,0.2,,3,3,2,0,1,0,5,4,1,1,0,0,0,0,0,0,0,0,1,,0,1,0,1,0,3,0,04/03/2012,away,10942,741,VMI,9,True,3,4,-1,loss,768383,575,1315222,2012,,3 - 4,,0.0
1,,3.0,,3,3,0,1,3,0,15,14,1,0,1,0,0,0,0,0,0,0,0,,2,4,0,0,0,3,2,04/10/2012,away,10942,786,William & Mary,9,True,4,17,-13,loss,770718,575,1315222,2012,,4 - 17,,0.0
1,,1.0,,3,1,1,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,05/05/2012,away,10942,400,Massachusetts,9,True,13,8,5,win,778176,575,1315222,2012,,13 - 8,,22.0
1,,4.1,,2,1,1,1,5,0,16,14,1,0,0,0,0,0,0,0,0,1,0,,2,6,0,0,0,2,3,05/08/2012,away,10942,740,VCU,9,True,4,6,-2,loss,778936,575,1315222,2012,,4 - 6,,59.0
1,,0.1,,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,,0,1,0,0,0,2,0,05/12/2012,away,10942,572,Rhode Island,14,True,5,2,3,win,779419,575,1315222,2012,,5 - 2,,7.0
1,,1.2,,0,0,0,1,2,0,6,5,0,0,0,1,0,0,0,3,1,0,0,,1,2,0,0,0,4,1,05/13/2012,away,10942,572,Rhode Island,9,True,4,11,-7,loss,779655,575,1315222,2012,,4 - 11,,23.0
1,,0.1,,2,2,2,0,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,05/18/2012,home,10942,236,Fordham,9,True,8,5,3,win,780042,575,1315222,2012,,8 - 5,,13.0
1,,7.0,,7,3,3,1,1,0,27,24,2,0,0,2,0,0,0,0,0,2,0,,10,8,0,1,0,1,0,02/19/2012,away,10942,99,Long Beach St.,9,True,2,3,-1,loss,756210,740,993023,2012,,2 - 3,,92.0
1,,6.0,,7,3,1,2,6,0,29,26,0,0,0,0,0,0,0,0,0,0,1,,7,5,1,0,0,1,1,02/26/2012,home,10942,62,Binghamton,9,True,12,3,9,win,757371,740,993023,2012,,12 - 3,,107.0
1,,5.2,,7,3,3,2,4,0,25,22,3,0,0,0,0,0,0,0,0,1,0,,9,3,1,0,0,1,2,03/04/2012,home,10942,439,Monmouth,9,True,5,3,2,win,759071,740,993023,2012,,5 - 3,,81.0
1,,4.0,,6,7,4,3,2,0,22,17,0,0,1,0,0,0,0,0,0,2,0,,8,1,0,0,0,1,2,03/11/2012,home,10942,711,Towson,9,True,9,8,1,win,761142,740,993023,2012,,9 - 8,,80.0
1,,5.2,,4,2,2,1,5,0,21,18,1,0,0,1,1,1,0,0,0,0,1,,7,3,0,0,0,1,1,03/18/2012,away,10942,283,Hofstra,9,True,5,12,-7,loss,763474,740,993023,2012,,5 - 12,,0.0
1,,2.0,,5,1,1,0,0,0,9,9,1,0,0,0,0,0,0,3,0,0,0,,2,2,1,0,0,3,0,03/30/2012,away,10942,500,Northeastern,9,True,6,2,4,win,766807,740,993023,2012,,6 - 2,,0.0
1,,1.0,,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,04/04/2012,home,10942,355,Liberty,9,True,5,4,1,win,768684,740,993023,2012,,5 - 4,,20.0
1,,0.1,,1,2,2,1,0,0,4,2,1,0,0,0,0,0,1,2,2,1,0,,1,0,0,0,0,2,0,04/06/2012,home,10942,248,George Mason,9,True,4,7,-3,loss,769097,740,993023,2012,,4 - 7,,10.0
1,,2.1,,2,0,0,1,3,0,10,9,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,2,2,04/08/2012,home,10942,248,George Mason,9,True,2,4,-2,loss,770417,740,993023,2012,,2 - 4,,41.0
1,,6.0,,4,0,0,0,2,0,22,21,0,0,0,0,0,0,0,1,1,1,0,,10,6,0,0,0,2,2,04/15/2012,away,10942,180,Delaware,9,True,2,6,-4,loss,772733,740,993023,2012,,2 - 6,,0.0
1,,4.2,,7,3,2,1,4,0,24,20,0,0,0,0,0,0,0,2,1,2,1,,4,6,0,1,0,2,0,04/20/2012,home,10942,786,William & Mary,11,True,3,4,-1,loss,773886,740,993023,2012,,3 - 4,,74.0
1,,1.1,,3,2,2,0,0,0,6,6,1,0,0,1,0,0,0,0,0,0,0,,2,1,0,1,0,4,0,04/25/2012,home,10942,746,Virginia,9,True,5,7,-2,loss,775786,740,993023,2012,,5 - 7,,19.0
1,,2.0,,2,0,0,2,2,0,11,7,0,0,0,1,0,1,0,3,3,1,0,,2,2,0,0,0,3,1,04/28/2012,away,10942,523,Old Dominion,9,True,7,6,1,win,776499,740,993023,2012,,7 - 6,,0.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,2,0,04/29/2012,away,10942,523,Old Dominion,9,True,3,0,3,win,777146,740,993023,2012,,3 - 0,,0.0
1,,1.1,,2,1,1,0,1,0,6,6,0,0,0,0,0,0,0,2,0,0,0,,2,1,0,0,0,2,1,05/04/2012,home,10942,254,Georgia St.,9,True,4,3,1,win,777831,740,993023,2012,,4 - 3,,18.0
1,,2.0,,1,1,1,0,1,0,8,8,0,1,0,1,0,0,0,1,0,0,0,,4,2,1,0,0,2,0,05/06/2012,home,10942,254,Georgia St.,9,True,6,4,2,win,778612,740,993023,2012,,6 - 4,,21.0
1,,2.0,,2,1,1,0,3,0,8,8,1,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,4,0,05/08/2012,home,10942,575,Richmond,9,True,6,4,2,win,778936,740,993023,2012,,6 - 4,,33.0
1,,4.0,,8,3,1,0,1,0,20,20,1,0,0,1,0,0,0,0,0,0,0,,3,7,0,1,0,1,1,05/25/2012,home,10942,283,Hofstra,9,True,2,4,-2,loss,780660,740,993023,2012,,2 - 4,,64.0
1,,0.0,,1,2,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,03/03/2012,home,10942,305,Indiana St.,9,True,6,13,-7,loss,758330,202,1315544,2012,,6 - 13,,9.0
1,,1.2,,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,3,1,0,0,,1,3,0,0,0,5,0,03/17/2012,home,10942,71,Bowling Green,9,True,2,22,-20,loss,762674,202,1315544,2012,,2 - 22,,16.0
1,,0.2,,0,3,3,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,0,03/21/2012,away,10942,306,Indiana,9,True,5,11,-6,loss,764076,202,1315544,2012,,5 - 11,,0.0
1,,0.1,,2,5,2,2,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,6,0,04/22/2012,home,10942,43,Austin Peay,9,True,2,18,-16,loss,775028,202,1315544,2012,,2 - 18,,25.0
1,,0.2,,1,0,0,2,0,0,5,2,0,0,0,1,0,0,0,2,2,0,1,,1,1,0,0,0,6,0,05/15/2012,away,10942,772,Western Ky.,9,True,7,11,-4,loss,779747,202,1315544,2012,,7 - 11,,24.0
1,,2.0,,0,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,0,3,0,02/18/2012,away,10942,108,UC Davis,9,True,7,1,6,win,755833,732,1218712,2012,,7 - 1,,23.0
1,,1.1,,2,1,0,1,1,0,7,5,0,0,0,1,0,0,0,1,0,1,0,,1,2,0,0,0,5,0,02/20/2012,away,10942,108,UC Davis,10,True,8,9,-1,loss,756336,732,1218712,2012,,8 - 9,,0.0
