season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,15204,739,1.0,03/03/2020,1833369,neutral,774,Western Mich.,3,8,-5,30,3,6,1,1,1,2,1,1,8,8,0,12,0.0,3,0,0,0.0,0,2.0,5.811707317073171,38,0.2,0.467,0.447,0.5,0.947,129.0,0.133,0.238,8.936,8.658,9.496,1.0,0.125,0.026,0.211,0.211,0.0,1.0
2020,15204,739,1.0,03/03/2020,4948379,home,774,Western Mich.,3,8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,739,1.0,03/06/2020,1833779,neutral,83,Bucknell,8,2,6,34,8,10,3,0,1,6,5,1,6,7,0,16,0.0,2,0,1,0.0,0,2.0,7.220465116279069,41,0.294,0.471,0.439,0.588,1.027,159.0,0.088,0.333,13.454,12.768,13.636,1.7,0.412,0.024,0.171,0.146,0.025,0.857
2020,15204,739,1.0,03/06/2020,4950725,home,83,Bucknell,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,739,1.0,03/07/2020,1834334,neutral,83,Bucknell,4,1,3,29,4,6,0,0,0,3,2,0,5,7,0,6,0.0,2,2,0,0.0,0,0.0,2.73,36,0.207,0.241,0.361,0.207,0.568,17.0,0.0,0.273,4.034,3.746,3.872,0.0,0.308,0.0,0.194,0.139,0.055,0.714
2020,15204,739,1.0,03/07/2020,4954076,home,83,Bucknell,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,739,1.0,03/08/2020,1834497,neutral,83,Bucknell,6,4,2,37,6,8,1,1,1,6,1,0,8,8,0,14,0.0,1,0,1,0.0,0,1.0,5.9323404255319145,46,0.216,0.405,0.37,0.459,0.829,106.0,0.108,0.241,10.176,9.488,9.696,1.0,0.312,0.022,0.174,0.174,0.0,1.0
2020,15204,739,1.0,03/08/2020,4954132,home,83,Bucknell,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,739,1.0,03/10/2020,1834912,home,471,NJIT,5,1,4,30,5,7,0,1,1,5,0,1,3,5,0,12,0.0,2,1,0,0.0,0,0.0,4.078333333333334,34,0.233,0.233,0.353,0.467,0.82,106.0,0.1,0.25,8.35,8.026,8.852,0.0,0.364,0.029,0.147,0.088,0.059,0.6
2020,15204,739,1.0,03/10/2020,4956822,home,471,NJIT,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,740,1.0,02/14/2020,1830228,away,458,Charlotte,17,5,12,35,13,14,1,0,4,9,1,0,7,9,0,27,0.0,1,0,0,0.0,0,0.0,14.890232558139534,42,0.4,0.6,0.524,0.914,1.438,283.0,0.029,0.455,21.218,20.842,21.164,1.6,0.5,0.095,0.214,0.167,0.047,0.778
2020,15204,740,1.0,02/14/2020,4926459,away,458,Charlotte,17,5,12,12,4,6,2,0,0,7,0,1,1,3,0,8,0.0,2,0,0,0.0,0,0.0,4.682666666666666,13,0.5,0.167,0.692,0.833,1.525,276.0,0.167,0.667,6.956,6.832,7.584,,0.444,0.0,0.231,0.077,0.154,0.333
2020,15204,740,1.0,02/15/2020,1830629,away,458,Charlotte,4,5,-1,32,3,7,1,0,0,4,1,0,3,11,0,8,0.0,0,0,0,0.0,0,1.0,2.523428571428571,35,0.219,0.156,0.286,0.281,0.567,33.0,0.031,0.333,4.782,4.59,4.72,0.0,0.3,0.0,0.314,0.086,0.228,0.273
2020,15204,740,1.0,02/15/2020,4929614,away,458,Charlotte,4,5,-1,8,1,3,2,0,0,0,0,0,3,2,0,5,0.0,0,1,0,0.0,0,1.0,2.9333333333333336,12,0.375,0.625,0.5,0.875,1.375,266.0,0.25,0.5,4.214,4.1,4.16,,0.167,0.0,0.167,0.25,-0.083,1.5
2020,15204,740,1.0,02/16/2020,1830766,away,458,Charlotte,8,4,4,21,4,3,0,0,0,4,4,0,9,7,0,3,0.0,1,0,1,0.0,0,1.0,2.3562499999999997,31,0.143,0.619,0.419,0.143,0.562,2.0,0.0,0.2,2.274,1.776,1.852,0.0,0.308,0.0,0.226,0.29,-0.064,1.286
2020,15204,740,1.0,02/16/2020,4932976,away,458,Charlotte,8,4,4,12,4,6,1,0,1,2,1,0,2,3,0,10,0.0,1,1,0,0.0,0,0.0,6.12875,15,0.5,0.583,0.6,1.0,1.6,322.0,0.083,0.625,8.556,8.382,8.504,1.0,0.375,0.067,0.2,0.133,0.067,0.667
2020,15204,740,1.0,02/18/2020,1830980,home,485,Norfolk St.,10,1,9,19,5,7,1,0,0,8,4,0,3,3,0,8,0.0,4,2,2,0.0,0,0.0,4.721333333333334,26,0.368,0.421,0.538,0.474,1.012,132.0,0.053,0.389,8.736,7.724,7.868,0.0,0.357,0.0,0.115,0.115,0.0,1.0
2020,15204,740,1.0,02/18/2020,4939057,home,485,Norfolk St.,10,1,9,10,5,2,0,0,0,1,4,1,4,0,0,2,0.0,2,0,0,0.0,0,0.0,1.6875,14,0.2,0.7,0.571,0.2,0.771,40.0,0.0,0.2,2.04,1.936,2.632,0.0,0.625,0.0,0.0,0.286,-0.286,inf
2020,15204,740,1.0,02/21/2020,1831240,home,590,Sacred Heart,5,3,2,26,4,9,0,0,0,4,0,0,4,6,0,9,0.0,0,1,0,0.0,0,0.0,4.227096774193548,31,0.346,0.154,0.419,0.346,0.765,72.0,0.0,0.45,6.022,5.804,5.928,,0.308,0.0,0.194,0.129,0.065,0.667
2020,15204,740,1.0,02/21/2020,4933685,home,590,Sacred Heart,5,3,2,7,1,1,0,0,0,1,0,0,2,1,0,1,0.0,1,0,0,0.0,0,0.0,0.712,9,0.143,0.286,0.444,0.143,0.587,5.0,0.0,0.167,0.632,0.572,0.604,,0.25,0.0,0.111,0.222,-0.111,2.0
2020,15204,740,1.0,02/22/2020,1831655,home,590,Sacred Heart,4,5,-1,25,3,5,0,0,1,4,0,0,3,9,0,8,0.0,3,0,1,0.0,0,0.0,3.3025,29,0.2,0.24,0.379,0.36,0.739,72.0,0.0,0.25,6.178,5.61,5.76,0.0,0.2,0.034,0.31,0.103,0.207,0.333
2020,15204,740,1.0,02/22/2020,4935768,home,590,Sacred Heart,4,5,-1,7,1,1,1,0,0,0,0,0,3,1,0,2,0.0,1,0,0,0.0,0,0.0,1.3818181818181818,10,0.143,0.571,0.5,0.429,0.929,111.0,0.143,0.167,1.692,1.622,1.664,,0.2,0.0,0.1,0.3,-0.2,3.0
2020,15204,740,1.0,02/23/2020,1831971,home,590,Sacred Heart,6,1,5,15,3,4,0,0,1,4,1,1,2,4,0,7,0.0,1,0,1,0.0,0,0.0,2.511578947368421,18,0.267,0.333,0.389,0.533,0.922,134.0,0.0,0.273,5.368,4.862,5.604,1.0,0.333,0.056,0.222,0.111,0.111,0.5
2020,15204,740,1.0,02/23/2020,4939050,home,590,Sacred Heart,6,1,5,8,3,0,0,0,0,1,0,0,4,3,0,0,0.0,1,0,1,0.0,0,0.0,0.5014285714285714,13,0.0,0.5,0.385,0.0,0.385,-52.0,0.0,0.0,-0.034,-0.454,-0.428,,0.6,0.0,0.231,0.308,-0.077,1.333
2020,15204,740,1.0,02/26/2020,1832222,home,523,Old Dominion,3,6,-3,20,2,5,2,0,0,2,0,0,2,5,0,7,0.0,1,1,0,0.0,0,0.0,2.615,23,0.25,0.2,0.348,0.45,0.798,100.0,0.1,0.333,5.31,5.11,5.22,,0.25,0.0,0.217,0.087,0.13,0.4
2020,15204,740,1.0,02/26/2020,4940000,home,523,Old Dominion,3,6,-3,12,1,2,1,0,0,1,0,0,1,4,0,3,0.0,0,0,0,0.0,0,1.0,0.7523076923076922,13,0.167,0.167,0.231,0.333,0.564,44.0,0.083,0.25,1.808,1.73,1.78,,0.333,0.0,0.308,0.077,0.231,0.25
2020,15204,740,1.0,02/28/2020,1832398,home,768,West Virginia,4,1,3,25,3,6,2,0,0,4,2,0,2,7,1,8,0.0,1,0,0,0.0,0,0.0,2.775714285714286,27,0.24,0.24,0.333,0.4,0.733,80.0,0.08,0.333,6.684,5.908,6.036,0.0,0.333,0.0,0.259,0.074,0.185,0.286
2020,15204,740,1.0,02/28/2020,4942048,home,768,West Virginia,4,1,3,6,1,1,0,0,0,0,0,0,2,3,0,1,0.0,0,0,0,0.0,0,0.0,0.5700000000000001,8,0.167,0.333,0.375,0.167,0.542,5.0,0.0,0.333,0.366,0.34,0.36,,0.333,0.0,0.375,0.25,0.125,0.667
2020,15204,740,1.0,02/29/2020,1832840,home,251,Georgetown,20,6,14,40,17,14,5,1,1,14,1,0,4,9,0,24,0.0,3,1,0,0.0,0,0.0,11.317916666666667,45,0.35,0.375,0.467,0.775,1.242,227.0,0.2,0.433,20.068,19.622,19.944,1.0,0.8,0.022,0.2,0.089,0.111,0.444
2020,15204,740,1.0,02/29/2020,4947580,home,251,Georgetown,20,6,14,7,3,4,2,0,0,1,0,0,0,1,0,6,0.0,1,0,0,0.0,0,0.0,3.9124999999999996,7,0.571,0.286,0.714,1.143,1.857,386.0,0.286,0.667,5.542,5.456,5.532,,0.6,0.0,0.143,0.0,0.143,0.0
2020,15204,740,1.0,03/01/2020,1833165,home,748,Wagner,9,0,9,27,7,7,1,0,1,6,0,1,6,7,0,11,0.0,1,0,0,0.0,0,0.0,4.901764705882353,33,0.259,0.333,0.424,0.481,0.905,120.0,0.037,0.316,7.564,7.34,8.14,0.0,0.462,0.03,0.212,0.182,0.03,0.857
2020,15204,740,1.0,03/01/2020,4945497,home,748,Wagner,9,0,9,6,2,3,1,0,0,2,0,0,2,1,0,4,0.0,0,0,0,0.0,0,0.0,2.8249999999999997,8,0.5,0.5,0.625,0.833,1.458,267.0,0.167,0.6,3.302,3.246,3.292,,0.4,0.0,0.125,0.25,-0.125,2.0
2020,15204,740,1.0,03/04/2020,1833568,away,457,North Carolina,3,8,-5,24,3,3,1,0,0,1,0,0,3,12,0,4,0.0,0,0,0,0.0,0,0.0,1.0622222222222222,27,0.125,0.167,0.222,0.208,0.43,-0.0,0.042,0.25,1.594,1.482,1.564,,0.5,0.0,0.444,0.111,0.333,0.25
2020,15204,740,1.0,03/04/2020,4949952,away,457,North Carolina,3,8,-5,7,0,1,1,0,0,0,0,0,0,2,0,2,0.0,0,0,0,0.0,0,0.0,0.2857142857142857,7,0.143,0.143,0.143,0.429,0.572,67.0,0.143,0.2,1.344,1.292,1.324,,0.0,0.0,0.286,0.0,0.286,0.0
2020,15204,740,1.0,03/06/2020,1834438,neutral,299,Illinois St.,5,8,-3,30,3,11,1,0,2,5,0,0,1,4,0,18,0.0,0,0,1,0.0,0,3.0,6.8637500000000005,32,0.367,0.267,0.375,0.7,1.075,190.0,0.033,0.36,13.848,13.178,13.396,0.0,0.1,0.062,0.125,0.031,0.094,0.25
2020,15204,740,1.0,03/06/2020,4972371,home,299,Illinois St.,5,8,-3,11,2,5,1,0,0,0,0,0,1,2,0,6,0.0,0,0,0,0.0,0,0.0,3.1300000000000003,12,0.455,0.182,0.5,0.636,1.136,183.0,0.091,0.556,4.704,4.612,4.684,,0.333,0.0,0.167,0.083,0.084,0.5
2020,15204,740,1.0,03/07/2020,1834272,away,316,Jacksonville,2,4,-2,19,1,3,1,0,0,1,0,1,2,9,0,4,0.0,2,0,1,0.0,0,0.0,1.2816666666666667,22,0.158,0.105,0.318,0.263,0.581,31.0,0.053,0.273,2.798,2.312,3.044,,0.143,0.0,0.409,0.091,0.318,0.222
2020,15204,740,1.0,03/07/2020,4952573,away,316,Jacksonville,2,4,-2,10,1,1,0,0,0,0,0,0,0,3,0,1,0.0,1,0,0,0.0,0,0.0,0.2290909090909091,10,0.1,0.0,0.2,0.1,0.3,-40.0,0.0,0.143,0.346,0.278,0.316,,0.5,0.0,0.3,0.0,0.3,0.0
2020,15204,740,1.0,03/08/2020,1834579,away,316,Jacksonville,1,2,-1,22,1,2,0,0,1,1,0,0,1,8,0,5,0.0,0,0,0,0.0,0,1.0,0.6860869565217391,23,0.091,0.182,0.13,0.273,0.403,11.0,0.0,0.077,2.276,2.13,2.22,0.0,0.0,0.043,0.348,0.043,0.305,0.125
2020,15204,740,1.0,03/08/2020,4954204,away,316,Jacksonville,1,2,-1,8,0,2,0,0,0,0,0,0,3,2,0,2,0.0,0,0,0,0.0,0,0.0,1.263636363636364,11,0.25,0.375,0.455,0.25,0.705,43.0,0.0,0.333,1.124,1.072,1.104,,0.0,0.0,0.182,0.273,-0.091,1.5
2020,15204,740,1.0,03/10/2020,1834972,away,1014,Col. of Charleston,3,8,-5,27,2,6,0,0,1,3,0,0,2,4,0,9,0.0,0,0,0,0.0,0,1.0,2.6262068965517242,29,0.222,0.185,0.276,0.37,0.646,63.0,0.0,0.227,5.578,5.352,5.484,0.0,0.143,0.034,0.138,0.069,0.069,0.5
2020,15204,740,1.0,03/10/2020,4956780,away,1014,Col. of Charleston,3,8,-5,8,1,4,0,0,0,0,0,0,0,1,0,4,0.0,0,0,0,0.0,0,0.0,2.0,8,0.5,0.0,0.5,0.5,1.0,136.0,0.0,0.571,2.992,2.928,2.976,,0.25,0.0,0.125,0.0,0.125,0.0
2020,15204,740,1.0,03/11/2020,1835194,away,141,The Citadel,8,4,4,24,5,6,0,1,0,6,2,1,0,6,0,8,0.0,3,1,0,0.0,0,1.0,2.564285714285714,25,0.25,0.125,0.36,0.375,0.735,75.0,0.125,0.333,6.192,5.946,6.732,0.0,0.556,0.0,0.24,0.0,0.24,0.0
2020,15204,740,1.0,03/11/2020,4957820,away,141,The Citadel,8,4,4,11,3,2,0,0,0,2,2,0,1,1,0,2,0.0,1,0,0,0.0,0,0.0,0.8553846153846154,12,0.182,0.273,0.333,0.182,0.515,5.0,0.0,0.2,1.562,1.468,1.516,0.0,0.75,0.0,0.083,0.083,0.0,1.0
2020,15204,740,1.0,03/13/2020,1835194,home,0,0.0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,740,1.0,03/14/2020,1835194,home,0,0.0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,740,1.0,03/15/2020,1835194,home,0,0.0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,741,1.0,02/14/2020,1830338,away,2711,North Florida,4,5,-1,28,4,8,2,0,0,3,0,0,2,7,0,10,0.0,2,0,0,0.0,0,2.0,4.14,30,0.286,0.143,0.4,0.429,0.829,99.0,0.071,0.381,7.664,7.44,7.6,,0.333,0.0,0.233,0.067,0.166,0.286
2020,15204,741,1.0,02/14/2020,4960250,away,2711,North Florida,4,5,-1,4,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.368,-0.392,-0.384,,,0.0,0.25,0.0,0.25,0.0
2020,15204,741,1.0,02/15/2020,1830618,away,2711,North Florida,2,6,-4,30,2,6,0,1,0,1,0,1,1,6,0,8,0.0,0,0,0,0.0,0,0.0,1.598709677419355,31,0.2,0.067,0.226,0.3,0.526,32.0,0.1,0.25,4.232,4.008,4.776,,0.286,0.0,0.194,0.032,0.162,0.167
2020,15204,741,1.0,02/15/2020,4960252,away,2711,North Florida,2,6,-4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.27,-0.294,-0.288,,,0.0,0.0,0.0,0.0,
2020,15204,741,1.0,02/16/2020,1830891,away,2711,North Florida,5,1,4,34,5,10,0,0,0,4,2,0,4,5,0,10,0.0,0,0,0,0.0,0,0.0,4.094736842105263,38,0.294,0.176,0.368,0.294,0.662,48.0,0.0,0.345,6.56,6.308,6.456,0.0,0.357,0.0,0.132,0.105,0.027,0.8
2020,15204,741,1.0,02/16/2020,4960221,away,2711,North Florida,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0.0,0.13,4,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.23,-0.294,-0.288,,,0.0,0.0,0.0,0.0,
2020,15204,741,1.0,02/19/2020,1830979,away,746,Virginia,3,4,-1,32,2,7,3,0,0,3,1,0,1,11,0,10,0.0,0,0,0,0.0,0,0.0,2.503030303030303,33,0.219,0.156,0.242,0.406,0.648,71.0,0.094,0.333,6.902,6.69,6.84,0.0,0.25,0.0,0.333,0.03,0.303,0.091
2020,15204,741,1.0,02/19/2020,4932156,away,746,Virginia,3,4,-1,2,1,1,0,0,0,0,1,0,1,1,0,1,0.0,0,0,0,0.0,0,0.0,1.0133333333333334,3,0.5,1.0,0.667,0.5,1.167,157.0,0.0,1.0,0.922,0.912,0.924,0.0,0.5,0.0,0.333,0.333,0.0,1.0
2020,15204,741,1.0,02/21/2020,1831237,home,342,Lafayette,0,5,-5,27,0,3,2,0,0,0,0,0,4,5,0,5,0.0,0,0,0,0.0,0,1.0,1.3638709677419356,31,0.111,0.222,0.226,0.259,0.485,18.0,0.074,0.136,2.44,2.238,2.336,,0.0,0.0,0.161,0.129,0.032,0.8
2020,15204,741,1.0,02/21/2020,4933839,home,342,Lafayette,0,5,-5,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,1.0,0.08666666666666667,3,0.0,0.5,0.333,0.0,0.333,-59.0,0.0,0.0,-0.18,-0.196,-0.192,,0.0,0.0,0.0,0.333,-0.333,inf
2020,15204,741,1.0,02/22/2020,1831652,home,342,Lafayette,9,1,8,30,8,12,3,0,1,6,1,1,4,7,0,18,0.0,1,1,0,0.0,0,1.0,8.606666666666667,35,0.4,0.333,0.486,0.733,1.219,215.0,0.1,0.5,14.284,13.966,14.832,1.0,0.438,0.029,0.2,0.114,0.086,0.571
2020,15204,741,1.0,02/22/2020,4936092,home,342,Lafayette,9,1,8,4,1,1,0,1,0,3,0,0,0,1,0,3,0.0,0,0,0,0.0,0,0.0,0.75,4,0.25,0.5,0.25,1.0,1.25,279.0,0.75,0.333,2.282,2.236,2.272,,1.0,0.0,0.25,0.0,0.25,0.0
2020,15204,741,1.0,02/23/2020,1831955,home,342,Lafayette,2,4,-2,29,2,4,0,0,1,2,1,0,6,5,0,7,0.0,1,0,0,0.0,0,0.0,2.7094444444444448,35,0.138,0.345,0.314,0.276,0.59,35.0,0.0,0.13,4.05,3.81,3.94,1.0,0.1,0.029,0.143,0.171,-0.028,1.2
2020,15204,741,1.0,02/23/2020,4957394,home,342,Lafayette,2,4,-2,3,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.278,-0.294,-0.288,,,0.0,0.333,0.0,0.333,0.0
2020,15204,741,1.0,02/25/2020,1832116,away,317,James Madison,2,4,-2,31,1,7,1,0,0,1,0,1,4,13,0,8,0.0,0,0,0,0.0,0,1.0,2.5828571428571427,35,0.226,0.129,0.314,0.29,0.604,40.0,0.032,0.389,4.356,4.188,4.956,,0.091,0.0,0.371,0.114,0.257,0.308
2020,15204,741,1.0,02/25/2020,4939742,away,317,James Madison,2,4,-2,3,1,1,1,0,0,1,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.6666666666666666,3,0.333,0.333,0.333,1.0,1.333,289.0,0.333,0.333,1.72,1.684,1.708,,1.0,0.0,0.0,0.0,0.0,
2020,15204,741,1.0,02/28/2020,1832396,home,562,Quinnipiac,3,10,-7,29,2,7,3,0,0,3,1,0,6,11,0,10,0.0,0,0,2,0.0,0,0.0,4.103783783783784,37,0.241,0.345,0.351,0.448,0.799,99.0,0.103,0.35,7.912,6.984,7.128,0.0,0.154,0.0,0.297,0.162,0.135,0.545
2020,15204,741,1.0,02/28/2020,4942684,home,562,Quinnipiac,3,10,-7,4,1,2,0,0,0,0,0,0,1,0,0,2,0.0,0,0,0,0.0,0,0.0,1.3559999999999999,5,0.5,0.25,0.6,0.5,1.1,148.0,0.0,0.5,1.5,1.464,1.488,,0.333,0.0,0.0,0.2,-0.2,inf
2020,15204,741,1.0,03/01/2020,1832836,home,562,Quinnipiac,7,3,4,22,6,7,2,0,0,5,2,0,7,5,0,9,0.0,1,1,0,0.0,0,0.0,5.411612903225806,30,0.318,0.5,0.5,0.5,1.0,136.0,0.091,0.412,7.35,7.13,7.26,0.0,0.4,0.0,0.167,0.233,-0.066,1.4
2020,15204,741,1.0,03/01/2020,1833151,home,562,Quinnipiac,14,7,7,32,12,9,1,0,3,12,0,1,4,9,0,19,0.0,0,1,0,0.0,0,0.0,6.513513513513513,37,0.281,0.406,0.351,0.719,1.07,194.0,0.031,0.3,13.578,13.236,14.112,0.0,0.9,0.081,0.243,0.108,0.135,0.444
2020,15204,741,1.0,03/01/2020,4946290,home,562,Quinnipiac,7,3,4,3,1,1,0,0,1,2,0,0,0,0,0,4,0.0,0,0,0,0.0,0,0.0,1.3333333333333333,3,0.333,1.0,0.333,1.667,2.0,521.0,0.0,0.0,3.12,3.064,3.108,0.0,,0.333,0.0,0.0,0.0,
2020,15204,741,1.0,03/01/2020,4946300,home,562,Quinnipiac,14,7,7,4,2,2,0,0,0,0,1,0,0,1,0,2,0.0,1,0,0,0.0,0,0.0,1.4599999999999997,4,0.5,0.25,0.75,0.5,1.25,167.0,0.0,0.667,2.012,1.974,2.008,0.0,0.667,0.0,0.25,0.0,0.25,0.0
2020,15204,741,1.0,03/03/2020,1833409,away,523,Old Dominion,2,17,-15,30,2,6,1,0,0,1,0,0,4,12,1,7,0.0,0,0,0,0.0,0,1.0,2.288235294117647,34,0.2,0.167,0.294,0.267,0.561,29.0,0.033,0.333,4.434,3.678,3.796,,0.2,0.0,0.353,0.118,0.235,0.333
2020,15204,741,1.0,03/03/2020,4948051,away,523,Old Dominion,2,17,-15,4,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0.0,0,0.0,0.25,4,0.25,0.0,0.25,0.25,0.5,18.0,0.0,0.333,0.562,0.536,0.552,,0.0,0.0,0.25,0.0,0.25,0.0
2020,15204,741,1.0,03/06/2020,1833827,home,62,Binghamton,2,8,-6,30,1,7,1,0,0,2,1,1,1,6,0,8,0.0,0,0,0,0.0,0,1.0,1.8819354838709679,31,0.233,0.067,0.258,0.3,0.558,36.0,0.033,0.292,4.682,4.466,5.232,0.0,0.125,0.0,0.194,0.032,0.162,0.167
2020,15204,741,1.0,03/06/2020,4950626,home,62,Binghamton,2,8,-6,3,1,2,0,0,0,0,1,0,0,1,0,2,0.0,0,0,0,0.0,0,0.0,1.5066666666666666,3,0.667,0.333,0.667,0.667,1.334,215.0,0.0,1.0,1.762,1.742,1.764,0.0,0.5,0.0,0.333,0.0,0.333,0.0
2020,15204,741,1.0,03/07/2020,1834291,home,62,Binghamton,3,12,-9,29,3,5,2,0,0,3,3,0,5,11,0,7,0.0,4,0,0,0.0,0,0.0,3.4821052631578944,34,0.172,0.345,0.412,0.31,0.722,59.0,0.069,0.278,5.972,5.758,5.916,0.0,0.214,0.0,0.324,0.147,0.177,0.455
2020,15204,741,1.0,03/07/2020,4952558,home,62,Binghamton,3,12,-9,2,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.08666666666666667,3,0.0,0.5,0.333,0.0,0.333,-59.0,0.0,0.0,-0.188,-0.196,-0.192,,0.0,0.0,0.333,0.333,0.0,1.0
2020,15204,741,1.0,03/08/2020,1834614,home,62,Binghamton,2,7,-5,27,2,4,1,0,1,2,2,0,4,10,0,8,0.0,0,0,0,0.0,0,1.0,2.3664516129032256,31,0.148,0.37,0.258,0.37,0.628,61.0,0.037,0.188,5.09,4.906,5.032,1.3,0.143,0.032,0.323,0.129,0.194,0.4
2020,15204,741,1.0,03/08/2020,4954108,home,62,Binghamton,2,7,-5,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0.0,2,0.0,-0.5,0.5,0.0,0.5,-38.0,0.0,0.0,-0.16,-0.186,0.468,,0.0,0.0,0.0,0.0,0.0,
2020,15204,741,1.0,03/10/2020,1834919,home,317,James Madison,3,10,-7,30,3,4,1,0,0,3,2,0,5,11,0,5,0.0,1,0,0,0.0,0,0.0,1.8511111111111116,35,0.133,0.267,0.286,0.2,0.486,5.0,0.033,0.211,2.692,2.512,2.624,0.0,0.3,0.0,0.314,0.143,0.171,0.455
2020,15204,741,1.0,03/10/2020,4956760,home,317,James Madison,3,10,-7,3,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0,0,0,0.0,0,0.0,0.76,4,0.333,0.667,0.5,0.333,0.833,78.0,0.0,0.333,0.84,0.814,0.828,0.0,0.0,0.0,0.0,0.25,-0.25,inf
2020,15204,741,1.0,03/11/2020,1835189,away,457,North Carolina,2,9,-7,25,2,3,1,0,0,2,1,1,6,11,0,4,0.0,0,0,0,0.0,0,0.0,1.4516129032258067,31,0.12,0.28,0.29,0.2,0.49,5.0,0.04,0.214,1.372,1.244,1.968,0.0,0.222,0.0,0.355,0.194,0.161,0.545
2020,15204,741,1.0,03/11/2020,4957860,away,457,North Carolina,2,9,-7,3,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,1,0,0.0,0,0.0,0.13,4,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.246,-0.294,-0.288,,,0.0,0.5,0.0,0.5,0.0
2020,15204,742,1.0,02/14/2020,1830161,neutral,626,San Diego St.,5,7,-2,41,5,13,1,0,0,5,1,1,1,10,0,14,0.0,1,0,0,0.0,0,0.0,4.73953488372093,42,0.317,0.049,0.357,0.366,0.723,72.0,0.024,0.419,9.58,9.286,10.132,0.0,0.333,0.0,0.238,0.024,0.214,0.1
2020,15204,742,1.0,02/14/2020,4925736,home,626,San Diego St.,5,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,742,1.0,02/15/2020,1830421,neutral,459,UNC Greensboro,5,7,-2,36,5,12,2,0,1,5,1,0,2,7,0,17,0.0,0,1,1,0.0,0,1.0,6.171,40,0.333,0.222,0.35,0.556,0.906,137.0,0.056,0.379,13.034,12.318,12.536,1.0,0.308,0.025,0.175,0.05,0.125,0.286
2020,15204,742,1.0,02/15/2020,4927361,home,459,UNC Greensboro,5,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
