season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2014,11620,169,1.0,03/21/2014,594029,96,Fresno St.,2,1,1,4,0.0,0,0,1,0.0,0,3.333333333333333,1,0,0,0,0,0,1,0,4,0,0,0,12,11,4,0,0,0,3,3,1,0.0,,0.0,inf,0.6580393802506308,0.6000000000000001,2.7,0.0,2.7,10.8,4.0,0.0
2014,11620,169,1.0,03/23/2014,595020,96,Fresno St.,6,2,4,7,0.0,1,0,0,0.0,0,9.0,8,2,2,1,0,1,5,0,5,1,0,0,41,35,9,0,0,0,13,8,1,0.0,1.0,2.0,207.0,4.4913727135839645,1.4444444444444444,8.0,1.0,5.0,5.0,1.0,2.0
2014,11620,169,1.0,03/26/2014,595590,328,Kansas,0,11,-11,8,0.0,0,1,0,0.0,0,9.0,16,11,8,4,0,0,2,0,9,1,0,0,46,39,3,2,3,1,11,6,4,0.0,0.0,8.0,52.0,1.158039380250631,2.0,16.0,0.0,2.0,9.0,4.5,11.0
2014,11620,169,1.0,03/28/2014,595869,327,Kansas St.,4,3,1,4,0.0,0,0,1,0.0,0,2.6666666666666665,4,2,2,0,0,0,2,1,1,2,0,0,15,10,5,0,1,0,2,5,0,0.0,,6.75,61.0,5.9080393802506315,2.25,13.5,0.0,6.75,3.375,0.5,6.75
2014,11620,169,1.0,03/29/2014,596093,327,Kansas St.,5,8,-3,6,0.0,0,1,0,0.0,0,9.0,11,8,8,1,0,1,8,0,4,0,0,0,45,34,10,4,0,3,14,8,3,0.0,0.0,8.0,52.0,5.380261602472853,2.111111111111111,11.0,1.0,8.0,4.0,0.5,8.0
2014,11620,169,1.0,03/30/2014,596508,327,Kansas St.,2,8,-6,2,0.0,0,1,0,0.0,0,9.0,12,8,6,3,0,0,3,0,6,1,0,0,43,37,0,0,1,1,12,7,1,0.0,0.0,6.0,69.0,2.158039380250631,1.6666666666666667,12.0,0.0,3.0,6.0,2.0,8.0
2014,11620,169,1.0,03/31/2014,596827,465,UNLV,1,3,-2,8,0.0,0,1,0,0.0,0,9.0,7,3,1,0,1,0,4,0,9,1,0,0,39,31,6,0,3,0,9,7,4,0.0,0.0,1.0,414.0,1.8247060469172978,1.2222222222222223,7.0,0.0,4.0,9.0,2.25,3.0
2014,11620,169,1.0,04/05/2014,598079,494,North Dakota,6,2,4,3,0.0,0,0,1,0.0,0,1.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,7,6,7,2,0,0,0,3,1,0.0,,0.0,inf,2.908039380250631,1.5,6.75,0.0,6.75,6.75,1.0,0.0
2014,11620,169,1.0,04/05/2014,598327,494,North Dakota,4,3,1,5,0.0,1,0,0,0.0,0,9.0,9,3,3,2,0,1,3,0,8,1,0,0,40,33,2,2,2,1,12,6,5,0.0,1.0,3.0,138.0,3.158039380250631,1.3333333333333333,9.0,1.0,3.0,8.0,2.6666666666666665,3.0
2014,11620,169,1.0,04/06/2014,598650,494,North Dakota,8,6,2,6,0.0,1,0,1,0.0,0,9.0,15,6,6,1,0,1,3,0,3,0,1,1,43,38,2,0,1,1,12,10,2,0.0,1.0,6.0,69.0,3.9358171580284087,2.0,15.0,1.0,3.0,3.0,1.0,6.0
2014,11620,169,1.0,04/08/2014,599164,463,Nebraska,2,4,-2,6,0.0,0,1,0,0.0,0,9.0,5,4,4,0,0,0,6,0,7,1,0,0,39,32,6,3,0,0,9,11,2,0.0,0.0,4.0,103.0,2.9358171580284087,1.2222222222222223,5.0,0.0,6.0,7.0,1.1666666666666667,4.0
2014,11620,169,1.0,04/12/2014,600505,251,Georgetown,13,4,9,2,0.0,1,0,0,0.0,0,9.0,10,4,4,2,0,0,1,0,5,1,0,0,38,36,3,1,0,0,12,9,4,0.0,1.0,4.0,103.0,1.7135949358061866,1.2222222222222223,10.0,0.0,1.0,5.0,5.0,4.0
2014,11620,169,1.0,04/12/2014,600791,251,Georgetown,16,5,11,6,0.0,1,0,0,0.0,0,9.0,11,5,5,1,0,1,4,1,2,3,0,0,42,34,5,2,1,0,8,14,1,0.0,1.0,5.0,83.0,5.4913727135839645,1.6666666666666667,11.0,1.0,4.0,2.0,0.5,5.0
2014,11620,169,1.0,04/17/2014,601673,739,Villanova,3,6,-3,6,0.0,0,1,0,0.0,0,8.0,13,6,6,1,1,1,4,0,5,1,0,0,43,37,5,2,1,0,14,6,1,0.0,0.0,6.75,61.0,4.4080393802506315,2.125,14.625,1.125,4.5,5.625,1.25,6.75
2014,11620,169,1.0,04/18/2014,601921,739,Villanova,12,6,6,2,0.0,1,0,0,0.0,0,9.0,9,6,6,0,1,1,2,0,6,2,0,0,40,36,3,2,0,0,8,12,0,0.0,1.0,6.0,69.0,3.602483824695075,1.2222222222222223,9.0,1.0,2.0,6.0,3.0,6.0
2014,11620,169,1.0,04/19/2014,602466,739,Villanova,4,0,4,3,0.0,0,0,0,0.0,0,2.0,1,0,0,0,0,0,2,0,0,0,0,0,7,5,4,0,0,0,3,1,0,0.0,,0.0,inf,5.1580393802506315,1.5,4.5,0.0,9.0,0.0,0.0,0.0
2014,11620,169,1.0,04/22/2014,603365,464,Omaha,1,4,-3,8,0.0,0,1,0,0.0,0,9.0,5,4,4,2,0,0,3,0,6,1,1,0,34,30,3,2,0,0,9,10,2,0.0,0.0,4.0,103.0,2.158039380250631,0.8888888888888888,5.0,0.0,3.0,6.0,2.0,4.0
2014,11620,169,1.0,04/25/2014,603943,87,Butler,8,1,7,2,0.0,0,0,0,0.0,0,2.0,4,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,4,0,1,0.0,,0.0,inf,1.158039380250631,2.0,18.0,0.0,0.0,4.5,inf,0.0
2014,11620,169,1.0,04/26/2014,604625,87,Butler,2,1,1,2,0.0,1,0,0,0.0,0,9.0,5,1,1,1,0,0,1,0,6,0,0,0,34,31,0,0,2,0,16,5,2,0.0,1.0,1.0,414.0,1.158039380250631,0.6666666666666666,5.0,0.0,1.0,6.0,6.0,1.0
2014,11620,169,1.0,04/26/2014,604839,87,Butler,4,2,2,4,0.0,1,0,1,0.0,0,9.0,5,2,2,1,1,0,3,0,4,0,0,0,33,28,1,1,2,0,13,8,3,0.0,1.0,2.0,207.0,2.269150491361742,0.8888888888888888,5.0,0.0,3.0,4.0,1.3333333333333333,2.0
2014,11620,169,1.0,05/02/2014,605782,635,Seton Hall,2,8,-6,4,0.0,0,0,0,0.0,0,2.6666666666666665,4,4,2,2,1,0,0,0,3,1,0,0,14,13,5,3,0,0,3,2,1,0.0,,6.75,61.0,1.033039380250631,1.5,13.5,0.0,0.0,10.125,inf,13.5
2014,11620,169,1.0,05/03/2014,606061,635,Seton Hall,4,3,1,2,0.0,1,0,0,0.0,0,10.0,8,3,3,2,0,0,5,1,5,0,0,0,40,33,1,1,2,0,12,10,1,0.0,1.0,2.6999999999999997,153.0,2.658039380250631,1.3,7.2,0.0,4.5,4.5,1.0,2.6999999999999997
2014,11620,169,1.0,05/04/2014,606603,635,Seton Hall,8,7,1,5,0.0,1,0,0,0.0,0,10.0,10,7,5,0,0,2,8,1,3,0,1,0,47,36,4,1,3,0,18,7,0,0.0,1.0,4.5,92.0,6.558039380250632,1.8,9.0,1.8,7.2,2.6999999999999997,0.375,6.3
2014,11620,169,1.0,05/09/2014,607153,603,St. John's (NY),5,6,-1,5,0.0,0,1,0,0.0,0,8.0,9,6,6,2,0,1,6,0,8,2,0,0,40,29,4,2,1,2,8,7,3,0.0,0.0,6.75,61.0,4.7830393802506315,1.875,10.125,1.125,6.75,9.0,1.3333333333333333,6.75
2014,11620,169,1.0,05/11/2014,607623,603,St. John's (NY),13,11,2,6,0.0,1,0,1,0.0,0,9.0,17,11,11,3,0,2,3,0,3,1,0,0,48,42,4,1,2,0,16,8,1,0.0,1.0,11.0,38.0,5.713594935806187,2.2222222222222223,17.0,2.0,3.0,3.0,1.0,11.0
2014,11620,169,1.0,05/13/2014,607808,676,SFA,10,8,2,8,0.0,1,0,1,0.0,0,8.0,8,8,7,3,1,1,5,0,7,1,0,0,38,31,6,4,0,1,3,14,1,0.0,1.0,7.875,53.0,4.2830393802506315,1.625,9.0,1.125,5.625,7.875,1.4,9.0
2014,11620,169,1.0,05/15/2014,607889,812,Xavier,4,9,-5,4,0.0,0,1,0,0.0,0,8.0,12,9,9,0,0,1,3,0,2,0,3,0,38,35,4,3,0,0,13,8,1,0.0,0.0,10.125,41.0,4.4080393802506315,1.875,13.5,1.125,3.375,2.25,0.6666666666666666,10.125
2014,11620,169,1.0,05/16/2014,608042,812,Xavier,7,2,5,1,0.0,1,0,0,0.0,0,9.0,6,2,2,1,0,0,0,0,4,0,1,0,30,27,0,0,2,1,11,10,0,0.0,1.0,2.0,207.0,1.2691504913617422,0.6666666666666666,6.0,0.0,0.0,4.0,inf,2.0
2014,11620,169,1.0,05/17/2014,608228,812,Xavier,7,6,1,6,0.0,1,0,1,0.0,0,9.0,16,6,6,2,0,1,2,0,3,1,1,0,45,41,5,1,1,0,12,11,1,0.0,1.0,6.0,69.0,3.9358171580284087,2.0,16.0,1.0,2.0,3.0,1.5,6.0
2014,11620,169,1.0,05/22/2014,608560,812,Xavier,9,2,7,4,0.0,0,0,0,0.0,0,4.0,0,0,0,0,0,0,4,0,1,0,0,0,15,11,5,2,0,0,4,5,0,0.0,,0.0,inf,4.6580393802506315,1.0,0.0,0.0,9.0,2.25,0.25,0.0
2014,11620,169,1.0,05/23/2014,608655,635,Seton Hall,2,1,1,2,0.0,1,0,0,0.0,0,9.0,5,1,1,1,1,0,0,0,5,0,0,0,32,31,0,0,1,0,16,6,2,0.0,1.0,1.0,414.0,1.0469282691395199,0.5555555555555556,5.0,0.0,0.0,5.0,inf,1.0
2014,11620,169,1.0,05/25/2014,608806,812,Xavier,0,5,-5,4,0.0,0,1,0,0.0,0,8.0,13,5,5,1,0,0,4,0,4,1,0,0,37,30,5,1,1,1,10,7,1,0.0,0.0,5.625,74.0,3.033039380250631,2.125,14.625,0.0,4.5,4.5,1.0,5.625
2014,11620,172,1.0,02/28/2014,588978,231,FIU,0,11,-11,3,0.0,0,1,0,0.0,0,8.0,9,11,6,3,1,1,7,0,2,1,0,0,43,34,0,0,1,0,11,10,0,0.0,0.0,6.75,61.0,6.2830393802506315,2.0,10.125,1.125,7.875,2.25,0.2857142857142857,12.375
2014,11620,172,1.0,03/01/2014,589192,231,FIU,3,0,3,2,0.0,1,0,1,0.0,0,9.0,6,0,0,1,0,0,2,0,2,1,0,1,34,31,0,0,0,0,14,9,1,0.0,1.0,0.0,inf,2.713594935806187,0.8888888888888888,6.0,0.0,2.0,2.0,1.0,0.0
2014,11620,172,1.0,03/02/2014,589679,231,FIU,7,11,-4,3,0.0,0,1,0,0.0,0,8.0,14,11,11,2,1,1,5,0,6,0,1,0,41,36,3,3,0,0,10,6,2,0.0,0.0,12.375,33.0,4.1580393802506315,2.375,15.75,1.125,5.625,6.75,1.2,12.375
2014,11620,172,1.0,03/14/2014,592205,698,TCU,1,4,-3,2,0.0,0,1,0,0.0,0,8.0,12,4,2,1,0,0,0,0,2,0,0,0,36,35,0,0,0,1,11,9,0,0.0,0.0,2.25,184.0,1.658039380250631,1.5,13.5,0.0,0.0,2.25,inf,4.5
2014,11620,172,1.0,03/15/2014,592562,698,TCU,1,5,-4,3,0.0,0,1,0,0.0,0,8.0,9,5,5,2,2,0,7,0,3,1,0,1,36,26,0,0,2,0,6,10,1,0.0,0.0,5.625,74.0,4.4080393802506315,2.0,10.125,0.0,7.875,3.375,0.42857142857142855,5.625
2014,11620,172,1.0,03/16/2014,593216,698,TCU,0,8,-8,3,0.0,0,1,0,0.0,0,8.0,13,8,8,2,0,0,2,0,5,2,1,0,39,33,2,2,0,2,6,11,0,0.0,0.0,9.0,46.0,2.408039380250631,1.875,14.625,0.0,2.25,5.625,2.5,9.0
2014,11620,172,1.0,03/18/2014,593673,464,Omaha,5,12,-7,4,0.0,0,1,0,0.0,0,9.0,15,12,9,5,0,0,5,0,1,2,0,0,50,39,3,2,2,2,18,7,1,0.0,0.0,9.0,46.0,4.269150491361742,2.2222222222222223,15.0,0.0,5.0,1.0,0.2,12.0
2014,11620,172,1.0,03/19/2014,593862,464,Omaha,10,3,7,2,0.0,1,0,0,0.0,0,9.0,6,3,3,1,0,0,4,0,4,1,0,0,35,30,0,0,0,0,12,8,1,0.0,1.0,3.0,138.0,2.9358171580284087,1.1111111111111112,6.0,0.0,4.0,4.0,1.0,3.0
2014,11620,172,1.0,03/20/2014,593976,464,Omaha,4,10,-6,4,0.0,0,1,0,0.0,0,9.0,11,10,10,3,0,1,5,0,4,2,0,1,43,34,4,2,1,1,8,13,1,0.0,0.0,10.0,41.0,5.04692826913952,1.7777777777777777,11.0,1.0,5.0,4.0,0.8,10.0
2014,11620,172,1.0,03/21/2014,594358,328,Kansas,5,13,-8,3,0.0,0,1,0,0.0,0,8.0,19,13,11,6,2,0,1,0,4,0,1,1,44,41,1,0,2,0,12,7,1,0.0,0.0,12.375,33.0,1.533039380250631,2.5,21.375,0.0,1.125,4.5,4.0,14.625
2014,11620,172,1.0,03/22/2014,594974,328,Kansas,7,11,-4,3,0.0,0,1,0,0.0,0,8.0,12,11,11,2,0,0,6,0,2,3,2,0,44,32,2,2,2,1,15,6,2,0.0,0.0,12.375,33.0,5.0330393802506315,2.25,13.5,0.0,6.75,2.25,0.3333333333333333,12.375
2014,11620,172,1.0,03/23/2014,595330,328,Kansas,3,2,1,2,0.0,1,0,0,0.0,0,10.0,10,2,2,2,0,0,3,0,4,2,0,1,45,37,0,0,3,0,13,12,1,0.0,1.0,1.8,230.0,2.8580393802506308,1.3,9.0,0.0,2.6999999999999997,3.6,1.3333333333333333,1.8
2014,11620,172,1.0,03/29/2014,596206,167,Cornell,2,3,-1,1,0.0,0,1,0,0.0,0,6.666666666666667,7,3,3,2,0,0,1,0,3,0,1,0,28,27,0,0,0,0,7,10,2,0.0,0.0,4.05,102.0,1.708039380250631,1.2,9.450000000000001,0.0,1.3499999999999999,4.05,3.0,4.05
2014,11620,172,1.0,03/29/2014,596333,167,Cornell,5,4,1,2,0.0,1,0,0,0.0,0,11.0,13,4,4,3,0,1,2,0,5,1,0,0,48,45,0,0,0,0,11,16,2,0.0,1.0,3.272727272727273,126.0,3.248948471159722,1.3636363636363635,10.636363636363637,0.8181818181818182,1.6363636363636365,4.090909090909091,2.5,3.272727272727273
2014,11620,172,1.0,04/01/2014,597198,554,Princeton,0,3,-3,1,0.0,0,1,0,0.0,0,6.0,5,3,3,0,0,0,0,0,6,0,1,0,24,23,0,0,0,1,4,8,3,0.0,0.0,4.5,92.0,0.15803938025063102,0.8333333333333334,7.5,0.0,0.0,9.0,inf,4.5
2014,11620,172,1.0,04/01/2014,597255,554,Princeton,3,4,-1,2,0.0,0,1,0,0.0,0,8.0,10,4,4,0,0,2,1,0,4,2,0,0,36,33,2,0,0,0,8,11,3,0.0,0.0,4.5,92.0,5.5330393802506315,1.375,11.25,2.25,1.125,4.5,4.0,4.5
2014,11620,172,1.0,04/02/2014,597348,562,Quinnipiac,5,11,-6,4,0.0,0,1,0,0.0,0,9.0,13,11,11,1,0,0,2,0,8,1,4,0,42,38,3,2,0,1,8,10,5,0.0,0.0,11.0,38.0,1.3802616024728533,1.6666666666666667,13.0,0.0,2.0,8.0,4.0,11.0
2014,11620,172,1.0,04/05/2014,598027,158,Columbia,3,2,1,2,0.0,1,0,0,0.0,0,10.0,8,2,0,2,0,0,1,0,14,1,0,0,41,38,1,1,0,1,10,5,4,0.0,1.0,0.0,inf,-0.041960619749369155,0.9,7.2,0.0,0.9,12.6,14.0,1.8
2014,11620,172,1.0,04/05/2014,598277,158,Columbia,4,5,-1,2,0.0,0,1,0,0.0,0,9.0,9,5,5,3,0,0,4,0,5,2,0,0,42,35,0,0,1,0,14,7,4,0.0,0.0,5.0,83.0,3.04692826913952,1.4444444444444444,9.0,0.0,4.0,5.0,1.25,5.0
2014,11620,172,1.0,04/06/2014,598817,540,Penn,0,4,-4,3,0.0,0,1,0,0.0,0,7.0,13,4,4,0,1,1,2,0,6,0,1,0,34,31,2,1,0,1,9,4,2,0.0,0.0,5.142857142857142,80.0,3.158039380250631,2.142857142857143,16.714285714285715,1.2857142857142856,2.571428571428571,7.7142857142857135,3.0,5.142857142857142
2014,11620,172,1.0,04/06/2014,598935,540,Penn,4,7,-3,3,0.0,0,1,0,0.0,0,9.0,11,7,7,5,0,1,1,0,5,1,2,0,39,37,0,0,0,0,15,6,1,0.0,0.0,7.0,59.0,3.158039380250631,1.3333333333333333,11.0,1.0,1.0,5.0,5.0,7.0
2014,11620,172,1.0,04/08/2014,599136,67,Boston College,2,1,1,3,0.0,1,0,1,0.0,0,9.0,6,1,1,2,0,0,5,0,0,1,0,0,36,28,0,0,2,0,18,6,0,0.0,1.0,1.0,414.0,4.1580393802506315,1.2222222222222223,6.0,0.0,5.0,0.0,0.0,1.0
2014,11620,172,1.0,04/09/2014,599409,285,Holy Cross,8,7,1,5,0.0,1,0,0,0.0,0,9.0,11,7,7,3,1,2,4,0,4,1,2,0,41,35,7,2,1,0,15,6,2,0.0,1.0,7.0,59.0,5.8247060469172975,1.6666666666666667,11.0,2.0,4.0,4.0,1.0,7.0
2014,11620,172,1.0,04/12/2014,600419,813,Yale,8,2,6,1,0.0,1,0,0,0.0,0,7.0,8,2,2,3,0,0,0,0,5,1,0,0,30,29,0,0,0,0,10,6,1,0.0,1.0,2.571428571428571,161.0,1.158039380250631,1.1428571428571428,10.285714285714285,0.0,0.0,6.428571428571429,inf,2.571428571428571
2014,11620,172,1.0,04/12/2014,600680,813,Yale,12,3,9,2,0.0,1,0,0,0.0,0,9.0,8,3,3,0,0,0,3,0,3,1,1,0,38,34,0,0,0,0,11,12,2,0.0,1.0,3.0,138.0,2.8247060469172975,1.2222222222222223,8.0,0.0,3.0,3.0,1.0,3.0
2014,11620,172,1.0,04/13/2014,601117,813,Yale,0,6,-6,2,0.0,0,1,0,0.0,0,7.0,7,6,6,0,0,2,3,0,5,1,0,0,33,28,2,1,1,0,11,5,1,0.0,0.0,7.7142857142857135,54.0,6.1580393802506315,1.4285714285714286,9.0,2.571428571428571,3.8571428571428568,6.428571428571429,1.6666666666666667,7.7142857142857135
2014,11620,172,1.0,04/13/2014,601189,813,Yale,4,2,2,2,0.0,1,0,0,0.0,0,9.0,7,2,2,1,0,0,3,0,6,0,0,0,37,34,0,0,0,0,14,7,1,0.0,1.0,2.0,207.0,1.8247060469172978,1.1111111111111112,7.0,0.0,3.0,6.0,2.0,2.0
2014,11620,172,1.0,04/19/2014,602642,80,Brown,3,12,-9,2,0.0,0,1,0,0.0,0,6.0,14,12,12,4,0,3,2,0,1,3,2,0,34,28,0,0,0,1,3,11,0,0.0,0.0,18.0,23.0,10.824706046917298,2.6666666666666665,21.0,4.5,3.0,1.5,0.5,18.0
2014,11620,172,1.0,04/19/2014,602827,80,Brown,6,7,-1,2,0.0,0,1,0,0.0,0,9.666666666666668,11,7,4,2,0,4,4,0,6,0,0,0,47,43,2,0,0,0,12,11,2,0.0,0.0,3.724137931034482,111.0,7.537349725078217,1.5517241379310343,10.241379310344826,3.724137931034482,3.724137931034482,5.586206896551723,1.5,6.517241379310343
2014,11620,172,1.0,04/20/2014,603126,80,Brown,7,0,7,1,0.0,1,0,0,0.0,1,7.0,4,0,0,2,0,2,3,0,6,0,0,0,27,24,0,0,0,0,6,8,3,0.0,1.0,0.0,inf,5.443753665964916,1.0,5.142857142857142,2.571428571428571,3.8571428571428568,7.7142857142857135,2.0,0.0
2014,11620,172,1.0,04/20/2014,603137,80,Brown,3,2,1,3,0.0,1,0,1,0.0,0,9.0,5,2,2,2,0,0,2,0,1,0,1,0,31,29,1,0,0,0,10,13,1,0.0,1.0,2.0,207.0,2.602483824695075,0.7777777777777778,5.0,0.0,2.0,1.0,0.5,2.0
2014,11620,172,1.0,04/22/2014,603381,593,St. Anselm,16,8,8,4,0.0,1,0,0,0.0,0,9.0,13,8,6,3,1,1,5,0,12,1,0,0,48,41,2,0,0,1,11,4,4,0.0,1.0,6.0,69.0,2.9358171580284087,2.0,13.0,1.0,5.0,12.0,2.4,8.0
2014,11620,172,1.0,04/27/2014,605125,275,Harvard,4,2,2,2,0.0,1,0,1,0.0,0,7.0,9,2,2,2,0,0,1,0,4,2,0,0,32,29,1,0,0,0,12,4,0,0.0,1.0,2.571428571428571,161.0,2.300896523107774,1.4285714285714286,11.571428571428573,0.0,1.2857142857142856,5.142857142857142,4.0,2.571428571428571
2014,11620,172,1.0,04/27/2014,605213,275,Harvard,3,1,2,2,0.0,1,0,0,0.0,0,9.0,6,1,1,1,0,0,4,0,7,0,0,0,37,30,0,0,2,1,9,11,6,0.0,1.0,1.0,414.0,1.9358171580284087,1.1111111111111112,6.0,0.0,4.0,7.0,1.75,1.0
2014,11620,172,1.0,04/29/2014,605491,275,Harvard,9,0,9,1,0.0,1,0,0,0.0,1,7.0,7,0,0,1,0,0,1,0,3,1,0,0,30,28,0,0,0,0,12,5,2,0.0,1.0,0.0,inf,2.158039380250631,1.1428571428571428,9.0,0.0,1.2857142857142856,3.8571428571428568,3.0,0.0
2014,11620,172,1.0,04/29/2014,605505,275,Harvard,5,3,2,2,0.0,1,0,0,0.0,0,9.0,7,3,2,1,0,1,2,0,5,1,1,0,38,34,0,0,1,0,15,7,1,0.0,1.0,2.0,207.0,3.4913727135839645,1.0,7.0,1.0,2.0,5.0,2.5,3.0
2014,11620,172,1.0,05/04/2014,606678,813,Yale,11,4,7,3,0.0,1,0,1,0.0,0,9.0,7,4,4,1,0,1,2,0,6,1,1,0,37,34,1,0,0,0,10,10,3,0.0,1.0,4.0,103.0,3.269150491361742,1.0,7.0,1.0,2.0,6.0,3.0,4.0
2014,11620,172,1.0,05/10/2014,607587,158,Columbia,2,6,-4,2,0.0,0,1,0,0.0,0,8.0,10,6,6,3,0,1,0,0,4,2,2,1,36,33,0,0,0,1,10,10,1,0.0,0.0,6.75,61.0,3.533039380250631,1.25,11.25,1.125,0.0,4.5,inf,6.75
2014,11620,172,1.0,05/10/2014,607592,158,Columbia,1,4,-3,2,0.0,0,1,0,0.0,0,9.0,4,4,1,0,0,0,1,0,7,0,2,0,33,32,1,0,0,0,10,10,0,0.0,0.0,1.0,414.0,0.9358171580284087,0.5555555555555556,4.0,0.0,1.0,7.0,7.0,4.0
2014,11620,173,1.0,02/18/2014,587566,749,Wake Forest,3,4,-1,6,0.0,0,1,0,0.0,0,11.666666666666666,9,4,3,3,0,1,8,2,6,2,0,0,56,43,2,0,1,2,12,16,2,0.0,0.0,2.3142857142857145,179.0,4.815182237393488,1.4571428571428573,6.942857142857143,0.7714285714285715,6.171428571428572,4.628571428571429,0.75,3.085714285714286
2014,11620,173,1.0,02/21/2014,587785,222,Fairleigh Dickinson,4,2,2,3,0.0,1,0,1,0.0,0,9.0,5,2,0,0,0,0,1,0,8,0,0,0,33,32,0,0,0,0,14,4,3,0.0,1.0,0.0,inf,0.7135949358061866,0.6666666666666666,5.0,0.0,1.0,8.0,8.0,2.0
2014,11620,173,1.0,02/22/2014,588044,450,Mount St. Mary's,2,8,-6,4,0.0,0,1,0,0.0,0,9.0,7,8,4,2,0,2,3,0,14,0,1,0,38,35,4,3,0,0,10,3,6,0.0,0.0,4.0,103.0,2.9358171580284087,1.1111111111111112,7.0,2.0,3.0,14.0,4.666666666666667,8.0
2014,11620,173,1.0,02/23/2014,588513,450,Mount St. Mary's,11,0,11,5,0.0,1,0,0,0.0,0,9.0,6,0,0,1,0,0,6,0,7,0,0,0,37,30,3,0,1,0,11,7,3,0.0,1.0,0.0,inf,2.602483824695075,1.3333333333333333,6.0,0.0,6.0,7.0,1.1666666666666667,0.0
2014,11620,173,1.0,02/25/2014,588775,490,NC State,5,7,-2,5,0.0,0,1,0,0.0,0,8.0,11,7,6,2,0,2,3,0,5,2,1,0,41,35,3,0,0,1,8,10,1,0.0,0.0,6.75,61.0,6.0330393802506315,1.75,12.375,2.25,3.375,5.625,1.6666666666666667,7.875
2014,11620,173,1.0,02/28/2014,588998,414,Miami (OH),0,6,-6,4,0.0,0,1,0,0.0,0,9.0,7,6,3,1,2,1,6,0,6,0,0,0,42,33,2,1,2,1,11,8,4,0.0,0.0,3.0,138.0,4.269150491361742,1.4444444444444444,7.0,1.0,6.0,6.0,1.0,6.0
2014,11620,173,1.0,03/01/2014,589210,414,Miami (OH),11,14,-3,7,0.0,0,1,0,0.0,0,9.0,16,14,8,3,0,2,6,1,8,0,0,0,50,44,9,6,0,0,10,8,1,0.0,0.0,8.0,52.0,5.269150491361742,2.4444444444444446,16.0,2.0,6.0,8.0,1.3333333333333333,14.0
2014,11620,173,1.0,03/02/2014,589710,414,Miami (OH),13,6,7,5,0.0,1,0,0,0.0,0,9.0,12,6,1,1,0,1,1,0,7,0,1,0,39,37,0,0,0,1,8,10,1,0.0,1.0,1.0,414.0,2.3802616024728533,1.4444444444444444,12.0,1.0,1.0,7.0,7.0,6.0
2014,11620,173,1.0,03/05/2014,590099,457,North Carolina,3,10,-7,9,0.0,0,1,0,0.0,0,7.999999999999999,9,10,8,3,0,1,9,1,4,1,0,0,43,31,12,6,1,1,12,6,2,0.0,0.0,9.000000000000002,46.0,6.5330393802506315,2.2500000000000004,10.125000000000002,1.1250000000000002,10.125000000000002,4.500000000000001,0.4444444444444444,11.250000000000002
2014,11620,173,1.0,03/08/2014,590586,488,N.C. A&T,3,1,2,4,0.0,1,0,1,0.0,0,9.0,7,1,1,1,0,0,6,0,9,0,0,0,37,30,1,0,0,1,5,9,3,0.0,1.0,1.0,414.0,2.158039380250631,1.4444444444444444,7.0,0.0,6.0,9.0,1.5,1.0
2014,11620,173,1.0,03/08/2014,590645,400,Massachusetts,13,3,10,4,0.0,1,0,0,0.0,0,9.0,4,3,3,2,0,1,3,0,8,0,0,0,35,32,2,1,0,0,13,6,6,0.0,1.0,3.0,138.0,2.8247060469172975,0.7777777777777778,4.0,1.0,3.0,8.0,2.6666666666666665,3.0
2014,11620,173,1.0,03/09/2014,591096,400,Massachusetts,9,8,1,6,0.0,1,0,1,0.0,0,9.0,11,8,8,2,0,0,5,0,5,1,0,0,44,38,6,4,0,0,6,15,1,0.0,1.0,8.0,52.0,3.04692826913952,1.7777777777777777,11.0,0.0,5.0,5.0,1.0,8.0
2014,11620,173,1.0,03/09/2014,591112,488,N.C. A&T,7,4,3,5,0.0,1,0,1,0.0,0,9.0,8,4,4,2,0,0,7,0,8,1,2,0,43,33,5,0,2,0,10,9,0,0.0,1.0,4.0,103.0,3.04692826913952,1.6666666666666667,8.0,0.0,7.0,8.0,1.1428571428571428,4.0
2014,11620,173,1.0,03/14/2014,592200,141,The Citadel,13,3,10,2,0.0,1,0,0,0.0,0,9.0,10,3,3,1,0,0,0,0,5,0,1,0,35,35,0,0,0,0,12,8,0,0.0,1.0,3.0,138.0,1.0469282691395199,1.1111111111111112,10.0,0.0,0.0,5.0,inf,3.0
2014,11620,173,1.0,03/15/2014,592807,141,The Citadel,2,1,1,1,0.0,1,0,0,0.0,0,9.0,3,1,0,0,0,0,0,0,8,0,0,0,29,28,0,0,0,1,10,8,3,0.0,1.0,0.0,inf,0.38026160247285334,0.3333333333333333,3.0,0.0,0.0,8.0,inf,1.0
