season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2020,15204,366,1.0,02/16/2020,1830850,away,671,Louisiana,10,0,10,0,0,0,0.0,0,2.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,0,3,4,0,0.0,,0.0,inf,2.1737469655861776,0.0,0.0,0.0,0.0,3.375,inf,0.0
2020,15204,366,1.0,02/16/2020,4930337,away,671,Louisiana,10,0,10,1,0,0,0.0,0,6.333333333333333,1,0,0,0,0,0,3,0,7,0,0,0,23,20,0,0,0,0,6,6,3,0.0,1.0,0.0,inf,2.134273281375651,0.6315789473684211,1.4210526315789476,0.0,4.2631578947368425,9.947368421052632,2.3333333333333335,0.0
2020,15204,366,1.0,02/18/2020,1831016,away,402,McNeese,7,4,3,1,0,0,0.0,0,4.666666666666667,6,2,2,0,1,0,1,0,4,0,0,0,21,20,0,0,0,0,7,3,2,0.0,1.0,3.8571428571428568,122.0,1.8523183941576062,1.5,11.57142857142857,0.0,1.9285714285714284,7.7142857142857135,4.0,3.8571428571428568
2020,15204,366,1.0,02/18/2020,4931904,away,402,McNeese,7,4,3,0,0,1,0.0,0,4.333333333333333,2,2,2,0,0,2,0,0,5,0,0,0,15,15,1,0,0,0,5,3,2,0.0,,4.153846153846154,113.0,6.61605465789387,0.46153846153846156,4.153846153846154,4.153846153846154,0.0,10.384615384615385,inf,4.153846153846154
2020,15204,366,1.0,02/21/2020,1831349,away,716,Troy,0,4,-4,0,1,0,0.0,0,6.0,5,2,1,2,1,0,3,0,10,0,0,0,25,22,0,0,0,0,4,2,5,0.0,0.0,1.5,314.0,1.0904136322528444,1.3333333333333333,7.5,0.0,4.5,15.0,3.3333333333333335,3.0
2020,15204,366,1.0,02/21/2020,4934220,away,716,Troy,0,4,-4,0,0,0,0.0,0,2.0,2,2,2,1,0,1,0,0,2,0,0,0,8,8,0,0,0,0,1,3,0,0.0,,9.0,52.0,7.423746965586178,1.0,9.0,4.5,0.0,9.0,inf,9.0
2020,15204,366,1.0,02/22/2020,1831578,away,716,Troy,4,7,-3,0,1,0,0.0,0,1.3333333333333333,3,3,1,1,0,0,1,0,3,0,0,0,8,7,2,0,0,0,0,1,0,0.0,0.0,6.75,70.0,0.6737469655861776,3.0,20.25,0.0,6.75,20.25,3.0,20.25
2020,15204,366,1.0,02/22/2020,4937238,away,716,Troy,4,7,-3,0,0,0,0.0,0,6.666666666666667,8,4,2,3,0,0,5,1,8,1,0,0,34,28,1,0,0,0,6,5,1,0.0,,2.6999999999999997,174.0,3.2237469655861775,1.95,10.799999999999999,0.0,6.75,10.799999999999999,1.6,5.3999999999999995
2020,15204,366,1.0,02/23/2020,4937628,away,716,Troy,9,0,9,1,0,0,1.0,1,9.0,3,0,0,0,0,0,0,0,3,0,0,0,30,30,0,0,0,0,8,15,0,0.0,1.0,0.0,inf,2.257080298919511,0.3333333333333333,3.0,0.0,0.0,3.0,inf,0.0
2020,15204,366,1.0,02/26/2020,1832253,away,365,LSU,1,7,-6,0,1,0,0.0,0,6.0,6,5,3,1,1,0,5,0,5,1,0,2,31,24,2,0,1,0,7,5,1,0.0,0.0,4.5,105.0,4.257080298919511,1.8333333333333333,9.0,0.0,7.5,7.5,1.0,7.5
2020,15204,366,1.0,02/26/2020,4940449,away,365,LSU,1,7,-6,0,0,0,0.0,0,2.0,5,2,0,0,0,0,0,0,2,0,0,0,11,11,1,1,0,0,2,1,0,0.0,,0.0,inf,0.9237469655861776,2.5,22.5,0.0,0.0,9.0,inf,9.0
2020,15204,366,1.0,02/28/2020,1832504,home,380,Maine,5,1,4,1,0,0,0.0,0,8.666666666666666,4,1,1,1,0,0,2,0,12,0,0,0,31,29,0,0,0,0,8,5,4,0.0,1.0,1.0384615384615385,454.0,0.8468238886631005,0.6923076923076924,4.153846153846154,0.0,2.076923076923077,12.461538461538463,6.0,1.0384615384615385
2020,15204,366,1.0,02/28/2020,4942520,home,380,Maine,5,1,4,0,0,0,0.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,,0.0,inf,2.9237469655861776,0.0,0.0,0.0,0.0,0.0,,0.0
2020,15204,366,1.0,02/29/2020,1832849,home,380,Maine,19,0,19,1,0,0,0.0,0,9.0,3,0,0,0,0,0,3,0,11,0,0,0,33,30,0,0,0,0,9,7,2,0.0,1.0,0.0,inf,1.4793025211417332,0.6666666666666666,3.0,0.0,3.0,11.0,3.6666666666666665,0.0
2020,15204,366,1.0,02/29/2020,4943985,home,380,Maine,15,10,5,1,0,0,0.0,0,9.0,11,10,10,3,0,2,5,0,8,0,0,0,41,35,3,1,1,0,11,6,4,0.0,1.0,10.0,47.0,5.701524743363955,1.7777777777777777,11.0,2.0,5.0,8.0,1.6,10.0
2020,15204,366,1.0,03/01/2020,1833185,home,380,Maine,26,3,23,0,0,0,0.0,0,2.0,2,0,0,1,0,0,1,0,3,0,0,0,9,8,0,0,0,0,1,2,1,0.0,,0.0,inf,1.4237469655861776,1.5,9.0,0.0,4.5,13.5,3.0,0.0
2020,15204,366,1.0,03/01/2020,4945815,home,380,Maine,26,3,23,1,0,0,0.0,0,7.0,5,3,3,0,0,2,2,0,2,0,0,0,26,24,0,0,0,0,8,9,2,0.0,1.0,3.8571428571428568,122.0,6.923746965586178,1.0,6.428571428571429,2.571428571428571,2.571428571428571,2.571428571428571,1.0,3.8571428571428568
2020,15204,366,1.0,03/03/2020,1833492,away,624,Sam Houston,9,3,6,1,0,0,0.0,0,3.6666666666666665,1,0,0,0,0,0,2,0,2,0,0,1,13,11,1,1,0,0,5,3,0,0.0,1.0,0.0,inf,3.469201511040723,0.8181818181818182,2.454545454545455,0.0,4.90909090909091,4.90909090909091,1.0,0.0
2020,15204,366,1.0,03/03/2020,4948259,away,624,Sam Houston,9,3,6,0,0,0,0.0,0,6.333333333333333,4,3,3,1,1,0,0,0,6,0,0,0,23,23,0,0,0,0,9,4,1,0.0,,4.2631578947368425,110.0,1.0290101234809144,0.6315789473684211,5.68421052631579,0.0,0.0,8.526315789473685,inf,4.2631578947368425
2020,15204,366,1.0,03/06/2020,1833812,away,782,Wichita St.,2,6,-4,0,1,0,0.0,0,6.333333333333334,6,6,5,1,2,1,3,0,5,2,0,2,31,26,4,0,0,0,7,7,0,0.0,0.0,7.105263157894736,66.0,5.765852228744072,1.4210526315789473,8.526315789473683,1.4210526315789473,4.263157894736842,7.105263157894736,1.6666666666666667,8.526315789473683
2020,15204,366,1.0,03/06/2020,4950822,away,782,Wichita St.,2,6,-4,0,0,0,0.0,0,1.6666666666666665,0,0,0,0,0,0,2,0,3,0,0,0,8,6,2,1,0,0,2,0,1,0.0,,0.0,inf,2.9237469655861776,1.2000000000000002,0.0,0.0,10.8,16.200000000000003,1.5,0.0
2020,15204,366,1.0,03/07/2020,1834193,away,782,Wichita St.,3,5,-2,0,0,0,0.0,0,2.6666666666666665,0,1,1,0,0,0,4,0,4,0,0,0,11,5,6,3,0,2,1,2,1,0.0,,3.375,140.0,4.423746965586178,1.5,0.0,0.0,13.5,13.5,1.0,3.375
2020,15204,366,1.0,03/07/2020,4952512,away,782,Wichita St.,3,5,-2,0,1,0,0.0,0,5.333333333333333,4,4,2,2,0,1,3,0,7,0,0,1,23,20,1,0,0,0,3,6,3,0.0,0.0,3.375,140.0,4.423746965586178,1.3125,6.75,1.6875,5.0625,11.8125,2.3333333333333335,6.75
2020,15204,366,1.0,03/08/2020,1834508,away,782,Wichita St.,9,10,-1,0,1,0,0.0,0,4.333333333333333,3,2,1,1,0,0,4,1,6,0,0,1,20,15,8,4,0,1,5,2,4,0.0,0.0,2.076923076923077,227.0,2.9237469655861776,1.6153846153846154,6.230769230769232,0.0,8.307692307692308,12.461538461538463,1.5,4.153846153846154
2020,15204,366,1.0,03/08/2020,4954333,away,782,Wichita St.,9,10,-1,0,0,0,0.0,0,4.333333333333333,9,8,7,1,1,1,4,0,5,0,0,1,25,21,2,1,0,0,4,2,2,0.0,,14.538461538461538,32.0,6.385285427124639,3.0,18.692307692307693,2.076923076923077,8.307692307692308,10.384615384615385,1.25,16.615384615384617
2020,15204,366,1.0,03/10/2020,1835014,home,655,Southeastern La.,14,3,11,1,0,0,0.0,0,9.0,12,3,3,3,0,1,3,0,12,1,0,1,42,38,2,0,0,0,8,6,4,0.0,1.0,3.0,157.0,3.034858076697289,1.6666666666666667,12.0,1.0,3.0,12.0,4.0,3.0
2020,15204,367,1.0,02/14/2020,1830265,away,433,Ole Miss,7,2,5,1,0,1,0.0,0,9.0,6,2,2,2,0,0,3,0,14,0,0,1,36,33,2,1,0,0,2,11,4,0.0,1.0,2.0,236.0,0.8126358544750665,1.0,6.0,0.0,3.0,14.0,4.666666666666667,2.0
2020,15204,367,1.0,02/15/2020,1830551,away,433,Ole Miss,6,8,-2,0,1,0,0.0,0,8.0,12,8,8,4,0,3,1,0,9,1,0,2,38,36,0,0,0,0,11,4,3,0.0,0.0,9.0,52.0,6.298746965586178,1.625,13.5,3.375,1.125,10.125,9.0,9.0
2020,15204,367,1.0,02/16/2020,1830765,away,433,Ole Miss,6,7,-1,0,1,0,0.0,0,3.0,4,4,4,1,0,0,4,0,5,2,0,0,19,12,12,3,1,0,3,1,1,0.0,0.0,12.0,39.0,5.590413632252844,2.6666666666666665,12.0,0.0,12.0,15.0,1.25,12.0
2020,15204,367,1.0,02/16/2020,4931430,away,433,Ole Miss,6,7,-1,0,0,0,0.0,0,5.0,5,3,3,0,0,1,2,0,8,0,0,2,22,20,0,0,0,0,5,2,0,0.0,,5.3999999999999995,87.0,3.5237469655861777,1.4,9.0,1.8,3.6,14.4,4.0,5.3999999999999995
2020,15204,367,1.0,02/19/2020,1831062,home,810,Wright St.,3,10,-7,0,1,0,0.0,0,9.0,15,7,7,0,1,0,4,0,9,0,0,1,43,39,3,3,0,0,7,8,2,0.0,0.0,7.0,67.0,2.257080298919511,2.111111111111111,15.0,0.0,4.0,9.0,2.25,7.0
2020,15204,367,1.0,02/19/2020,4932302,home,810,Wright St.,3,10,-7,0,0,0,0.0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0.0,,,,,inf,inf,,,,,inf
2020,15204,367,1.0,02/21/2020,1831247,home,735,Valparaiso,3,0,3,1,0,1,0.0,0,9.0,4,0,0,0,0,0,0,0,22,1,0,0,32,31,0,0,0,0,2,3,11,0.0,1.0,0.0,inf,-1.6318085899693777,0.4444444444444444,4.0,0.0,0.0,22.0,inf,0.0
2020,15204,367,1.0,02/22/2020,1831580,home,735,Valparaiso,6,1,5,1,0,1,0.0,0,9.0,5,1,1,1,0,0,4,0,18,0,0,0,36,32,4,0,0,0,3,5,5,0.0,1.0,1.0,471.0,0.2570802989195111,1.0,5.0,0.0,4.0,18.0,4.5,1.0
2020,15204,367,1.0,02/23/2020,1831987,home,735,Valparaiso,14,10,4,0,0,0,0.0,0,3.6666666666666665,7,5,5,3,0,0,3,0,4,0,0,2,20,16,2,0,0,1,2,4,1,0.0,,12.272727272727273,38.0,3.1964742383134506,2.7272727272727275,17.181818181818183,0.0,7.363636363636364,9.81818181818182,1.3333333333333333,12.272727272727273
2020,15204,367,1.0,02/23/2020,4937801,home,735,Valparaiso,14,10,4,1,0,0,0.0,0,5.333333333333333,8,5,3,0,0,1,0,0,1,2,0,2,27,25,0,0,0,0,6,7,0,0.0,1.0,5.0625,93.0,6.111246965586178,1.5,13.5,1.6875,0.0,1.6875,inf,8.4375
2020,15204,367,1.0,02/25/2020,1832117,home,812,Xavier,8,5,3,1,0,1,0.0,0,9.0,7,5,4,2,0,1,4,0,13,1,0,3,40,35,1,1,0,0,7,7,5,0.0,1.0,4.0,118.0,3.1459691878084,1.2222222222222223,7.0,1.0,4.0,13.0,3.25,5.0
2020,15204,367,1.0,02/28/2020,1832403,home,774,Western Mich.,4,2,2,1,0,1,0.0,0,9.0,6,2,2,1,1,1,3,0,13,1,0,1,38,34,0,0,0,0,5,9,1,0.0,1.0,2.0,236.0,2.8126358544750665,1.0,6.0,1.0,3.0,13.0,4.333333333333333,2.0
2020,15204,367,1.0,02/29/2020,1832761,home,774,Western Mich.,9,1,8,1,0,0,0.0,0,9.0,3,1,0,0,0,0,2,0,13,0,1,0,32,30,2,0,0,0,7,7,3,0.0,1.0,0.0,inf,0.7015247433639553,0.5555555555555556,3.0,0.0,2.0,13.0,6.5,1.0
2020,15204,367,1.0,03/01/2020,1833184,home,774,Western Mich.,16,0,16,0,0,0,0.0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0.0,,0.0,inf,5.923746965586178,1.0,0.0,0.0,9.0,0.0,0.0,0.0
2020,15204,367,1.0,03/01/2020,4945582,home,774,Western Mich.,16,0,16,1,0,0,0.0,0,8.0,3,0,0,0,0,0,1,0,5,0,0,0,28,27,0,0,0,0,6,12,1,0.0,1.0,0.0,inf,2.0487469655861776,0.5,3.375,0.0,1.125,5.625,5.0,0.0
2020,15204,367,1.0,03/03/2020,1833410,home,444,Morehead St.,16,3,13,1,0,0,0.0,0,9.0,5,3,3,0,0,1,5,0,12,0,0,1,37,32,0,0,0,0,6,8,3,0.0,1.0,3.0,157.0,3.3681914100306223,1.1111111111111112,5.0,1.0,5.0,12.0,2.4,3.0
2020,15204,367,1.0,03/06/2020,1833901,away,749,Wake Forest,4,1,3,1,0,1,0.0,0,9.0,5,1,0,0,0,0,4,0,18,0,0,0,36,32,0,0,0,0,5,4,8,0.0,1.0,0.0,inf,0.2570802989195111,1.0,5.0,0.0,4.0,18.0,4.5,1.0
2020,15204,367,1.0,03/07/2020,1834356,away,749,Wake Forest,2,3,-1,0,1,0,0.0,0,8.333333333333334,6,3,3,1,0,2,5,1,11,0,0,0,35,30,1,0,0,0,9,4,5,0.0,0.0,3.2399999999999998,145.0,5.203746965586177,1.3199999999999998,6.4799999999999995,2.16,5.3999999999999995,11.879999999999999,2.2,3.2399999999999998
2020,15204,367,1.0,03/08/2020,1834586,away,749,Wake Forest,16,4,12,0,0,0,0.0,0,2.6666666666666665,3,1,1,0,0,1,2,0,5,0,0,0,12,9,6,2,0,1,0,2,2,0.0,,3.375,140.0,6.298746965586178,1.875,10.125,3.375,6.75,16.875,2.5,3.375
2020,15204,367,1.0,03/08/2020,4954294,away,749,Wake Forest,16,4,12,1,0,0,0.0,0,6.333333333333333,5,3,3,1,0,1,1,0,5,1,0,0,26,24,0,0,0,0,6,8,3,0.0,1.0,4.2631578947368425,110.0,4.3447995971651245,0.9473684210526316,7.105263157894737,1.4210526315789476,1.4210526315789476,7.105263157894737,5.0,4.2631578947368425
2020,15204,367,1.0,03/10/2020,1834929,home,136,Chicago St.,13,2,11,1,0,0,0.0,0,9.0,7,2,2,1,0,0,2,0,8,0,1,0,37,35,0,0,0,0,10,9,2,0.0,1.0,2.0,236.0,1.8126358544750665,1.0,7.0,0.0,2.0,8.0,4.0,2.0
2020,15204,367,1.0,03/11/2020,1835107,home,136,Chicago St.,13,3,10,1,0,0,0.0,0,8.0,8,3,3,0,0,0,1,0,7,2,0,0,35,31,2,0,0,1,8,8,2,0.0,1.0,3.375,140.0,2.2987469655861776,1.125,9.0,0.0,1.125,7.875,7.0,3.375
2020,15204,367,1.0,03/11/2020,4957452,home,136,Chicago St.,13,3,10,0,0,0,0.0,0,1.0,0,0,0,0,0,0,2,0,1,0,0,2,4,2,0,0,0,0,0,1,1,0.0,,0.0,inf,6.923746965586178,2.0,0.0,0.0,18.0,9.0,0.5,0.0
2020,15204,368,1.0,02/14/2020,1830204,neutral,116,Canisius,12,7,5,1,0,1,0.0,0,5.0,6,2,2,2,0,0,2,0,8,1,0,0,23,20,2,1,0,0,3,2,2,0.0,1.0,3.6,131.0,1.5237469655861777,1.6,10.799999999999999,0.0,3.6,14.4,4.0,3.6
2020,15204,368,1.0,02/14/2020,4931435,home,116,Canisius,12,7,5,0,0,0,0.0,0,4.0,3,5,1,1,1,0,7,0,4,0,0,2,22,15,0,0,0,0,3,4,0,0.0,,2.25,209.0,6.173746965586178,2.5,6.75,0.0,15.75,9.0,0.5714285714285714,11.25
2020,15204,368,1.0,02/15/2020,1830489,neutral,116,Canisius,7,20,-13,0,1,0,0.0,0,8.0,16,20,19,1,1,1,13,0,11,4,2,0,56,39,8,5,0,0,7,5,7,0.0,0.0,21.375,22.0,8.173746965586178,3.625,18.0,1.125,14.625,12.375,0.8461538461538461,22.5
2020,15204,368,1.0,02/15/2020,1848384,neutral,116,Canisius,4,3,1,1,0,1,0.0,0,7.0,8,3,2,3,1,0,4,0,4,1,0,0,34,28,1,0,0,1,10,6,1,0.0,1.0,2.571428571428571,183.0,3.9237469655861776,1.7142857142857142,10.285714285714285,0.0,5.142857142857142,5.142857142857142,1.0,3.8571428571428568
2020,15204,368,1.0,02/16/2020,1830735,neutral,116,Canisius,14,4,10,1,0,0,0.0,0,9.0,6,4,4,1,0,2,7,0,14,0,0,1,39,30,1,1,1,1,9,3,8,0.0,1.0,4.0,118.0,5.034858076697288,1.4444444444444444,6.0,2.0,7.0,14.0,2.0,4.0
2020,15204,368,1.0,02/21/2020,1831265,away,1068,Elon,0,10,-10,0,0,0,0.0,0,5.0,6,4,4,3,0,1,0,0,5,0,0,0,21,21,0,0,0,0,3,7,2,0.0,,7.2,65.0,3.5237469655861777,1.2,10.799999999999999,1.8,0.0,9.0,inf,7.2
2020,15204,368,1.0,02/21/2020,4933773,away,1068,Elon,0,10,-10,0,1,0,0.0,0,3.0,5,6,5,2,0,1,3,0,4,0,0,3,19,14,0,0,0,2,2,4,1,0.0,0.0,15.0,31.0,7.590413632252845,2.6666666666666665,15.0,3.0,9.0,12.0,1.3333333333333333,18.0
2020,15204,368,1.0,02/22/2020,1831638,away,1068,Elon,2,5,-3,0,1,0,0.0,0,8.0,4,5,1,1,0,0,7,0,3,0,0,1,36,28,2,1,1,0,10,9,2,0.0,0.0,1.125,419.0,4.798746965586178,1.375,4.5,0.0,7.875,3.375,0.42857142857142855,5.625
2020,15204,368,1.0,02/23/2020,1831932,away,1068,Elon,4,5,-1,0,1,0,0.0,0,8.0,6,5,2,0,0,0,4,0,9,3,0,3,37,27,6,1,2,1,6,7,4,0.0,0.0,2.25,209.0,3.2987469655861776,1.25,6.75,0.0,4.5,10.125,2.25,5.625
2020,15204,368,1.0,02/28/2020,1832390,away,180,Delaware,8,7,1,1,0,1,0.0,0,5.0,3,2,1,1,0,0,1,0,4,1,0,0,20,16,4,4,0,2,4,7,1,0.0,1.0,1.8,262.0,2.5237469655861777,0.8,5.3999999999999995,0.0,1.8,7.2,4.0,3.6
2020,15204,368,1.0,02/28/2020,4942121,away,180,Delaware,8,7,1,0,0,0,0.0,0,4.0,2,5,4,0,0,1,4,0,3,1,0,2,19,14,0,0,0,0,3,5,1,0.0,,9.0,52.0,8.423746965586178,1.5,4.5,2.25,9.0,6.75,0.75,11.25
2020,15204,368,1.0,03/01/2020,1832752,away,180,Delaware,4,11,-7,0,1,0,0.0,0,6.0,15,11,10,3,0,0,7,0,3,1,0,2,39,30,5,2,0,1,5,7,1,0.0,0.0,15.0,31.0,5.923746965586178,3.6666666666666665,22.5,0.0,10.5,4.5,0.42857142857142855,16.5
2020,15204,368,1.0,03/01/2020,1833126,away,180,Delaware,3,4,-1,0,1,0,0.0,0,9.333333333333332,9,4,2,2,0,0,4,1,8,0,0,0,42,36,0,0,1,1,8,12,2,0.0,0.0,1.9285714285714288,244.0,2.495175537014749,1.392857142857143,8.67857142857143,0.0,3.8571428571428577,7.714285714285715,2.0,3.8571428571428577
2020,15204,368,1.0,03/06/2020,1833979,away,365,LSU,2,11,-9,0,0,0,0.0,0,7.666666666666666,10,6,6,3,0,0,5,0,4,1,0,1,38,30,4,4,1,1,8,10,1,0.0,,7.043478260869565,67.0,4.228094791673135,1.956521739130435,11.73913043478261,0.0,5.869565217391305,4.695652173913043,0.8,7.043478260869565
2020,15204,368,1.0,03/06/2020,4951331,away,365,LSU,2,11,-9,0,1,0,0.0,0,0.3333333333333333,2,5,5,0,0,0,3,0,0,0,0,1,6,3,0,0,0,0,0,1,0,0.0,0.0,135.0,3.0,29.923746965586176,15.0,54.0,0.0,81.0,0.0,0.0,135.0
2020,15204,368,1.0,03/07/2020,1834367,away,365,LSU,2,12,-10,0,1,0,0.0,0,8.0,12,12,7,1,0,0,6,0,8,4,0,4,48,36,4,2,2,0,5,9,3,0.0,0.0,7.875,60.0,4.673746965586178,2.25,13.5,0.0,6.75,9.0,1.3333333333333333,13.5
2020,15204,368,1.0,03/08/2020,1834713,away,365,LSU,4,6,-2,0,1,0,0.0,0,8.0,5,6,6,1,1,2,5,0,9,2,1,0,34,27,0,0,0,0,10,3,0,0.0,0.0,6.75,70.0,6.548746965586178,1.25,5.625,2.25,5.625,10.125,1.8,6.75
2020,15204,368,1.0,03/10/2020,1834888,away,746,Virginia,5,24,-19,0,1,0,0.0,0,5.333333333333333,16,23,14,5,0,3,13,0,3,2,0,0,49,33,5,3,0,1,4,9,0,0.0,0.0,23.625,20.0,17.548746965586176,5.4375,27.0,5.0625,21.9375,5.0625,0.23076923076923078,38.8125
2020,15204,368,1.0,03/10/2020,4956605,away,746,Virginia,5,24,-19,0,0,0,0.0,0,2.6666666666666665,3,1,1,1,1,0,1,0,0,0,0,1,12,11,3,1,0,0,7,1,0,0.0,,3.375,140.0,4.048746965586178,1.5,10.125,0.0,3.375,0.0,0.0,3.375
2020,15204,368,1.0,03/11/2020,1835102,away,746,Virginia,3,4,-1,0,1,0,0.0,0,8.0,6,4,4,0,0,0,6,1,4,1,1,1,36,27,8,2,1,1,10,8,0,0.0,0.0,4.5,105.0,4.548746965586178,1.5,6.75,0.0,6.75,4.5,0.6666666666666666,4.5
2020,15204,370,1.0,02/14/2020,1830140,home,756,Washington,7,1,6,1,0,0,0.0,0,9.0,7,1,1,2,0,0,4,0,10,1,1,0,37,31,2,0,0,1,8,8,2,0.0,1.0,1.0,471.0,2.3681914100306223,1.2222222222222223,7.0,0.0,4.0,10.0,2.5,1.0
2020,15204,370,1.0,02/15/2020,1830377,home,756,Washington,6,3,3,1,0,1,0.0,0,9.0,6,3,1,1,1,0,2,0,13,0,0,0,38,36,1,0,0,0,6,8,3,0.0,1.0,1.0,471.0,0.7015247433639553,0.8888888888888888,6.0,0.0,2.0,13.0,6.5,3.0
2020,15204,370,1.0,02/16/2020,1830685,home,756,Washington,3,4,-1,0,1,0,0.0,0,9.0,5,4,3,2,0,0,4,1,7,0,0,0,38,32,0,0,2,0,10,11,0,0.0,0.0,3.0,157.0,2.7015247433639553,1.0,5.0,0.0,4.0,7.0,1.75,4.0
2020,15204,370,1.0,02/18/2020,1831027,away,110,UCLA,1,10,-9,0,1,0,0.0,0,8.0,11,10,9,2,0,0,7,0,9,0,0,0,43,34,0,0,0,2,1,14,3,0.0,0.0,10.125,47.0,3.2987469655861776,2.25,12.375,0.0,7.875,10.125,1.2857142857142858,11.25
2020,15204,370,1.0,02/19/2020,1831042,home,94,CSU Bakersfield,7,1,6,1,0,0,0.0,0,9.0,10,1,1,3,0,0,3,0,14,1,0,0,40,35,1,0,1,0,8,4,5,0.0,1.0,1.0,471.0,1.1459691878084,1.4444444444444444,10.0,0.0,3.0,14.0,4.666666666666667,1.0
2020,15204,370,1.0,02/21/2020,1831372,away,624,Sam Houston,6,14,-8,0,1,0,0.0,0,8.0,17,14,10,2,4,0,3,0,8,1,0,1,47,42,2,2,0,1,9,7,1,0.0,0.0,11.25,42.0,2.4237469655861776,2.5,19.125,0.0,3.375,9.0,2.6666666666666665,15.75
2020,15204,370,1.0,02/22/2020,1831704,away,624,Sam Houston,3,5,-2,0,1,0,0.0,0,8.0,14,5,3,3,0,1,2,0,9,0,0,0,37,34,1,0,1,0,6,7,2,0.0,0.0,3.375,140.0,3.0487469655861776,2.0,15.75,1.125,2.25,10.125,4.5,5.625
2020,15204,370,1.0,02/23/2020,1831928,away,624,Sam Houston,4,12,-8,0,1,0,0.0,0,8.0,14,12,10,5,1,0,6,0,9,4,0,2,48,37,4,4,1,0,7,6,2,0.0,0.0,11.25,42.0,4.423746965586178,2.5,15.75,0.0,6.75,10.125,1.5,13.5
2020,15204,370,1.0,02/25/2020,1832078,home,104,UC Santa Barbara,2,7,-5,0,1,0,0.0,0,9.0,7,7,7,0,1,2,4,0,8,0,0,0,37,33,4,2,0,0,11,7,4,0.0,0.0,7.0,67.0,5.368191410030622,1.2222222222222223,7.0,2.0,4.0,8.0,2.0,7.0
2020,15204,370,1.0,02/28/2020,1832289,away,108,UC Davis,3,4,-1,0,1,0,0.0,0,23.666666666666668,18,4,4,7,0,1,6,2,13,1,0,3,94,84,0,0,1,2,19,37,5,0.0,0.0,1.5211267605633803,310.0,3.261775134600262,1.0140845070422535,6.845070422535211,0.38028169014084506,2.2816901408450705,4.943661971830985,2.1666666666666665,1.5211267605633803
2020,15204,370,1.0,03/01/2020,1832569,away,108,UC Davis,12,3,9,1,0,0,0.0,0,9.0,8,3,3,1,0,0,1,0,8,0,0,0,35,34,0,0,0,0,15,3,2,0.0,1.0,3.0,157.0,1.4793025211417332,1.0,8.0,0.0,1.0,8.0,8.0,3.0
2020,15204,370,1.0,03/01/2020,1832965,away,108,UC Davis,10,6,4,1,0,0,0.0,0,9.0,12,6,5,3,0,1,0,0,5,1,1,0,38,36,3,2,0,1,5,15,2,0.0,1.0,5.0,94.0,3.590413632252844,1.3333333333333333,12.0,1.0,0.0,5.0,inf,6.0
2020,15204,370,1.0,03/03/2020,1833337,home,111,UC Riverside,2,3,-1,0,1,0,0.0,0,9.0,7,3,3,1,1,0,1,0,9,1,0,0,34,31,2,1,0,1,8,8,3,0.0,0.0,3.0,157.0,1.5904136322528444,0.8888888888888888,7.0,0.0,1.0,9.0,9.0,3.0
2020,15204,370,1.0,03/06/2020,1833924,away,630,San Jose St.,7,5,2,1,0,1,0.0,0,9.0,11,5,5,1,2,0,5,0,10,0,0,0,43,38,1,0,0,0,6,11,3,0.0,1.0,5.0,94.0,2.3681914100306223,1.7777777777777777,11.0,0.0,5.0,10.0,2.0,5.0
2020,15204,370,1.0,03/07/2020,1834295,away,630,San Jose St.,8,3,5,1,0,0,0.0,0,9.0,7,3,3,0,0,1,8,0,12,0,0,0,40,32,2,0,0,0,5,7,5,0.0,1.0,3.0,157.0,4.368191410030622,1.6666666666666667,7.0,1.0,8.0,12.0,1.5,3.0
2020,15204,370,1.0,03/08/2020,1834530,away,630,San Jose St.,7,2,5,1,0,1,0.0,0,9.0,8,2,2,0,0,0,3,0,10,3,0,1,41,34,0,0,1,0,5,11,6,0.0,1.0,2.0,236.0,2.7015247433639553,1.2222222222222223,8.0,0.0,3.0,10.0,3.3333333333333335,2.0
2020,15204,380,1.0,02/14/2020,1830273,away,792,Winthrop,1,3,-2,0,1,0,0.0,0,8.0,7,3,2,3,0,0,4,0,9,1,0,0,35,30,2,0,0,0,3,10,1,0.0,0.0,2.25,209.0,2.5487469655861776,1.375,7.875,0.0,4.5,10.125,2.25,3.375
2020,15204,380,1.0,02/15/2020,1830632,away,792,Winthrop,4,9,-5,0,1,0,0.0,0,8.0,13,9,8,2,1,0,6,0,6,1,0,3,44,37,2,0,0,0,5,12,2,0.0,0.0,9.0,52.0,4.048746965586178,2.375,14.625,0.0,6.75,6.75,1.0,10.125
