PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,player_id_x,player_id_y,division
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,683,Stony Brook,9,True,14,4,10,win,2390740,101,2798503,2023,2798503.0,2798503.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,away,16340,102,Sacramento St.,9,True,3,5,-2,loss,2390255,493,2655217,2023,2655217.0,2655217.0,1.0
3,0,4.0,1,0,0,0,0,0,0,02/18/2023,away,16340,102,Sacramento St.,9,True,6,8,-2,loss,2390506,493,2655217,2023,2655217.0,2655217.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,102,Sacramento St.,9,True,2,3,-1,loss,2390871,493,2655217,2023,2655217.0,2655217.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,102,Sacramento St.,9,True,13,4,9,win,2408511,493,2655217,2023,2655217.0,2655217.0,1.0
0,1,1.0,0,0,0,1,1,0,0,02/19/2023,home,16340,659,Southern Ill.,9,True,5,4,1,win,2390971,2915,2653672,2023,2653672.0,2653672.0,1.0
0,2,3.0,1,0,0,0,0,0,0,02/18/2023,away,16340,99,Long Beach St.,9,True,5,6,-1,loss,2390803,782,2798271,2023,2798271.0,2798271.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,99,Long Beach St.,9,True,11,6,5,win,2390967,782,2798271,2023,2798271.0,2798271.0,1.0
12,1,13.0,0,0,0,1,0,0,0,02/17/2023,home,16340,352,Lehigh,9,True,3,5,-2,loss,2390488,61,2677049,2023,2677049.0,2677049.0,1.0
5,1,6.0,0,0,0,0,0,0,0,02/19/2023,home,16340,352,Lehigh,9,True,4,3,1,win,2391029,61,2677049,2023,2677049.0,2677049.0,1.0
0,0,0.0,0,0,0,3,0,0,0,02/18/2023,home,16340,1395,Tarleton St.,9,True,13,6,7,win,2390739,706,2502308,2023,2502308.0,2502308.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/17/2023,home,16340,287,Houston Christian,9,True,10,0,10,win,2390482,536,2344660,2023,2344660.0,2344660.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,465,UNLV,9,True,6,14,-8,loss,2390248,534,2814849,2023,2814849.0,2814849.0,1.0
4,1,5.0,0,0,0,0,0,1,0,02/18/2023,away,16340,465,UNLV,9,True,3,8,-5,loss,2390497,534,2814849,2023,2814849.0,2814849.0,1.0
3,0,4.0,1,0,0,0,0,0,0,02/19/2023,away,16340,465,UNLV,9,True,6,31,-25,loss,2390816,534,2814849,2023,2814849.0,2814849.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,699,Texas Southern,9,True,4,8,-4,loss,2390587,553,2826623,2023,2826623.0,2826623.0,1.0
0,3,3.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,314,Jackson St.,9,True,3,8,-5,loss,2390882,553,2826623,2023,2826623.0,2826623.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,neutral,16340,725,Army West Point,9,True,4,6,-2,loss,2390581,721,2312354,2023,2312354.0,2312354.0,1.0
0,0,0.0,0,0,0,2,0,0,0,02/19/2023,away,16340,456,UNC Asheville,9,True,2,7,-5,loss,2390837,590,1974409,2023,1974409.0,1974409.0,1.0
0,2,3.0,1,0,0,0,0,0,0,02/21/2023,home,16340,229,Fla. Atlantic,9,True,3,13,-10,loss,2391191,128,2673213,2023,2673213.0,2673213.0,1.0
14,0,14.0,0,0,2,6,0,0,0,02/17/2023,away,16340,498,ULM,9,True,0,7,-7,loss,2390439,72,2124662,2023,2124662.0,2124662.0,1.0
6,2,8.0,0,0,0,3,2,0,0,02/19/2023,away,16340,498,ULM,9,True,4,8,-4,loss,2390966,72,2124662,2023,2124662.0,2124662.0,1.0
0,2,2.0,0,0,0,2,0,0,0,02/18/2023,away,16340,485,Norfolk St.,9,True,3,2,1,win,2407995,444,2489307,2023,2489307.0,2489307.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,261,Grambling,9,True,7,5,2,win,2390331,553,2500537,2023,2500537.0,2500537.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,699,Texas Southern,9,True,4,8,-4,loss,2390587,553,2500537,2023,2500537.0,2500537.0,1.0
1,3,4.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,314,Jackson St.,9,True,3,8,-5,loss,2390882,553,2500537,2023,2500537.0,2500537.0,1.0
3,2,5.0,0,0,0,0,0,1,0,02/17/2023,home,16340,534,Pacific,9,True,14,6,8,win,2390248,465,2661603,2023,2661603.0,2661603.0,1.0
2,1,4.0,1,0,0,0,0,0,0,02/18/2023,home,16340,534,Pacific,9,True,8,3,5,win,2390497,465,2661603,2023,2661603.0,2661603.0,1.0
1,2,3.0,0,0,0,0,0,1,0,02/19/2023,home,16340,534,Pacific,9,True,31,6,25,win,2390816,465,2661603,2023,2661603.0,2661603.0,1.0
2,2,4.0,0,0,0,0,0,1,0,02/21/2023,away,16340,28,Arizona St.,9,True,3,6,-3,loss,2391104,465,2661603,2023,2661603.0,2661603.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,406,Mercer,9,True,6,2,4,win,2390757,786,2806726,2023,2806726.0,2806726.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,406,Mercer,10,True,4,5,-1,loss,2391024,786,2806726,2023,2806726.0,2806726.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,home,16340,287,Houston Christian,9,True,10,0,10,win,2390482,536,2332251,2023,2332251.0,2332251.0,1.0
4,1,5.0,0,0,0,0,0,0,0,02/18/2023,home,16340,287,Houston Christian,9,True,10,6,4,win,2390808,536,2332251,2023,2332251.0,2332251.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/21/2023,home,16340,129,Central Mich.,9,True,8,14,-6,loss,2391201,536,2332251,2023,2332251.0,2332251.0,1.0
10,1,11.0,0,0,0,0,0,0,0,02/18/2023,home,16340,315,Jacksonville St.,9,True,10,3,7,win,2390745,257,2471655,2023,2471655.0,2471655.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,487,North Ala.,9,True,6,14,-8,loss,2390924,797,2648722,2023,2648722.0,2648722.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/17/2023,neutral,16340,559,Purdue,9,True,1,12,-11,loss,2390323,285,2320669,2023,2320669.0,2320669.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/17/2023,away,16340,366,Louisiana Tech,9,True,10,1,9,win,2390465,77,2811266,2023,2811266.0,2811266.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,366,Louisiana Tech,9,True,6,8,-2,loss,2390668,77,2811266,2023,2811266.0,2811266.0,1.0
1,1,2.0,0,0,0,0,0,1,0,02/19/2023,away,16340,487,North Ala.,9,True,6,14,-8,loss,2390924,797,2648736,2023,2648736.0,2648736.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,463,Nebraska,9,True,7,3,4,win,2390273,627,2491951,2023,2491951.0,2491951.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,463,Nebraska,9,True,5,3,2,win,2390516,627,2491951,2023,2491951.0,2491951.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,463,Nebraska,9,True,10,9,1,win,2390835,627,2491951,2023,2491951.0,2491951.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/20/2023,home,16340,463,Nebraska,9,True,16,16,0,tie,2391068,627,2491951,2023,2491951.0,2491951.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,610,Saint Mary's (CA),9,True,1,8,-7,loss,2390895,302,2810839,2023,2810839.0,2810839.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,432,Mississippi Val.,9,True,5,7,-2,loss,2390316,699,2137352,2023,2137352.0,2137352.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,665,Southern U.,9,True,1,11,-10,loss,2391064,699,2137352,2023,2137352.0,2137352.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,0,Wiley,9,True,10,0,10,win,2421016,699,2137352,2023,2137352.0,2137352.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,30095,Utah Tech,9,True,21,11,10,win,2408327,551,2311311,2023,2311311.0,2311311.0,1.0
6,0,6.0,0,0,0,0,0,0,0,02/17/2023,home,16340,381,Manhattan,9,True,18,0,18,win,2390285,678,2661401,2023,2661401.0,2661401.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,381,Manhattan,9,True,9,1,8,win,2390523,678,2661401,2023,2661401.0,2661401.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/20/2023,away,16340,483,Nicholls,9,True,2,9,-7,loss,2391075,30136,2341254,2023,2341254.0,2341254.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,287,Houston Christian,9,True,10,0,10,win,2390482,536,2827844,2023,2827844.0,2827844.0,1.0
2,4,6.0,0,0,0,0,0,0,0,02/18/2023,home,16340,287,Houston Christian,9,True,10,6,4,win,2390808,536,2827844,2023,2827844.0,2827844.0,1.0
0,4,4.0,0,0,0,0,0,0,0,02/19/2023,home,16340,287,Houston Christian,9,True,10,4,6,win,2390934,536,2827844,2023,2827844.0,2827844.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/21/2023,home,16340,129,Central Mich.,9,True,8,14,-6,loss,2391201,536,2827844,2023,2827844.0,2827844.0,1.0
0,0,0.0,0,0,0,2,1,0,0,02/17/2023,home,16340,466,Nevada,9,True,5,3,2,win,2390288,2,2347976,2023,2347976.0,2347976.0,1.0
0,0,0.0,0,0,0,1,1,0,0,02/17/2023,away,16340,610,Saint Mary's (CA),9,True,6,5,1,win,2408378,302,1974794,2023,1974794.0,1974794.0,1.0
1,2,3.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,314,Jackson St.,9,True,3,8,-5,loss,2390882,553,2826596,2023,2826596.0,2826596.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,home,16340,748,Wagner,9,True,14,1,13,win,2390374,490,2137583,2023,2137583.0,2137583.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,748,Wagner,9,True,3,2,1,win,2390737,490,2137583,2023,2137583.0,2137583.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,748,Wagner,9,True,9,0,9,win,2390990,490,2137583,2023,2137583.0,2137583.0,1.0
6,0,6.0,0,0,0,0,0,0,0,02/17/2023,away,16340,366,Louisiana Tech,9,True,10,1,9,win,2390465,77,2811306,2023,2811306.0,2811306.0,1.0
5,0,5.0,0,0,0,1,0,0,0,02/18/2023,away,16340,366,Louisiana Tech,9,True,6,8,-2,loss,2390668,77,2811306,2023,2811306.0,2811306.0,1.0
2,3,5.0,0,0,0,0,0,0,0,02/17/2023,away,16340,522,Oklahoma,9,True,2,5,-3,loss,2390383,30135,2472566,2023,2472566.0,2472566.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,522,Oklahoma,9,True,6,3,3,win,2391046,30135,2472566,2023,2472566.0,2472566.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,428,Minnesota,9,True,9,7,2,win,2390428,104,2827139,2023,2827139.0,2827139.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,473,New Mexico,9,True,1,3,-2,loss,2390597,104,2827139,2023,2827139.0,2827139.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,541,Pepperdine,9,True,0,9,-9,loss,2390256,67,2302543,2023,2302543.0,2302543.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,541,Pepperdine,9,True,18,6,12,win,2390823,67,2302543,2023,2302543.0,2302543.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,576,Rider,9,True,3,7,-4,loss,2408889,1092,2829114,2023,2829114.0,2829114.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,521,Oklahoma St.,9,True,11,9,2,win,2390577,736,2485663,2023,2485663.0,2485663.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/19/2023,away,16340,288,Houston,9,True,6,8,-2,loss,2390838,107,2660125,2023,2660125.0,2660125.0,1.0
14,0,14.0,0,0,0,0,0,0,0,02/17/2023,home,16340,464,Omaha,9,True,16,1,15,win,2390434,110,2306043,2023,2306043.0,2306043.0,1.0
13,0,13.0,0,0,0,2,0,0,0,02/18/2023,home,16340,464,Omaha,9,True,23,0,23,win,2390738,110,2306043,2023,2306043.0,2306043.0,1.0
13,1,14.0,0,0,0,1,0,0,0,02/19/2023,home,16340,464,Omaha,9,True,8,1,7,win,2390991,110,2306043,2023,2306043.0,2306043.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,7,Alabama St.,9,True,4,18,-14,loss,2408287,308,2673159,2023,2673159.0,2673159.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,7,Alabama St.,9,True,11,13,-2,loss,2391061,308,2673159,2023,2673159.0,2673159.0,1.0
9,2,11.0,0,0,0,0,0,0,0,02/17/2023,home,16340,711,Towson,9,True,7,1,6,win,2390295,10411,2826555,2023,2826555.0,2826555.0,1.0
8,0,8.0,0,0,0,0,0,0,0,02/19/2023,home,16340,711,Towson,9,True,10,2,8,win,2390854,10411,2826555,2023,2826555.0,2826555.0,1.0
6,2,8.0,0,0,0,0,0,0,0,02/17/2023,away,16340,676,SFA,9,True,7,6,1,win,2390483,327,2650794,2023,2650794.0,2650794.0,1.0
6,1,7.0,0,0,0,0,0,2,0,02/18/2023,away,16340,676,SFA,9,True,8,4,4,win,2390754,327,2650794,2023,2650794.0,2650794.0,1.0
7,0,7.0,0,0,0,0,0,1,0,02/19/2023,away,16340,676,SFA,9,True,14,8,6,win,2391018,327,2650794,2023,2650794.0,2650794.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/18/2023,away,16340,631,Santa Clara,9,True,10,5,5,win,2390535,756,2319177,2023,2319177.0,2319177.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,631,Santa Clara,9,True,7,13,-6,loss,2420282,756,2319177,2023,2319177.0,2319177.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/19/2023,away,16340,631,Santa Clara,9,True,2,4,-2,loss,2390858,756,2319177,2023,2319177.0,2319177.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/20/2023,away,16340,631,Santa Clara,9,True,10,7,3,win,2391070,756,2319177,2023,2319177.0,2319177.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,361,LIU,9,True,9,7,2,win,2390684,792,2666540,2023,2666540.0,2666540.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,288,Houston,9,True,7,0,7,win,2390277,107,2660131,2023,2660131.0,2660131.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,742,Virginia Tech,9,True,5,2,3,win,2390260,1014,2678756,2023,2678756.0,2678756.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,742,Virginia Tech,9,True,3,12,-9,loss,2390508,1014,2678756,2023,2678756.0,2678756.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,742,Virginia Tech,9,True,2,15,-13,loss,2390825,1014,2678756,2023,2678756.0,2678756.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,1104,Grand Canyon,9,True,4,12,-8,loss,2390322,112,2490534,2023,2490534.0,2490534.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,418,Michigan,9,True,11,2,9,win,2390594,112,2490534,2023,2490534.0,2490534.0,1.0
2,3,5.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,694,Tennessee,9,True,0,7,-7,loss,2391057,112,2490534,2023,2490534.0,2490534.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/20/2023,neutral,16340,29,Arizona,9,True,8,9,-1,loss,2391071,112,2490534,2023,2490534.0,2490534.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,503,NIU,9,True,16,2,14,win,2390373,527,2673165,2023,2673165.0,2673165.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,236,Fordham,9,True,19,5,14,win,2390733,1045,2471906,2023,2471906.0,2471906.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,236,Fordham,9,True,13,1,12,win,2390918,1045,2471906,2023,2471906.0,2471906.0,1.0
1,0,1.0,0,0,0,2,0,0,0,02/19/2023,home,16340,71,Bowling Green,9,True,4,10,-6,loss,2391032,692,2825074,2023,2825074.0,2825074.0,1.0
1,3,4.0,0,0,0,0,0,1,0,02/17/2023,home,16340,639,Siena,9,True,22,5,17,win,2390453,128,2673171,2023,2673171.0,2673171.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,521,Oklahoma St.,9,True,3,5,-2,loss,2390309,434,2489071,2023,2489071.0,2489071.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,703,Texas,9,True,6,5,1,win,2390576,434,2489071,2023,2489071.0,2489071.0,1.0
1,1,2.0,0,0,0,1,0,0,0,02/20/2023,neutral,16340,29,Arizona,9,True,8,9,-1,loss,2391071,112,2490520,2023,2490520.0,2490520.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,414,Miami (OH),9,True,15,12,3,win,2390272,255,2661213,2023,2661213.0,2661213.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/21/2023,away,16340,253,Ga. Southern,9,True,8,6,2,win,2391184,255,2661213,2023,2661213.0,2661213.0,1.0
4,2,7.0,1,0,0,0,0,1,0,02/17/2023,away,16340,277,Hawaii,9,True,8,3,5,win,2390486,810,1986714,2023,1986714.0,1986714.0,1.0
0,4,4.0,0,0,0,0,0,0,0,02/18/2023,away,16340,277,Hawaii,9,True,2,12,-10,loss,2408120,810,1986714,2023,1986714.0,1986714.0,1.0
4,2,6.0,0,0,0,0,0,0,0,02/19/2023,away,16340,277,Hawaii,9,True,7,16,-9,loss,2391040,810,1986714,2023,1986714.0,1986714.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,363,Longwood,9,True,13,9,4,win,2390421,450,2809763,2023,2809763.0,2809763.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,363,Longwood,9,True,8,5,3,win,2390756,450,2809763,2023,2809763.0,2809763.0,1.0
0,2,2.0,0,0,0,0,0,0,0,02/21/2023,away,16340,165,Coppin St.,10,True,6,5,1,win,2391156,450,2809763,2023,2809763.0,2809763.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,639,Siena,9,True,22,5,17,win,2390453,128,2649762,2023,2649762.0,2649762.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,639,Siena,9,True,2,1,1,win,2390792,128,2649762,2023,2649762.0,2649762.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,229,Fla. Atlantic,9,True,3,13,-10,loss,2391191,128,2649762,2023,2649762.0,2649762.0,1.0
9,1,10.0,0,0,1,2,0,0,0,02/17/2023,away,16340,483,Nicholls,9,True,0,4,-4,loss,2390470,30136,2799999,2023,2799999.0,2799999.0,1.0
7,1,10.0,2,0,1,4,0,0,0,02/20/2023,away,16340,483,Nicholls,9,True,2,9,-7,loss,2391075,30136,2799999,2023,2799999.0,2799999.0,1.0
2,2,4.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,1320,Presbyterian,9,True,4,3,1,win,2390397,251,1997143,2023,1997143.0,1997143.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,1320,Presbyterian,9,True,2,5,-3,loss,2390771,251,1997143,2023,1997143.0,1997143.0,1.0
2,0,2.0,0,0,0,5,0,0,0,02/17/2023,away,16340,430,Mississippi St.,9,True,2,11,-9,loss,2390246,741,2474473,2023,2474473.0,2474473.0,1.0
2,0,2.0,0,0,0,1,0,0,0,02/18/2023,away,16340,430,Mississippi St.,9,True,14,13,1,win,2390494,741,2474473,2023,2474473.0,2474473.0,1.0
3,2,5.0,0,0,0,4,0,0,0,02/19/2023,away,16340,430,Mississippi St.,9,True,3,9,-6,loss,2390814,741,2474473,2023,2474473.0,2474473.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,108,UC Davis,9,True,2,4,-2,loss,2390653,30024,2826970,2023,2826970.0,2826970.0,1.0
2,3,6.0,1,0,0,0,0,1,0,02/19/2023,away,16340,108,UC Davis,9,True,4,20,-16,loss,2391044,30024,2826970,2023,2826970.0,2826970.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,740,VCU,9,True,14,8,6,win,2390330,419,2312234,2023,2312234.0,2312234.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,149,Coastal Carolina,9,True,3,11,-8,loss,2390498,419,2312234,2023,2312234.0,2312234.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,220,Fairfield,9,True,9,14,-5,loss,2390897,419,2312234,2023,2312234.0,2312234.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,home,16340,464,Omaha,9,True,16,1,15,win,2390434,110,2667448,2023,2667448.0,2667448.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,464,Omaha,9,True,23,0,23,win,2390738,110,2667448,2023,2667448.0,2667448.0,1.0
8,1,9.0,0,0,0,0,0,0,0,02/19/2023,home,16340,464,Omaha,9,True,8,1,7,win,2390991,110,2667448,2023,2667448.0,2667448.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,1068,Elon,9,True,4,0,4,win,2390853,334,2304324,2023,2304324.0,2304324.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/17/2023,away,16340,328,Kansas,9,True,1,5,-4,loss,2390398,735,2487262,2023,2487262.0,2487262.0,1.0
3,1,4.0,0,0,0,0,0,2,0,02/17/2023,home,16340,464,Omaha,9,True,16,1,15,win,2390434,110,2673429,2023,2673429.0,2673429.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,464,Omaha,9,True,23,0,23,win,2390738,110,2673429,2023,2673429.0,2673429.0,1.0
1,2,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,464,Omaha,9,True,8,1,7,win,2390991,110,2673429,2023,2673429.0,2673429.0,1.0
2,2,7.0,3,0,0,0,0,2,0,02/18/2023,neutral,16340,521,Oklahoma St.,9,True,11,9,2,win,2390577,736,2656859,2023,2656859.0,2656859.0,1.0
2,0,2.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,703,Texas,9,True,12,2,10,win,2390872,736,2656859,2023,2656859.0,2656859.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/21/2023,home,16340,1004,Central Ark.,9,True,4,5,-1,loss,2391103,736,2656859,2023,2656859.0,2656859.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,1104,Grand Canyon,9,True,4,12,-8,loss,2390322,112,2137742,2023,2137742.0,2137742.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,neutral,16340,418,Michigan,9,True,11,2,9,win,2390594,112,2137742,2023,2137742.0,2137742.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/20/2023,neutral,16340,29,Arizona,9,True,8,9,-1,loss,2391071,112,2137742,2023,2137742.0,2137742.0,1.0
0,3,4.0,1,0,0,0,0,1,0,02/17/2023,neutral,16340,261,Grambling,9,True,7,5,2,win,2390331,553,2330081,2023,2330081.0,2330081.0,1.0
1,3,4.0,0,0,0,0,0,1,0,02/18/2023,neutral,16340,699,Texas Southern,9,True,4,8,-4,loss,2390587,553,2330081,2023,2330081.0,2330081.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,neutral,16340,314,Jackson St.,9,True,3,8,-5,loss,2390882,553,2330081,2023,2330081.0,2330081.0,1.0
0,0,0.0,0,0,0,3,0,0,0,02/17/2023,neutral,16340,559,Purdue,9,True,1,12,-11,loss,2390323,285,2505507,2023,2505507.0,2505507.0,1.0
3,3,6.0,0,0,0,0,0,1,0,02/18/2023,away,16340,460,UNCW,9,True,0,8,-8,loss,2391052,726,2459250,2023,2459250.0,2459250.0,1.0
1,3,4.0,0,0,0,0,0,1,0,02/19/2023,neutral,16340,519,Ohio,9,True,9,27,-18,loss,2390624,726,2459250,2023,2459250.0,2459250.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/17/2023,home,16340,30024,Utah Valley,9,True,1,8,-7,loss,2390380,108,2346881,2023,2346881.0,2346881.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,home,16340,30024,Utah Valley,9,True,4,2,2,win,2390653,108,2346881,2023,2346881.0,2346881.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,home,16340,334,Kentucky,9,True,2,0,2,win,2390294,1068,2656865,2023,2656865.0,2656865.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,334,Kentucky,9,True,1,5,-4,loss,2390531,1068,2656865,2023,2656865.0,2656865.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,334,Kentucky,9,True,0,4,-4,loss,2390853,1068,2656865,2023,2656865.0,2656865.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,334,Kentucky,9,True,1,5,-4,loss,2390531,1068,2120203,2023,2120203.0,2120203.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,neutral,16340,739,Villanova,9,True,7,0,7,win,2390340,754,2482441,2023,2482441.0,2482441.0,1.0
3,1,4.0,0,0,0,0,0,1,0,02/18/2023,neutral,16340,111,UC Riverside,9,True,17,4,13,win,2390592,754,2482441,2023,2482441.0,2482441.0,1.0
0,4,5.0,1,0,0,0,0,2,0,02/18/2023,neutral,16340,739,Villanova,9,True,22,7,15,win,2390796,754,2482441,2023,2482441.0,2482441.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/21/2023,away,16340,231,FIU,9,True,2,12,-10,loss,2391190,61,2677100,2023,2677100.0,2677100.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,746,Virginia,9,True,5,24,-19,loss,2390348,726,2459251,2023,2459251.0,2459251.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,away,16340,1068,Elon,9,True,0,2,-2,loss,2390294,334,2667313,2023,2667313.0,2667313.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,1068,Elon,9,True,4,0,4,win,2390853,334,2667313,2023,2667313.0,2667313.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/21/2023,home,16340,219,Evansville,9,True,6,3,3,win,2391083,334,2667313,2023,2667313.0,2667313.0,1.0
2,1,3.0,0,0,0,0,0,1,0,02/17/2023,neutral,16340,698,TCU,9,True,4,11,-7,loss,2390396,736,2656870,2023,2656870.0,2656870.0,1.0
