season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2018,12973,2915,1.0,193,59.0,36,22,13,4.0,0,532.6666666666666,569,337,291,111,7,66,173,1,454,58,3,58,2389,2095,98,45,45,18,538,538,105,0.0,0.6206896551724138,4.916770963704631,99.0,4.155458350922288,1.392991239048811,9.613892365456822,1.1151439299123906,2.923028785982478,7.670838548185232,2.6242774566473988,5.693992490613267
2018,12973,10411,1.0,176,39.0,18,25,7,1.0,1,385.3333333333333,470,262,216,80,12,25,153,7,304,50,2,20,1825,1573,20,10,27,21,353,444,94,0.0,0.4186046511627907,5.044982698961938,96.0,3.794345194771217,1.6167820069204153,10.977508650519033,0.5839100346020762,3.573529411764706,7.100346020761245,1.9869281045751634,6.119377162629758
2018,12973,14927,1.0,238,55.0,19,36,8,2.0,1,493.0,579,402,332,103,11,53,231,5,425,71,5,60,2323,1957,121,73,35,27,527,451,113,0.0,0.34545454545454546,6.060851926977688,80.0,4.459480620138118,1.643002028397566,10.56997971602434,0.9675456389452333,4.217038539553752,7.758620689655172,1.8398268398268398,7.338742393509128
2018,12973,19651,1.0,218,56.0,34,22,13,0.0,0,500.0,454,284,236,92,8,47,215,1,450,59,5,71,2188,1850,139,53,30,34,452,515,125,0.0,0.6071428571428571,4.247999999999999,114.0,4.014324433525542,1.338,8.172,0.846,3.87,8.1,2.0930232558139537,5.111999999999999
2018,12973,26172,1.0,205,48.0,28,23,9,1.0,1,448.3333333333333,437,277,225,72,12,32,221,3,435,70,8,47,2046,1717,148,56,21,17,432,415,123,0.0,0.5490196078431373,4.516728624535316,107.0,3.882896924231862,1.467657992565056,8.772490706319703,0.6423791821561339,4.4364312267658,8.732342007434944,1.9683257918552035,5.560594795539034
2018,12973,28600,1.0,217,54.0,23,30,10,2.0,1,480.3333333333333,533,350,303,93,20,42,276,4,370,67,7,68,2278,1887,143,55,22,26,426,567,103,0.0,0.4339622641509434,5.677307425399029,85.0,4.686700561214646,1.6842470506592644,9.986814712005552,0.7869535045107564,5.171408743927827,6.932685634975712,1.3405797101449275,6.55794587092297
2018,12973,28755,1.0,132,40.0,22,17,10,2.0,1,360.6666666666667,369,208,167,51,9,21,126,2,345,26,3,42,1592,1403,79,39,26,11,382,310,109,0.0,0.5641025641025641,4.16728280961183,116.0,3.0564575204016973,1.3724584103512014,9.207948243992606,0.5240295748613678,3.1441774491682066,8.6090573012939,2.738095238095238,5.190388170055453
2018,12973,30024,1.0,137,51.0,15,36,7,6.0,1,419.6666666666667,468,302,254,92,10,39,159,1,314,56,3,45,1928,1663,104,56,32,18,427,455,83,0.0,0.29411764705882354,5.4471803018268465,89.0,4.196934441468354,1.4940428911834789,10.036536934074663,0.8363780778395551,3.409849086576648,6.733915806195393,1.9748427672955975,6.476568705321684
2018,12973,10,2.0,107,45.0,23,19,1,5.0,2,310.3333333333333,362,218,180,71,9,26,105,1,265,53,1,30,1441,1226,43,20,35,22,326,292,72,0.0,0.5476190476190477,5.220193340494093,105.0,4.256416702659047,1.5048335123523093,10.498388829215898,0.7540279269602579,3.0451127819548875,7.685284640171859,2.5238095238095237,6.322234156820623
2018,12973,13,2.0,117,37.0,21,15,8,4.0,1,304.0,334,227,189,62,6,25,148,0,202,61,4,22,1423,1170,44,16,22,22,326,282,48,0.0,0.5833333333333334,5.595394736842105,98.0,5.150347959372259,1.5855263157894737,9.88815789473684,0.7401315789473685,4.381578947368421,5.980263157894737,1.364864864864865,6.720394736842105
2018,12973,22,2.0,100,35.0,14,20,4,6.0,1,302.0,352,206,166,63,13,13,136,4,205,45,2,30,1432,1221,44,13,17,13,313,325,69,0.0,0.4117647058823529,4.9470198675496695,111.0,4.34771638042489,1.6158940397350994,10.490066225165563,0.38741721854304634,4.052980132450331,6.109271523178808,1.5073529411764706,6.13907284768212
2018,12973,25,2.0,126,37.0,24,15,15,3.0,1,311.6666666666667,283,176,144,47,11,21,148,3,329,41,2,33,1385,1164,80,24,22,10,295,260,76,0.0,0.6153846153846154,4.158288770053476,132.0,3.9316735996762273,1.3828877005347593,8.172192513368984,0.6064171122994652,4.27379679144385,9.500534759358288,2.222972972972973,5.08235294117647
2018,12973,35,2.0,147,55.0,33,22,9,9.0,0,436.3333333333333,515,336,268,81,10,32,223,10,400,52,5,66,2102,1781,25,17,26,20,453,389,123,0.0,0.6,5.527883880825057,99.0,4.358411567590666,1.6913674560733385,10.622612681436213,0.6600458365164248,4.599694423223835,8.25057295645531,1.7937219730941705,6.930481283422461
2018,12973,36,2.0,135,47.0,16,28,4,1.0,0,404.6666666666667,456,332,253,100,14,15,220,1,350,49,1,56,1924,1613,42,26,25,17,386,406,126,0.0,0.36363636363636365,5.626853377265238,97.0,4.0940096258944125,1.6705107084019768,10.14168039538715,0.3336079077429983,4.892915980230642,7.784184514003295,1.5909090909090908,7.383855024711696
2018,12973,39,2.0,189,48.0,15,32,5,2.0,0,417.6666666666667,525,368,270,97,10,31,191,4,306,58,8,40,2032,1726,93,47,26,31,438,447,80,0.0,0.3191489361702128,5.818036711891461,94.0,4.635824919930078,1.7142857142857142,11.312849162011172,0.6679968076616121,4.115722266560255,6.593774940143655,1.6020942408376964,7.929768555466879
2018,12973,41,2.0,197,61.0,52,9,18,8.0,5,495.6666666666667,372,184,154,57,5,28,168,3,558,60,2,51,2057,1790,104,33,30,8,493,371,161,0.0,0.8524590163934426,2.796234028244788,196.0,3.2105274093421734,1.089441829186281,6.754539340954942,0.5084061869535978,3.050437121721587,10.131809011432415,3.3214285714285716,3.3409549428379286
2018,12973,49,2.0,221,50.0,22,28,11,0.0,0,432.6666666666667,512,356,296,100,8,57,165,0,384,60,7,47,2004,1743,102,45,15,20,379,453,120,0.0,0.44,6.157164869029276,89.0,4.845405132350931,1.5647149460708782,10.650231124807394,1.1856702619414483,3.432203389830508,7.987673343605546,2.327272727272727,7.405238828967642
2018,12973,52,2.0,160,55.0,37,17,6,9.0,2,445.6666666666667,468,264,234,93,17,34,169,6,371,62,3,34,2013,1745,55,21,19,16,433,467,137,0.0,0.6851851851851852,4.725504861630515,116.0,4.229541361726311,1.4293193717277486,9.45100972326103,0.6866118175018698,3.412864622288706,7.492146596858638,2.195266272189349,5.331338818249813
2018,12973,54,2.0,75,33.0,5,25,1,3.0,0,217.66666666666666,340,261,215,69,9,34,91,1,131,37,2,21,1107,940,20,6,21,17,261,225,36,0.0,0.16666666666666666,8.889739663093415,62.0,5.938834297729638,1.9800918836140888,14.058192955589586,1.4058192955589588,3.7626339969372133,5.416539050535988,1.4395604395604396,10.791730474732008
2018,12973,55,2.0,121,36.0,17,19,4,3.0,1,266.0,292,274,200,51,5,18,217,6,231,53,7,34,1348,1047,88,53,15,16,223,283,50,0.0,0.4722222222222222,6.7669172932330826,81.0,5.53568630523692,1.913533834586466,9.879699248120302,0.6090225563909775,7.342105263157895,7.815789473684211,1.064516129032258,9.270676691729323
2018,12973,56,2.0,92,22.0,10,14,3,0.0,0,228.0,294,209,167,64,13,17,115,2,157,45,3,31,1126,943,18,10,10,13,268,209,43,0.0,0.4166666666666667,6.592105263157894,83.0,5.045084801477522,1.793859649122807,11.605263157894736,0.6710526315789473,4.5394736842105265,6.197368421052632,1.3652173913043477,8.25
2018,12973,65,2.0,166,51.0,31,20,7,3.0,2,379.0,429,292,249,96,7,37,178,2,329,53,1,45,1780,1510,89,38,17,21,368,375,101,0.0,0.6078431372549019,5.912928759894459,93.0,4.709193952984258,1.6015831134564644,10.187335092348286,0.8786279683377309,4.226912928759894,7.812664907651715,1.848314606741573,6.934036939313984
2018,12973,74,2.0,151,48.0,14,32,2,6.0,0,394.3333333333333,522,347,294,95,18,38,228,2,271,35,3,53,1920,1621,34,23,17,19,423,401,92,0.0,0.30434782608695654,6.710059171597633,82.0,5.2268372595457695,1.9019442096365173,11.913778529163146,0.8672865595942519,5.203719357565511,6.185122569737954,1.1885964912280702,7.919695688926459
2018,12973,91,2.0,145,54.0,30,24,11,4.0,0,457.6666666666667,455,234,204,73,8,23,143,2,413,48,4,34,1994,1757,38,11,32,14,437,452,132,0.0,0.5555555555555556,4.011653313911143,136.0,3.448226212908503,1.3066278222869627,8.947560087399854,0.45229424617625635,2.8120903131828108,8.12163146394756,2.888111888111888,4.601602330662782
2018,12973,92,2.0,175,49.0,18,31,6,3.0,0,425.0,514,351,296,101,15,33,233,14,362,57,7,54,2058,1711,96,50,30,27,423,418,79,0.0,0.3673469387755102,6.2682352941176465,87.0,4.700657556895479,1.7576470588235293,10.884705882352941,0.6988235294117647,4.934117647058823,7.665882352941177,1.553648068669528,7.432941176470589
2018,12973,93,2.0,139,40.0,12,28,4,7.0,1,342.0,514,426,349,101,9,57,240,1,215,51,3,73,1838,1491,94,51,24,32,319,448,60,0.0,0.3,9.18421052631579,60.0,6.809704684518458,2.2046783625730995,13.526315789473685,1.5,6.315789473684211,5.657894736842105,0.8958333333333334,11.210526315789474
2018,12973,95,2.0,137,53.0,26,20,9,2.0,2,414.6666666666667,459,245,187,72,8,35,121,3,349,45,6,41,1864,1664,49,17,24,10,408,437,81,0.0,0.5652173913043478,4.058681672025723,135.0,3.9626681489136364,1.3987138263665595,9.962218649517684,0.7596463022508038,2.62620578778135,7.57475884244373,2.884297520661157,5.317524115755626
2018,12973,98,2.0,181,49.0,24,26,3,3.0,0,413.0,439,294,238,80,8,40,193,3,316,51,3,26,1897,1603,84,40,27,22,425,414,92,0.0,0.48,5.186440677966102,105.0,4.848927034177917,1.5302663438256658,9.566585956416464,0.8716707021791767,4.2058111380145276,6.886198547215496,1.6373056994818653,6.406779661016949
2018,12973,100,2.0,154,52.0,28,24,16,1.0,0,438.6666666666667,528,345,280,120,11,47,215,0,364,46,1,58,2079,1774,79,27,28,14,475,388,112,0.0,0.5384615384615384,5.744680851063829,95.0,4.86595346249176,1.6937689969604863,10.832826747720365,0.9642857142857142,4.411094224924012,7.468085106382978,1.6930232558139535,7.078267477203648
2018,12973,103,2.0,158,50.0,22,28,13,2.0,2,418.3333333333333,427,235,182,68,11,25,153,4,395,36,4,36,1872,1643,65,31,33,7,394,406,106,0.0,0.44,3.915537848605578,140.0,3.5915410816201097,1.3864541832669324,9.186454183266934,0.5378486055776892,3.2916334661354587,8.49800796812749,2.581699346405229,5.05577689243028
2018,12973,106,2.0,115,41.0,23,19,4,8.0,2,301.0,368,244,205,73,16,31,148,0,237,27,1,44,1437,1224,86,46,19,19,302,326,67,0.0,0.5476190476190477,6.129568106312292,89.0,4.856022028265422,1.7142857142857142,11.003322259136212,0.9269102990033222,4.425249169435216,7.086378737541529,1.6013513513513513,7.295681063122924
2018,12973,112,2.0,150,60.0,41,17,14,1.0,0,459.0,436,230,205,61,8,38,200,2,478,32,2,32,2010,1749,57,18,20,9,446,380,137,0.0,0.7068965517241379,4.019607843137255,136.0,3.857520301993518,1.3856209150326797,8.549019607843137,0.7450980392156863,3.9215686274509807,9.372549019607844,2.39,4.509803921568627
2018,12973,130,2.0,179,46.0,34,13,16,3.0,0,411.3333333333333,406,232,193,87,6,37,147,0,386,55,9,46,1823,1584,116,41,26,10,433,352,110,0.0,0.723404255319149,4.222852512155592,130.0,4.11351864946865,1.3444084278768234,8.883306320907618,0.8095623987034036,3.2163695299837927,8.445705024311184,2.6258503401360542,5.076175040518639
2018,12973,143,2.0,137,46.0,11,34,4,5.0,1,326.0,405,337,271,83,15,38,184,2,269,43,2,58,1609,1297,65,43,17,19,307,322,79,0.0,0.24444444444444444,7.4815950920245395,73.0,5.30170411048624,1.8067484662576687,11.180981595092025,1.049079754601227,5.079754601226994,7.42638036809816,1.4619565217391304,9.303680981595093
2018,12973,144,2.0,79,43.0,18,23,3,23.0,1,307.0,340,281,225,58,4,43,249,8,221,45,13,74,1540,1204,44,23,23,19,256,359,63,0.0,0.43902439024390244,6.596091205211726,83.0,6.601788041662676,1.9185667752442996,9.96742671009772,1.2605863192182412,7.299674267100977,6.478827361563518,0.8875502008032129,8.237785016286644
2018,12973,155,2.0,159,55.0,37,18,9,3.0,0,459.3333333333333,560,340,286,124,9,61,181,2,354,45,6,44,2152,1870,75,38,35,20,494,463,118,0.0,0.6727272727272727,5.60377358490566,98.0,5.0088194283203915,1.6132075471698113,10.972423802612482,1.1952104499274312,3.5464441219158203,6.936139332365747,1.9558011049723756,6.661828737300436
2018,12973,159,2.0,161,62.0,45,13,9,7.0,2,516.3333333333334,470,245,196,70,4,41,211,3,513,48,8,62,2234,1943,42,18,18,12,548,399,121,0.0,0.7758620689655172,3.416397675919948,160.0,3.8977486593144963,1.3189154293092316,8.192382182052937,0.7146546158812137,3.677856681730148,8.941897998708843,2.4312796208530805,4.270497094899936
2018,12973,174,2.0,159,45.0,11,34,5,1.0,0,348.3333333333333,443,384,299,91,24,35,230,3,328,53,5,62,1765,1440,73,39,18,24,321,328,93,0.0,0.24444444444444444,7.725358851674641,71.0,5.208003461764603,1.9320574162679427,11.445933014354067,0.9043062200956938,5.942583732057416,8.47464114832536,1.4260869565217391,9.92153110047847
2018,12973,181,2.0,158,53.0,42,11,11,2.0,1,449.3333333333333,452,271,229,75,7,46,204,5,416,54,1,54,2046,1732,62,27,35,20,442,433,129,0.0,0.7924528301886793,4.586795252225519,119.0,4.549496795855157,1.459940652818991,9.053412462908012,0.9213649851632049,4.086053412462908,8.33234421364985,2.0392156862745097,5.428041543026706
2018,12973,197,2.0,136,43.0,22,21,8,3.0,1,309.3333333333333,351,231,196,74,3,23,158,2,281,40,4,34,1456,1226,85,40,19,12,333,264,96,0.0,0.5116279069767442,5.7025862068965525,96.0,4.417759483873167,1.6454741379310345,10.212284482758621,0.6691810344827587,4.5969827586206895,8.175646551724139,1.7784810126582278,6.720905172413794
2018,12973,205,2.0,146,39.0,29,13,11,1.0,0,349.6666666666667,390,263,227,76,5,28,180,1,339,57,6,61,1654,1379,105,49,22,14,319,325,84,0.0,0.6904761904761905,5.842707340324118,94.0,4.483083396630801,1.6301239275500476,10.038131553860818,0.7206863679694947,4.6329837940896095,8.725452812202096,1.8833333333333333,6.7693040991420395
2018,12973,208,2.0,159,49.0,21,24,9,0.0,0,382.3333333333333,411,317,266,64,7,56,248,1,371,43,5,62,1816,1487,69,34,17,21,308,397,91,0.0,0.4666666666666667,6.261551874455101,87.0,5.594446981994201,1.7236268526591108,9.674803836094158,1.3182214472537055,5.837837837837839,8.733217088055799,1.4959677419354838,7.4620749782040106
2018,12973,230,2.0,143,45.0,20,28,7,2.0,0,390.3333333333333,499,319,260,79,10,46,116,4,366,46,2,38,1823,1625,66,32,19,17,382,354,105,0.0,0.4166666666666667,5.994876174210077,91.0,4.249509719451364,1.5755764304013664,11.505550811272418,1.0606319385140905,2.6746370623398805,8.438941076003417,3.1551724137931036,7.355251921434672
2018,12973,233,2.0,175,57.0,45,11,13,2.0,1,502.0,466,265,229,63,6,54,191,0,513,47,6,38,2182,1917,18,9,17,9,409,526,138,0.0,0.8035714285714286,4.105577689243027,133.0,4.124608810703775,1.3087649402390438,8.354581673306772,0.9681274900398407,3.4243027888446216,9.197211155378486,2.6858638743455496,4.750996015936255
2018,12973,241,2.0,152,49.0,33,14,14,2.0,2,437.3333333333333,413,204,159,55,17,22,119,0,428,53,6,19,1895,1682,18,5,26,15,469,355,124,0.0,0.7021276595744681,3.2721036585365857,167.0,3.2242407706687928,1.2164634146341464,8.49923780487805,0.4527439024390244,2.448932926829268,8.807926829268293,3.596638655462185,4.198170731707317
2018,12973,262,2.0,138,48.0,25,22,13,3.0,0,374.3333333333333,385,275,210,77,13,16,173,2,333,69,2,66,1762,1470,59,27,23,26,382,353,106,0.0,0.5319148936170213,5.048975957257347,108.0,4.063655828332282,1.4906500445235975,9.25645592163847,0.3846838824577026,4.159394479073909,8.006233303650935,1.9248554913294798,6.611754229741764
2018,12973,280,2.0,143,55.0,25,28,10,12.0,1,433.6666666666667,512,316,255,80,9,38,200,6,292,62,5,53,2069,1738,35,19,45,21,500,438,65,0.0,0.4716981132075472,5.292083013066871,103.0,4.952635673276543,1.6418139892390469,10.62567255956956,0.7886241352805534,4.15065334358186,6.059953881629515,1.46,6.5580322828593385
2018,12973,307,2.0,127,38.0,13,25,5,3.0,0,259.3333333333333,341,283,230,70,5,34,152,1,267,52,3,53,1316,1087,88,45,10,14,229,239,80,0.0,0.34210526315789475,7.982005141388176,69.0,5.352857768599698,1.9010282776349616,11.83419023136247,1.1799485861182522,5.275064267352185,9.266066838046275,1.756578947368421,9.821336760925451
2018,12973,309,2.0,183,52.0,29,22,8,3.0,1,426.3333333333333,498,299,247,95,12,42,180,4,371,62,1,41,2003,1711,119,48,34,14,455,380,118,0.0,0.5686274509803921,5.214229867083659,105.0,4.590875098173131,1.5903049257232214,10.512900703674745,0.8866301798279906,3.7998436278342456,7.831899921813918,2.061111111111111,6.3119624706802195
2018,12973,332,2.0,96,43.0,22,21,5,11.0,0,327.6666666666667,369,302,228,65,10,25,206,0,220,62,9,56,1610,1296,38,21,25,21,325,370,57,0.0,0.5116279069767442,6.262461851475075,87.0,5.450463074219397,1.7548321464903356,10.135300101729399,0.6866734486266531,5.6581892166836205,6.042726347914547,1.0679611650485437,8.295015259409968
2018,12973,333,2.0,111,48.0,24,14,8,4.0,2,326.3333333333333,373,231,208,71,12,23,124,0,292,29,3,47,1476,1292,39,16,16,15,327,300,67,0.0,0.631578947368421,5.736465781409602,95.0,3.8809135203636034,1.522982635342186,10.287027579162412,0.634320735444331,3.419816138917263,8.053115423901941,2.3548387096774195,6.370786516853933
2018,12973,339,2.0,133,41.0,19,22,10,4.0,1,307.6666666666667,365,251,209,82,5,18,188,2,231,36,2,57,1495,1233,34,22,17,20,269,372,57,0.0,0.4634146341463415,6.113759479956663,89.0,4.7908366404465585,1.7973997833152762,10.677139761646803,0.5265438786565546,5.499458288190683,6.757313109425785,1.2287234042553192,7.342361863488623
2018,12973,347,2.0,119,44.0,6,38,0,3.0,0,304.0,456,516,364,89,9,54,310,2,194,72,3,86,1768,1345,83,51,12,29,269,382,53,0.0,0.13636363636363635,10.776315789473685,51.0,8.150347959372258,2.5197368421052633,13.5,1.5986842105263157,9.177631578947368,5.74342105263158,0.6258064516129033,15.276315789473685
2018,12973,349,2.0,123,52.0,34,17,12,7.0,3,443.0,404,211,184,89,11,20,186,2,436,47,6,44,1936,1653,48,18,30,19,411,412,121,0.0,0.6666666666666666,3.7381489841986455,146.0,3.544104642275906,1.3318284424379232,8.207674943566591,0.40632054176072235,3.778781038374718,8.857787810383748,2.3440860215053765,4.286681715575621
2018,12973,350,2.0,52,25.0,3,21,0,8.0,0,170.0,289,316,245,66,16,19,162,0,134,62,4,53,1037,781,21,15,13,19,160,183,35,0.0,0.125,12.970588235294118,42.0,7.177128145130773,2.652941176470588,15.299999999999999,1.0058823529411764,8.576470588235294,7.094117647058823,0.8271604938271605,16.729411764705883
2018,12973,354,2.0,160,47.0,19,27,8,6.0,1,369.3333333333333,468,291,246,94,12,29,139,1,314,48,5,33,1746,1514,48,21,31,13,423,309,97,0.0,0.41304347826086957,5.994584837545126,91.0,4.1870665609303055,1.6435018050541517,11.4043321299639,0.7066787003610109,3.387184115523466,7.6516245487364625,2.258992805755396,7.091155234657041
2018,12973,357,2.0,49,22.0,0,22,0,4.0,0,145.0,277,303,230,59,12,37,140,0,92,26,8,26,901,710,16,15,5,20,138,189,22,0.0,0.0,14.275862068965518,38.0,8.830475001114545,2.8758620689655174,17.193103448275863,2.296551724137931,8.689655172413794,5.710344827586208,0.6571428571428571,18.806896551724137
2018,12973,358,2.0,113,29.0,14,19,10,2.0,0,248.33333333333334,240,170,145,21,3,13,159,1,304,50,1,50,1186,939,79,37,27,11,192,223,76,0.0,0.42424242424242425,5.255033557046979,104.0,4.104763360290662,1.6067114093959731,8.697986577181208,0.4711409395973154,5.762416107382551,11.01744966442953,1.9119496855345912,6.1610738255033555
2018,12973,360,2.0,87,41.0,22,19,6,12.0,0,282.6666666666667,374,272,209,71,8,38,150,1,247,33,5,33,1416,1206,40,25,10,17,243,319,63,0.0,0.5365853658536586,6.654481132075471,82.0,5.289933361556965,1.8537735849056602,11.908018867924527,1.2099056603773586,4.775943396226414,7.864386792452829,1.6466666666666667,8.660377358490566
2018,12973,383,2.0,100,47.0,30,16,5,8.0,2,348.3333333333333,319,165,140,58,10,27,100,1,396,30,1,14,1474,1313,17,6,21,10,283,312,121,0.0,0.6521739130434783,3.6172248803827753,151.0,3.201304897171302,1.2028708133971293,8.242105263157896,0.6976076555023925,2.583732057416268,10.23157894736842,3.96,4.2631578947368425
2018,12973,384,2.0,112,42.0,9,33,2,8.0,0,293.6666666666667,460,369,299,82,10,44,146,4,252,53,2,36,1542,1302,59,27,15,26,298,292,76,0.0,0.21428571428571427,9.16345062429058,60.0,5.612188571117285,2.0635641316685582,14.097616345062427,1.348467650397276,4.474460839954597,7.723041997729852,1.726027397260274,11.308740068104425
2018,12973,395,2.0,175,53.0,28,24,8,6.0,1,432.3333333333333,421,278,236,69,15,34,231,3,327,48,6,43,1959,1637,72,29,16,27,465,426,113,0.0,0.5384615384615384,4.912875867386276,111.0,4.793360173794204,1.5080956052428682,8.76407093292213,0.707787201233616,4.808789514263685,6.807247494217425,1.4155844155844155,5.787201233616036
