date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season,Pitches
03/04/2017,home,12560,14927,Belmont,9,True,10,2,8,win,10 - 2,208562,255,0,0.0,2.0,0.0,0,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,24.0,3,1,0,0,0,2,0,,1652302,2017,
03/17/2017,home,12560,457,North Carolina,9,True,5,6,-1,loss,5 - 6,211764,255,0,0.0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,1,0,0,23.0,1,1,0,0,0,2,0,,1652302,2017,
03/18/2017,home,12560,457,North Carolina,12,True,4,2,2,win,4 - 2,212075,255,0,0.0,2.2,0.0,1,0,0,0,2,0,10,9,0,0,0,0,0,1,0,0,0,0,0,39.0,1,5,0,0,0,4,1,,1652302,2017,
03/21/2017,home,12560,37,Auburn,9,True,4,7,-3,loss,4 - 7,213002,255,0,0.0,2.0,0.0,6,4,4,1,3,0,13,12,3,0,0,0,1,0,0,0,0,0,0,46.0,1,2,0,0,0,2,0,,1652302,2017,
03/24/2017,away,12560,749,Wake Forest,11,True,7,6,1,win,7 - 6,213524,255,0,0.0,2.2,0.0,3,2,2,1,4,0,13,11,0,0,0,1,0,1,0,2,1,0,0,43.0,2,2,0,0,0,2,1,,1652302,2017,
03/28/2017,away,12560,406,Mercer,9,True,11,3,8,win,11 - 3,214875,255,0,0.0,2.0,0.0,2,2,2,1,1,0,9,8,1,0,0,1,0,0,0,0,0,0,0,33.0,3,2,0,0,0,2,1,,1652302,2017,
03/31/2017,home,12560,147,Clemson,9,True,6,11,-5,loss,6 - 11,215297,255,0,0.0,1.2,0.0,5,3,3,0,1,0,9,8,1,0,0,0,0,0,0,1,0,1,0,25.0,2,1,0,0,0,2,0,,1652302,2017,
04/08/2017,away,12560,513,Notre Dame,9,True,3,4,-1,loss,3 - 4,217414,255,0,0.0,3.0,0.0,1,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,40.0,2,5,0,0,0,2,0,,1652302,2017,
04/14/2017,home,12560,367,Louisville,9,True,1,10,-9,loss,1 - 10,219354,255,0,0.0,0.1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3.0,0,0,0,0,0,2,0,,1652302,2017,
04/15/2017,home,12560,367,Louisville,9,True,4,5,-1,loss,4 - 5,219856,255,0,0.0,1.1,0.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,28.0,2,0,0,0,0,2,0,,1652302,2017,
04/22/2017,away,12560,742,Virginia Tech,9,True,6,4,2,win,6 - 4,221479,255,0,0.0,3.0,0.0,4,1,1,1,2,0,14,11,0,0,0,0,0,1,0,1,0,0,1,0.0,3,3,0,0,1,3,0,,1652302,2017,
04/28/2017,away,12560,302,UIC,9,True,3,0,3,win,3 - 0,223242,255,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15.0,2,0,0,0,1,2,0,,1652302,2017,
05/06/2017,home,12560,545,Pittsburgh,9,True,8,7,1,win,8 - 7,225009,255,0,0.0,4.0,0.0,4,2,2,0,3,0,15,12,1,0,0,0,0,0,0,0,0,2,1,53.0,6,2,1,0,0,2,0,,1652302,2017,
05/09/2017,home,12560,257,Georgia,9,True,7,8,-1,loss,7 - 8,225833,255,0,0.0,1.1,0.0,3,2,2,1,1,0,8,7,1,0,0,0,0,0,0,1,1,0,0,30.0,2,1,0,0,0,3,0,,1652302,2017,
05/16/2017,home,12560,253,Ga. Southern,9,True,12,3,9,win,12 - 3,226656,255,0,0.0,2.0,0.0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,18.0,2,1,1,0,0,2,0,,1652302,2017,
05/18/2017,home,12560,746,Virginia,9,True,14,7,7,win,14 - 7,226767,255,0,0.0,1.2,0.0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,3,1,0,1,15.0,2,2,0,0,0,3,1,,1652302,2017,
02/19/2017,away,12560,508,Northwestern St.,9,True,2,6,-4,loss,2 - 6,206670,140,0,0.0,2.1,0.0,0,2,1,2,1,0,10,7,0,0,0,0,0,1,0,0,0,0,0,39.0,3,3,0,0,0,2,0,,1770160,2017,
02/26/2017,away,12560,1014,Col. of Charleston,9,True,3,5,-2,loss,3 - 5,207799,140,0,0.0,1.1,0.0,1,1,1,1,1,0,6,4,0,1,0,0,0,0,0,1,0,1,0,24.0,3,0,0,0,0,2,0,,1770160,2017,
03/18/2017,home,12560,500,Northeastern,12,True,3,6,-3,loss,3 - 6,212433,140,0,0.0,1.0,0.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,2,0,0,0,15.0,0,1,0,0,0,2,1,,1770160,2017,
03/28/2017,away,12560,334,Kentucky,9,True,7,13,-6,loss,7 - 13,214844,140,0,0.0,0.0,0.0,1,2,1,1,0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,14.0,0,0,0,0,0,7,0,,1770160,2017,
04/02/2017,home,12560,404,Memphis,9,True,5,7,-2,loss,5 - 7,216162,140,0,0.0,0.2,0.0,0,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,12.0,0,2,0,0,0,4,0,,1770160,2017,
05/24/2017,home,12560,404,Memphis,10,True,14,15,-1,loss,14 - 15,227389,140,0,0.0,2.2,0.0,6,3,3,0,5,0,14,14,2,0,0,0,1,0,0,0,0,0,0,49.0,2,1,0,0,0,3,0,,1770160,2017,
02/18/2017,away,12560,235,Florida,9,True,1,8,-7,loss,1 - 8,206045,786,0,0.0,1.0,0.0,3,2,2,0,0,0,6,6,1,0,0,1,0,0,0,0,0,0,0,20.0,1,2,0,0,0,4,0,,1533793,2017,
02/25/2017,home,12560,342,Lafayette,9,True,16,1,15,win,16 - 1,207280,786,0,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,4,0,,1533793,2017,
03/07/2017,away,12560,392,Maryland,9,True,8,9,-1,loss,8 - 9,209568,786,0,0.0,3.0,0.0,3,0,0,2,4,0,14,11,2,0,0,0,1,1,0,1,1,0,0,0.0,1,3,0,0,0,2,1,,1533793,2017,
03/16/2017,home,12560,368,UMass Lowell,9,True,6,13,-7,loss,6 - 13,211688,786,0,0.0,2.0,0.0,1,1,1,1,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,0,0,0,3,0,,1533793,2017,
03/22/2017,home,12560,741,VMI,9,True,7,0,7,win,7 - 0,213225,786,0,0.0,1.0,0.0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,1,,1533793,2017,
04/01/2017,away,12560,180,Delaware,9,True,5,8,-3,loss,5 - 8,215723,786,0,0.0,1.2,0.0,3,1,1,0,0,0,9,7,1,0,0,0,0,1,0,2,2,1,0,30.0,2,2,0,0,0,2,0,,1533793,2017,
04/14/2017,away,12560,198,ETSU,9,True,3,9,-6,loss,3 - 9,219372,786,0,0.0,3.0,0.0,3,1,1,0,1,0,12,12,1,0,0,1,0,0,0,0,0,0,0,43.0,4,4,0,0,0,3,0,,1533793,2017,
04/18/2017,away,12560,575,Richmond,9,True,11,10,1,win,11 - 10,220600,786,0,1.0,1.1,0.0,6,7,5,2,0,0,13,11,0,0,0,1,0,0,0,0,0,0,0,45.0,0,4,0,0,0,1,0,,1533793,2017,
05/05/2017,home,12560,1014,Col. of Charleston,9,True,7,6,1,win,7 - 6,224810,786,0,0.0,3.2,0.0,0,0,0,0,2,0,12,10,0,0,0,0,0,2,0,1,0,0,0,0.0,3,5,1,0,0,2,0,,1533793,2017,
05/11/2017,home,12560,500,Northeastern,9,True,3,6,-3,loss,3 - 6,225921,786,0,0.0,2.0,0.0,2,2,2,1,2,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0.0,3,1,0,0,0,2,1,,1533793,2017,
02/28/2017,away,12560,316,Jacksonville,9,True,6,5,1,win,6 - 5,208077,234,0,0.0,2.0,0.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,0,0,1,4,0,,1656992,2017,
03/05/2017,home,12560,514,Oakland,9,True,14,6,8,win,14 - 6,209063,234,0,0.0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15.0,3,0,0,0,0,4,0,,1656992,2017,
03/07/2017,away,12560,128,UCF,9,True,5,2,3,win,5 - 2,209556,234,0,0.0,2.0,0.0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,33.0,0,4,0,0,1,4,2,,1656992,2017,
03/28/2017,home,12560,235,Florida,9,True,1,4,-3,loss,1 - 4,214900,234,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,0,0,4,2,,1656992,2017,
04/01/2017,home,12560,457,North Carolina,11,True,2,5,-3,loss,2 - 5,215505,234,0,0.0,4.0,0.0,6,5,0,2,2,0,21,16,1,0,0,0,1,1,1,1,0,0,2,72.0,4,4,0,1,0,2,0,,1656992,2017,
04/17/2017,home,12560,147,Clemson,9,True,7,6,1,win,7 - 6,220451,234,0,0.0,1.2,0.0,4,2,2,0,1,0,10,9,1,0,0,2,0,1,0,2,0,0,0,38.0,1,3,0,0,0,2,0,,1656992,2017,
04/22/2017,away,12560,415,Miami (FL),10,True,4,5,-1,loss,4 - 5,221442,234,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,7.0,0,0,0,0,0,4,0,,1656992,2017,
05/06/2017,home,12560,534,Pacific,9,True,5,3,2,win,5 - 3,225343,234,0,0.0,1.0,0.0,2,2,2,0,3,0,5,5,0,0,0,1,0,0,0,0,0,0,0,16.0,0,0,0,0,0,3,2,,1656992,2017,
05/07/2017,home,12560,534,Pacific,9,True,5,3,2,win,5 - 3,225430,234,0,0.0,0.0,0.0,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,15.0,0,0,0,0,0,3,0,,1656992,2017,
05/14/2017,home,12560,749,Wake Forest,9,True,9,10,-1,loss,9 - 10,226501,234,0,0.0,3.0,0.0,5,2,2,1,2,0,14,12,0,0,0,1,0,1,0,0,0,0,0,61.0,4,1,0,0,0,6,0,,1656992,2017,
05/26/2017,home,12560,367,Louisville,9,True,6,2,4,win,6 - 2,227516,234,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,0,3,0,0,0,2,0,,1656992,2017,
06/04/2017,home,12560,37,Auburn,10,True,8,7,1,win,8 - 7,227766,234,0,0.0,2.0,0.0,1,0,0,1,2,0,10,8,0,0,0,0,0,0,1,2,2,0,0,0.0,2,2,1,0,0,3,1,,1656992,2017,
06/10/2017,home,12560,624,Sam Houston,9,True,7,6,1,win,7 - 6,227788,234,0,0.0,1.1,0.0,1,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,3,1,,1656992,2017,
06/17/2017,home,12560,365,LSU,9,True,4,5,-1,loss,4 - 5,227798,234,0,0.0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,5.0,1,0,0,0,0,3,1,,1656992,2017,
02/26/2017,away,12560,508,Northwestern St.,9,True,12,3,9,win,12 - 3,207944,30,0,1.0,5.0,0.0,3,3,3,7,4,0,23,15,1,0,0,0,1,0,0,0,0,0,1,95.0,2,7,1,0,0,1,0,,1865969,2017,
03/25/2017,away,12560,149,Coastal Carolina,9,True,6,11,-5,loss,6 - 11,213849,30,0,0.0,1.0,0.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,21.0,0,2,0,0,0,3,0,,1865969,2017,
04/05/2017,away,12560,654,Southeast Mo. St.,9,True,4,10,-6,loss,4 - 10,216981,30,0,1.0,4.0,0.0,2,1,1,3,6,0,19,14,0,0,0,0,1,2,0,0,0,0,0,78.0,2,4,0,0,0,1,2,,1865969,2017,
04/14/2017,away,12560,671,Louisiana,9,True,2,13,-11,loss,2 - 13,219293,30,0,0.0,2.0,0.0,1,3,3,4,1,0,11,5,0,0,0,0,0,1,0,1,0,0,1,49.0,0,4,0,0,0,2,0,,1865969,2017,
04/22/2017,home,12560,646,South Alabama,9,True,2,12,-10,loss,2 - 12,222002,30,0,0.0,1.0,0.0,1,1,1,1,2,0,5,4,0,0,0,0,2,0,0,0,0,0,0,25.0,0,1,0,0,0,3,2,,1865969,2017,
05/06/2017,home,12560,702,UT Arlington,9,True,3,15,-12,loss,3 - 15,225005,30,0,0.0,3.0,0.0,6,5,5,4,2,0,17,12,1,0,0,1,0,0,0,0,0,0,1,66.0,1,4,0,0,0,2,1,,1865969,2017,
02/26/2017,away,12560,664,Southern Miss.,9,True,2,18,-16,loss,2 - 18,207652,219,0,0.0,2.0,0.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,22.0,4,1,0,0,0,6,1,,1887734,2017,
03/03/2017,home,12560,797,Milwaukee,13,True,5,7,-2,loss,5 - 7,208358,219,0,0.0,3.0,0.0,1,0,0,0,4,0,9,9,1,0,0,0,0,0,0,1,0,0,0,0.0,0,4,0,0,0,4,1,,1887734,2017,
03/04/2017,home,12560,797,Milwaukee,9,True,6,4,2,win,6 - 4,208778,219,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,4,0,,1887734,2017,
03/17/2017,home,12560,774,Western Mich.,10,True,2,11,-9,loss,2 - 11,211820,219,0,0.0,0.2,0.0,1,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,17.0,0,1,0,0,0,2,0,,1887734,2017,
03/22/2017,away,12560,660,SIUE,9,True,2,5,-3,loss,2 - 5,213243,219,0,0.0,0.0,0.0,0,2,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,5,0,,1887734,2017,
03/26/2017,away,12560,28600,Lipscomb,9,True,10,5,5,win,10 - 5,214462,219,0,0.0,1.0,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,17.0,0,3,0,0,0,4,0,,1887734,2017,
04/02/2017,away,12560,659,Southern Ill.,9,True,3,8,-5,loss,3 - 8,216155,219,0,0.0,1.0,0.0,2,2,2,0,1,0,5,5,1,0,0,0,0,0,0,2,0,0,0,19.0,0,2,0,0,0,2,0,,1887734,2017,
04/15/2017,away,12560,299,Illinois St.,9,True,8,1,7,win,8 - 1,220331,219,0,0.0,0.1,0.0,1,1,1,2,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,24.0,1,0,0,0,0,2,0,,1887734,2017,
05/12/2017,away,12560,782,Wichita St.,9,True,0,6,-6,loss,0 - 6,226022,219,0,0.0,1.0,0.0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,1,0,1,9.0,0,3,0,0,0,5,0,,1887734,2017,
02/25/2017,home,12560,129,Central Mich.,9,True,5,25,-20,loss,5 - 25,207379,2743,0,0.0,2.1,0.0,8,7,7,2,2,0,20,15,0,0,0,0,1,3,0,3,3,0,0,66.0,2,3,0,0,0,4,0,,1885123,2017,
03/08/2017,home,12560,575,Richmond,9,True,5,7,-2,loss,5 - 7,209798,2743,0,0.0,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,0,1,0,0,0,2,0,,1885123,2017,
03/17/2017,home,12560,1004,Central Ark.,9,True,10,15,-5,loss,10 - 15,211812,2743,0,0.0,2.0,0.0,0,0,0,1,1,0,9,7,0,0,0,0,0,1,0,0,0,0,0,31.0,3,2,0,0,0,6,0,,1885123,2017,
03/28/2017,away,12560,288,Houston,9,True,1,8,-7,loss,1 - 8,214749,2743,0,0.0,1.0,0.0,2,1,1,1,0,0,5,4,0,1,0,0,1,0,0,0,0,0,0,25.0,1,1,0,1,0,3,0,,1885123,2017,
03/31/2017,home,12560,676,SFA,9,True,8,21,-13,loss,8 - 21,215418,2743,0,0.0,2.0,0.0,4,3,3,1,4,0,12,10,1,0,1,2,0,1,0,0,0,0,0,48.0,0,2,0,0,0,4,0,,1885123,2017,
04/18/2017,away,12560,706,UTSA,9,True,0,16,-16,loss,0 - 16,220815,2743,0,0.0,1.1,0.0,2,3,1,2,1,0,8,6,1,0,0,0,1,0,0,2,0,0,0,31.0,1,1,0,0,0,2,0,,1885123,2017,
04/25/2017,away,12560,553,Prairie View,9,True,17,4,13,win,17 - 4,222759,2743,0,0.0,2.0,0.0,1,1,0,0,1,0,10,8,0,0,0,0,0,2,0,0,0,0,0,29.0,1,4,0,0,0,2,0,,1885123,2017,
04/28/2017,home,12560,474,New Orleans,9,True,7,15,-8,loss,7 - 15,223168,2743,0,0.0,1.1,0.0,2,1,0,1,0,0,8,6,1,0,0,0,0,1,0,1,1,0,0,27.0,2,2,0,0,0,4,0,,1885123,2017,
05/19/2017,away,12560,624,Sam Houston,9,True,4,10,-6,loss,4 - 10,227071,2743,0,0.0,1.0,0.0,3,1,1,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,15.0,0,2,0,0,0,2,1,,1885123,2017,
02/24/2017,away,12560,229,Fla. Atlantic,9,True,8,4,4,win,8 - 4,206982,306,0,0.0,2.0,0.0,1,0,0,1,1,0,8,7,0,0,0,0,1,0,0,0,0,0,0,31.0,2,3,0,0,0,2,0,,1878051,2017,
03/01/2017,away,12560,140,Cincinnati,9,True,1,6,-5,loss,1 - 6,208165,306,0,1.0,3.0,0.0,1,2,0,2,3,0,12,9,0,0,0,0,0,0,0,0,0,1,0,56.0,3,3,0,1,0,1,0,,1878051,2017,
03/05/2017,away,12560,625,Samford,9,True,3,5,-2,loss,3 - 5,209106,306,0,0.0,1.0,0.0,3,1,1,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,15.0,0,2,0,0,0,2,0,,1878051,2017,
03/11/2017,home,12560,419,Middle Tenn.,9,True,12,1,11,win,12 - 1,210508,306,0,0.0,1.0,0.0,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,1,,1878051,2017,
03/24/2017,away,12560,509,Northwestern,9,True,13,9,4,win,13 - 9,213656,306,0,0.0,2.1,0.0,1,0,0,0,1,0,8,8,1,0,0,0,0,0,0,1,0,0,0,0.0,4,2,0,0,0,2,0,,1878051,2017,
04/04/2017,home,12560,47,Ball St.,11,True,3,2,1,win,3 - 2,216681,306,0,0.0,0.1,0.0,2,1,1,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,20.0,0,1,0,0,0,3,0,,1878051,2017,
04/07/2017,away,12560,559,Purdue,9,True,5,6,-1,loss,5 - 6,217182,306,0,0.0,0.0,0.0,2,3,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,7.0,0,0,0,0,0,2,0,,1878051,2017,
04/25/2017,home,12560,47,Ball St.,10,True,4,3,1,win,4 - 3,222751,306,0,1.0,3.0,0.0,3,2,2,0,3,0,12,12,2,0,0,0,0,0,0,0,0,0,0,40.0,2,4,0,0,0,1,0,,1878051,2017,
05/06/2017,home,12560,812,Xavier,9,True,14,3,11,win,14 - 3,225032,306,0,1.0,4.2,0.0,6,2,2,1,3,0,22,21,0,0,0,1,0,0,0,0,0,0,0,77.0,2,9,0,0,0,1,0,,1878051,2017,
05/25/2017,home,12560,418,Michigan,13,True,5,4,1,win,5 - 4,227469,306,0,0.0,3.0,0.0,2,0,0,1,4,0,11,10,1,0,0,0,0,0,0,0,0,0,0,37.0,2,2,1,0,0,5,2,,1878051,2017,
06/04/2017,home,12560,334,Kentucky,9,True,9,14,-5,loss,9 - 14,227764,306,0,1.0,3.1,0.0,7,4,4,3,1,0,19,16,0,0,0,2,0,0,0,0,0,0,0,69.0,6,2,0,1,0,1,1,,1878051,2017,
02/20/2017,home,12560,671,Louisiana,14,True,5,4,1,win,5 - 4,206694,655,0,1.0,5.0,0.0,5,2,2,1,7,0,22,19,0,1,0,0,0,2,0,0,0,0,0,94.0,5,2,0,0,0,1,1,,1770996,2017,
02/26/2017,away,12560,574,Rice,9,True,12,4,8,win,12 - 4,207691,655,0,1.0,5.0,0.0,7,4,4,1,5,0,21,20,0,1,0,0,1,0,0,0,0,0,0,0.0,3,5,0,0,0,1,2,,1770996,2017,
03/04/2017,home,12560,635,Seton Hall,9,True,13,1,12,win,13 - 1,208839,655,0,1.0,7.0,0.0,2,0,0,0,6,0,23,23,0,0,0,0,0,0,0,0,0,0,0,82.0,7,8,1,0,0,1,2,,1770996,2017,
03/18/2017,home,12560,346,Lamar University,9,True,4,1,3,win,4 - 1,212068,655,0,1.0,9.0,1.0,6,1,1,0,5,0,33,33,2,0,0,1,0,0,0,0,0,0,0,112.0,12,10,1,0,0,1,2,,1770996,2017,
03/25/2017,away,12560,287,Houston Baptist,9,True,0,4,-4,loss,0 - 4,213855,655,0,1.0,7.0,0.0,6,3,3,0,3,0,28,27,1,1,0,1,0,1,0,0,0,0,0,91.0,7,9,0,1,0,1,0,,1770996,2017,
04/01/2017,home,12560,402,McNeese,9,True,1,4,-3,loss,1 - 4,215931,655,0,1.0,7.2,0.0,6,3,3,2,4,0,31,29,1,0,0,1,0,0,0,0,0,0,0,120.0,6,13,0,1,0,1,0,,1770996,2017,
04/08/2017,away,12560,26172,A&M-Corpus Christi,9,True,4,5,-1,loss,4 - 5,217380,655,0,1.0,7.1,0.0,9,5,3,0,3,0,31,29,1,0,1,0,0,0,0,0,0,2,0,87.0,10,7,0,1,0,1,0,,1770996,2017,
04/14/2017,home,12560,508,Northwestern St.,9,True,3,2,1,win,3 - 2,219347,655,0,1.0,6.2,0.0,6,2,2,2,3,0,30,26,1,0,0,1,0,1,0,0,0,0,1,98.0,7,10,1,0,0,1,2,,1770996,2017,
04/22/2017,home,12560,483,Nicholls,9,True,2,3,-1,loss,2 - 3,221477,655,0,1.0,7.1,0.0,8,3,1,1,6,0,29,28,1,0,0,1,0,0,0,0,0,0,0,115.0,8,5,0,1,0,1,1,,1770996,2017,
05/19/2017,home,12560,635,Seton Hall,9,True,10,7,3,win,10 - 7,226940,655,0,1.0,6.0,0.0,4,0,0,0,6,0,22,21,0,0,0,0,0,0,0,0,0,1,0,81.0,6,6,1,0,0,1,0,,1770996,2017,
05/25/2017,home,12560,624,Sam Houston,9,True,4,8,-4,loss,4 - 8,227456,655,0,1.0,6.1,0.0,8,6,6,0,4,0,28,27,2,0,0,0,1,1,0,0,0,0,0,96.0,5,9,0,1,0,1,1,,1770996,2017,
06/02/2017,home,12560,574,Rice,9,True,12,6,6,win,12 - 6,227691,655,0,1.0,6.1,0.0,8,5,5,2,4,0,29,25,0,0,0,1,0,2,0,0,0,0,0,0.0,7,6,1,0,0,1,1,,1770996,2017,
02/24/2017,home,12560,43,Austin Peay,9,True,9,3,6,win,9 - 3,206905,490,0,0.0,2.0,0.0,2,2,2,1,3,0,9,8,0,0,0,1,0,0,0,0,0,0,0,38.0,3,0,0,0,0,3,0,,1660575,2017,
03/11/2017,away,12560,749,Wake Forest,11,True,5,6,-1,loss,5 - 6,210830,490,0,0.0,0.2,0.0,1,1,1,2,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,17.0,0,2,0,0,0,4,0,,1660575,2017,
03/15/2017,home,12560,248,George Mason,9,True,7,3,4,win,7 - 3,211455,490,0,0.0,3.2,0.0,4,2,2,1,3,0,17,15,0,1,0,1,0,1,0,3,1,0,0,66.0,3,5,1,0,0,2,3,,1660575,2017,
03/19/2017,home,12560,415,Miami (FL),9,True,5,7,-2,loss,5 - 7,212502,490,0,0.0,1.0,0.0,1,2,2,0,1,0,5,4,0,0,0,0,0,1,0,3,0,0,0,17.0,1,1,0,0,0,2,0,,1660575,2017,
02/19/2017,home,12560,694,Tennessee,9,True,0,10,-10,loss,0 - 10,206428,404,0,0.0,1.0,0.0,2,1,1,0,2,0,5,5,0,0,0,0,0,0,0,1,0,0,0,15.0,1,0,0,0,0,6,0,,1879367,2017,
03/07/2017,home,12560,419,Middle Tenn.,9,True,5,6,-1,loss,5 - 6,209555,404,0,0.0,3.1,0.0,1,0,0,0,3,0,11,11,1,0,0,0,0,0,0,1,0,0,0,40.0,4,3,0,0,0,3,2,,1879367,2017,
03/10/2017,home,12560,659,Southern Ill.,9,True,4,3,1,win,4 - 3,210117,404,0,0.0,0.1,0.0,1,1,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,20.0,0,1,0,0,0,2,0,,1879367,2017,
03/14/2017,home,12560,432,Mississippi Val.,9,True,13,4,9,win,13 - 4,211301,404,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,1,1,0,0,0,4,1,,1879367,2017,
03/25/2017,home,12560,665,Southern U.,9,True,5,3,2,win,5 - 3,213790,404,0,0.0,0.2,0.0,2,1,1,2,2,0,6,4,0,0,1,1,0,0,0,0,0,0,0,27.0,0,0,0,0,0,3,1,,1879367,2017,
03/28/2017,home,12560,430,Mississippi St.,9,True,3,8,-5,loss,3 - 8,214783,404,0,0.0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,6.0,1,0,0,0,0,3,0,,1879367,2017,
03/31/2017,away,12560,140,Cincinnati,9,True,7,5,2,win,7 - 5,215369,404,0,0.0,0.1,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,1,0,0,11.0,1,0,0,0,0,2,0,,1879367,2017,
04/01/2017,away,12560,140,Cincinnati,10,True,3,4,-1,loss,3 - 4,215566,404,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,3,1,,1879367,2017,
04/02/2017,away,12560,140,Cincinnati,9,True,7,5,2,win,7 - 5,216162,404,0,0.0,1.0,0.0,2,1,1,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,20.0,1,2,0,0,1,5,0,,1879367,2017,
04/19/2017,away,12560,31,Arkansas,9,True,0,2,-2,loss,0 - 2,221026,404,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8.0,0,3,0,0,0,2,0,,1879367,2017,
04/21/2017,home,12560,651,South Fla.,9,True,2,4,-2,loss,2 - 4,221183,404,0,0.0,1.1,0.0,3,1,1,1,0,0,8,7,1,0,0,0,0,0,0,1,0,0,0,30.0,4,0,0,0,0,2,0,,1879367,2017,
05/06/2017,home,12560,140,Cincinnati,9,True,6,13,-7,loss,6 - 13,224992,404,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,6,1,,1879367,2017,
05/09/2017,home,12560,695,UT Martin,9,True,7,6,1,win,7 - 6,225835,404,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1,1,0,0,5,0,,1879367,2017,
05/23/2017,home,12560,288,Houston,9,True,5,6,-1,loss,5 - 6,227338,404,0,0.0,0.2,0.0,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,4,1,,1879367,2017,
