date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs
03/15/2014,home,11620,328,Kansas,9,True,2,1,1,win,2 - 1,592571,703,1,7.1,5,1,1,1,3,0,28,26,1,0,0,0,0,0,0,0,0,1,0,102.0,12,6,1,0,0,1,1,1314976,2014,,,,
03/21/2014,home,11620,158,Columbia,9,True,7,3,4,win,7 - 3,594036,703,1,6.0,7,1,1,4,2,0,26,20,1,0,0,1,0,0,0,0,0,1,1,92.0,5,8,1,0,0,1,1,1314976,2014,,,,
03/29/2014,away,11620,700,Texas Tech,9,True,4,8,-4,loss,4 - 8,596134,703,1,3.1,7,5,5,2,2,0,22,18,1,0,0,3,0,2,0,0,0,0,0,82.0,6,2,0,1,0,1,1,1314976,2014,,,,
04/05/2014,home,11620,51,Baylor,9,True,6,3,3,win,6 - 3,597836,703,1,6.0,6,3,2,1,9,0,25,24,1,0,0,1,0,0,0,0,0,0,0,100.0,5,4,1,0,0,1,5,1314976,2014,,,,
04/12/2014,away,11620,522,Oklahoma,9,True,7,2,5,win,7 - 2,600187,703,1,7.0,7,2,2,3,3,0,29,25,1,0,0,0,0,0,0,0,0,1,0,112.0,9,6,1,0,0,1,0,1314976,2014,,,,
04/18/2014,home,11620,698,TCU,9,True,0,2,-2,loss,0 - 2,602002,703,1,6.2,8,2,2,2,7,0,30,28,1,0,0,0,0,0,0,0,0,0,0,108.0,4,9,0,1,0,1,0,1314976,2014,,,,
04/26/2014,home,11620,521,Oklahoma St.,9,True,1,2,-1,loss,1 - 2,604327,703,1,5.0,5,1,0,1,4,0,24,17,1,0,0,3,0,2,0,0,0,4,0,89.0,7,4,0,0,0,1,2,1314976,2014,,,,
05/16/2014,away,11620,327,Kansas St.,9,True,12,0,12,win,12 - 0,608092,703,1,7.0,0,0,0,3,8,0,25,20,0,0,0,0,0,2,0,0,0,0,0,94.0,4,8,1,0,0,1,3,1314976,2014,,,,
05/22/2014,home,11620,521,Oklahoma St.,9,True,3,0,3,win,3 - 0,608614,703,1,5.0,4,0,0,0,3,0,18,16,0,0,0,0,0,0,0,0,0,2,0,67.0,8,3,1,0,0,1,0,1314976,2014,,,,
02/14/2014,away,11620,716,Troy,9,True,0,7,-7,loss,0 - 7,586888,505,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,3,0,1314986,2014,,,,
02/15/2014,away,11620,716,Troy,9,True,2,6,-4,loss,2 - 6,587116,505,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,1,1,0,0,0,3,0,1314986,2014,,,,
02/16/2014,away,11620,716,Troy,9,True,4,14,-10,loss,4 - 14,587326,505,1,2.1,1,0,0,0,1,0,9,9,0,0,0,0,0,0,0,2,1,0,0,0.0,4,2,0,0,0,4,0,1314986,2014,,,,
02/22/2014,away,11620,627,San Diego,9,True,3,13,-10,loss,3 - 13,588162,505,1,1.2,1,1,1,0,0,0,5,5,0,0,1,0,0,0,0,1,0,0,0,0.0,1,3,0,0,0,2,0,1314986,2014,,,,
02/22/2014,away,11620,627,San Diego,9,True,0,12,-12,loss,0 - 12,588264,505,1,1.0,1,0,0,0,0,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0.0,1,2,0,0,0,2,0,1314986,2014,,,,
02/23/2014,away,11620,627,San Diego,9,True,8,14,-6,loss,8 - 14,588522,505,1,1.0,1,2,2,1,0,0,5,2,1,0,0,0,0,0,0,2,2,0,2,0.0,0,3,0,0,0,3,0,1314986,2014,,,,
03/01/2014,away,11620,254,Georgia St.,9,True,4,3,1,win,4 - 3,589215,505,1,1.1,2,1,1,1,1,0,6,5,0,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,2,0,1314986,2014,,,,
03/08/2014,away,11620,370,LMU (CA),9,True,3,8,-5,loss,3 - 8,590589,505,1,0.2,3,2,2,0,1,0,5,5,0,0,0,0,0,0,0,1,1,0,0,10.0,1,0,0,1,0,2,0,1314986,2014,,,,
03/09/2014,away,11620,370,LMU (CA),9,True,10,13,-3,loss,10 - 13,591116,505,1,1.1,4,3,2,0,1,0,9,9,0,0,0,0,0,0,0,1,0,0,0,31.0,2,1,0,0,0,3,0,1314986,2014,,,,
03/15/2014,home,11620,204,Eastern Mich.,9,True,3,13,-10,loss,3 - 13,592768,505,1,1.1,4,4,4,1,0,0,8,7,0,1,0,1,0,0,0,3,1,0,0,29.0,1,2,0,0,0,4,0,1314986,2014,,,,
03/19/2014,away,11620,202,Eastern Ky.,11,True,13,11,2,win,13 - 11,593815,505,1,2.0,0,0,0,1,3,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0,2,1,1314986,2014,,,,
03/21/2014,home,11620,2711,North Florida,9,True,4,14,-10,loss,4 - 14,594156,505,1,0.1,2,1,1,1,0,0,4,2,0,0,0,0,0,0,1,3,3,1,0,0.0,1,0,0,0,0,3,0,1314986,2014,,,,
03/26/2014,home,11620,444,Morehead St.,9,True,7,3,4,win,7 - 3,595599,505,1,2.0,2,0,0,0,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,36.0,0,1,0,0,0,2,2,1314986,2014,,,,
03/29/2014,away,11620,198,ETSU,9,True,3,6,-3,loss,3 - 6,596116,505,1,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,1,0,0,7.0,2,0,0,0,0,2,0,1314986,2014,,,,
03/30/2014,away,11620,198,ETSU,9,True,13,11,2,win,13 - 11,596533,505,1,2.0,2,2,2,1,2,0,9,8,0,0,1,0,0,0,0,0,0,0,0,32.0,3,1,0,0,0,2,0,1314986,2014,,,,
04/05/2014,home,11620,678,Stetson,9,True,16,8,8,win,16 - 8,598193,505,1,2.1,1,0,0,2,2,0,11,9,0,0,0,0,0,0,0,0,0,0,0,48.0,2,3,0,0,1,2,1,1314986,2014,,,,
04/06/2014,home,11620,678,Stetson,9,True,2,6,-4,loss,2 - 6,598680,505,1,1.2,1,2,2,2,0,0,8,5,1,0,0,0,0,0,0,2,0,1,0,29.0,3,1,0,0,0,3,0,1314986,2014,,,,
04/09/2014,home,11620,202,Eastern Ky.,9,True,6,9,-3,loss,6 - 9,599521,505,1,1.0,1,3,3,3,0,0,8,5,0,0,0,0,0,0,1,0,0,0,0,26.0,3,0,0,1,0,5,0,1314986,2014,,,,
04/11/2014,home,11620,10411,USC Upstate,9,True,6,7,-1,loss,6 - 7,599941,505,1,3.0,0,1,1,1,1,0,10,9,0,0,0,0,0,0,0,0,0,0,0,35.0,7,1,0,1,0,3,0,1314986,2014,,,,
04/12/2014,home,11620,10411,USC Upstate,16,True,2,3,-1,loss,2 - 3,600207,505,1,0.2,1,1,1,2,0,0,5,3,0,0,0,0,0,0,0,1,1,0,0,0.0,2,0,0,0,0,2,0,1314986,2014,,,,
04/17/2014,away,11620,406,Mercer,9,True,4,12,-8,loss,4 - 12,601701,505,1,0.1,1,3,2,3,0,0,5,1,1,0,0,0,0,0,0,3,3,0,1,19.0,0,1,0,0,0,3,0,1314986,2014,,,,
04/19/2014,away,11620,406,Mercer,9,True,3,10,-7,loss,3 - 10,602786,505,1,2.0,3,2,1,3,1,0,12,9,0,0,0,2,0,0,0,0,0,0,0,47.0,3,1,0,0,0,3,0,1314986,2014,,,,
04/23/2014,away,11620,812,Xavier,9,True,3,6,-3,loss,3 - 6,603649,505,1,1.0,3,2,2,0,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,22.0,2,1,0,0,0,2,0,1314986,2014,,,,
05/02/2014,home,11620,28755,FGCU,9,True,5,8,-3,loss,5 - 8,605830,505,1,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,4.0,0,1,0,0,0,3,0,1314986,2014,,,,
05/03/2014,home,11620,28755,FGCU,9,True,5,17,-12,loss,5 - 17,606095,505,1,3.1,7,6,6,1,1,0,19,17,3,0,2,0,0,1,0,1,0,0,0,53.0,3,6,0,0,0,3,1,1314986,2014,,,,
05/10/2014,home,11620,1157,Kennesaw St.,9,True,3,6,-3,loss,3 - 6,607440,505,1,0.2,1,1,1,1,0,0,4,3,1,0,0,0,0,0,0,1,1,0,0,16.0,2,0,0,0,0,2,0,1314986,2014,,,,
05/16/2014,away,11620,316,Jacksonville,9,True,2,8,-6,loss,2 - 8,608137,505,1,0.2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,2,0,0,9.0,2,0,0,0,0,2,0,1314986,2014,,,,
02/14/2014,away,11620,716,Troy,9,True,0,7,-7,loss,0 - 7,586888,505,1,0.2,4,4,4,1,0,0,7,5,3,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,2,0,1314995,2014,,,,
02/15/2014,away,11620,716,Troy,9,True,6,5,1,win,6 - 5,587179,505,1,2.0,2,0,0,0,2,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0.0,3,0,1,0,0,2,1,1314995,2014,,,,
02/21/2014,away,11620,627,San Diego,9,True,3,19,-16,loss,3 - 19,587822,505,1,0.1,2,3,3,2,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,2,0,1314995,2014,,,,
02/22/2014,away,11620,627,San Diego,9,True,0,12,-12,loss,0 - 12,588264,505,1,1.0,2,1,1,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,4,0,1314995,2014,,,,
03/01/2014,away,11620,254,Georgia St.,9,True,4,3,1,win,4 - 3,589215,505,1,1.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,3,1,1314995,2014,,,,
03/02/2014,away,11620,254,Georgia St.,9,True,2,13,-11,loss,2 - 13,589719,505,1,2.1,4,3,3,0,1,0,11,11,1,0,1,1,0,0,0,1,0,0,0,0.0,2,4,0,0,0,4,1,1314995,2014,,,,
03/08/2014,away,11620,370,LMU (CA),9,True,3,8,-5,loss,3 - 8,590589,505,1,1.2,4,1,1,0,0,0,9,8,1,0,0,0,0,1,0,1,0,0,0,32.0,0,4,0,0,0,4,0,1314995,2014,,,,
03/15/2014,home,11620,204,Eastern Mich.,9,True,3,13,-10,loss,3 - 13,592768,505,1,2.0,5,3,1,0,3,0,12,12,1,0,0,2,0,0,0,2,2,0,0,48.0,2,1,0,0,0,2,1,1314995,2014,,,,
03/18/2014,away,11620,414,Miami (OH),9,True,6,7,-1,loss,6 - 7,593527,505,1,0.1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,13.0,0,0,0,0,0,2,0,1314995,2014,,,,
03/19/2014,away,11620,202,Eastern Ky.,11,True,13,11,2,win,13 - 11,593815,505,1,0.2,4,6,6,2,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,1314995,2014,,,,
04/05/2014,home,11620,678,Stetson,9,True,8,0,8,win,8 - 0,598444,505,1,1.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,20.0,1,1,0,0,0,2,0,1314995,2014,,,,
04/09/2014,home,11620,202,Eastern Ky.,9,True,6,9,-3,loss,6 - 9,599521,505,1,1.0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,4,0,1314995,2014,,,,
04/17/2014,away,11620,406,Mercer,9,True,4,12,-8,loss,4 - 12,601701,505,1,1.1,0,0,0,0,3,0,5,4,0,0,0,1,0,1,0,3,2,0,0,17.0,1,0,0,0,0,4,1,1314995,2014,,,,
04/22/2014,home,11620,812,Xavier,9,True,17,8,9,win,17 - 8,603420,505,1,1.0,3,2,2,0,2,0,6,6,2,0,0,0,0,0,0,1,1,0,0,16.0,1,0,0,0,0,2,0,1314995,2014,,,,
04/23/2014,away,11620,812,Xavier,9,True,3,6,-3,loss,3 - 6,603649,505,1,2.0,2,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,21.0,0,5,0,0,0,3,1,1314995,2014,,,,
04/26/2014,away,11620,28600,Lipscomb,9,True,2,4,-2,loss,2 - 4,604324,505,1,1.0,1,1,1,0,2,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,3,1,1314995,2014,,,,
05/03/2014,home,11620,28755,FGCU,9,True,5,17,-12,loss,5 - 17,606095,505,1,3.0,6,3,3,0,2,0,15,14,3,0,0,0,0,1,0,0,0,0,0,44.0,3,3,0,0,0,4,1,1314995,2014,,,,
05/07/2014,home,11620,87,Butler,9,True,12,6,6,win,12 - 6,606956,505,1,1.0,2,2,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,31.0,0,2,0,0,0,2,0,1314995,2014,,,,
05/10/2014,home,11620,1157,Kennesaw St.,9,True,3,6,-3,loss,3 - 6,607440,505,1,1.0,1,1,1,2,2,0,6,3,0,0,0,1,0,0,0,0,0,1,0,34.0,1,0,0,0,0,3,0,1314995,2014,,,,
05/11/2014,home,11620,1157,Kennesaw St.,9,True,4,13,-9,loss,4 - 13,607705,505,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3.0,1,0,0,0,0,4,0,1314995,2014,,,,
05/16/2014,away,11620,316,Jacksonville,12,True,6,7,-1,loss,6 - 7,608149,505,1,6.0,5,2,2,3,6,0,26,20,1,0,0,1,0,1,0,0,0,2,0,87.0,7,4,0,0,0,2,3,1314995,2014,,,,
02/16/2014,away,11620,716,Troy,9,True,4,14,-10,loss,4 - 14,587326,505,1,1.0,4,5,5,2,1,0,9,7,1,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,5,0,1315000,2014,,,,
02/14/2014,away,11620,716,Troy,9,True,0,7,-7,loss,0 - 7,586888,505,1,7.0,7,3,2,2,1,0,30,27,1,0,1,0,0,1,0,0,0,0,0,0.0,7,12,0,1,0,1,1,1315003,2014,,,,
02/21/2014,away,11620,627,San Diego,9,True,3,19,-16,loss,3 - 19,587822,505,1,2.2,11,11,10,2,1,0,20,16,2,1,2,1,0,0,0,0,0,0,2,0.0,2,4,0,1,0,1,0,1315003,2014,,,,
02/28/2014,away,11620,254,Georgia St.,11,True,6,5,1,win,6 - 5,589006,505,1,7.1,7,5,4,2,4,0,32,29,3,0,2,0,0,0,1,0,0,1,0,0.0,9,9,0,0,0,1,0,1315003,2014,,,,
03/07/2014,away,11620,370,LMU (CA),9,True,2,4,-2,loss,2 - 4,590321,505,1,7.0,5,3,2,3,4,0,29,24,0,0,0,0,0,0,0,0,0,0,2,92.0,4,12,0,1,0,1,2,1315003,2014,,,,
03/15/2014,home,11620,204,Eastern Mich.,9,True,3,13,-10,loss,3 - 13,592768,505,1,2.0,7,5,5,1,0,0,13,12,3,0,0,0,0,0,0,0,0,0,0,43.0,5,0,0,1,0,1,0,1315003,2014,,,,
03/21/2014,home,11620,2711,North Florida,9,True,4,14,-10,loss,4 - 14,594156,505,1,6.0,9,6,6,3,4,0,29,26,2,0,0,0,0,0,0,0,0,0,0,0.0,8,5,0,1,0,1,2,1315003,2014,,,,
03/28/2014,away,11620,198,ETSU,9,True,3,6,-3,loss,3 - 6,595890,505,1,8.0,10,6,6,5,2,0,38,31,1,1,2,0,0,1,1,0,0,1,0,121.0,13,6,0,1,0,1,1,1315003,2014,,,,
04/02/2014,home,11620,47,Ball St.,9,True,4,3,1,win,4 - 3,597301,505,1,0.2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5.0,0,0,1,0,0,3,0,1315003,2014,,,,
04/05/2014,home,11620,678,Stetson,9,True,16,8,8,win,16 - 8,598193,505,1,6.2,10,8,8,4,4,0,35,29,4,0,2,0,0,0,0,0,0,2,0,105.0,12,4,1,0,0,1,0,1315003,2014,,,,
04/11/2014,home,11620,10411,USC Upstate,9,True,6,7,-1,loss,6 - 7,599941,505,1,2.1,7,6,6,1,1,0,15,12,1,0,0,0,0,1,0,0,0,1,0,62.0,3,2,0,0,0,1,1,1315003,2014,,,,
04/19/2014,away,11620,406,Mercer,9,True,3,10,-7,loss,3 - 10,602786,505,1,4.1,12,7,7,5,2,0,29,23,3,0,0,1,0,1,0,0,0,0,0,91.0,5,4,0,1,0,1,2,1315003,2014,,,,
04/22/2014,home,11620,812,Xavier,9,True,17,8,9,win,17 - 8,603420,505,1,4.0,5,2,2,0,2,0,17,17,2,1,0,0,0,0,0,0,0,0,0,57.0,4,6,0,0,1,3,1,1315003,2014,,,,
04/25/2014,away,11620,28600,Lipscomb,9,True,3,5,-2,loss,3 - 5,604005,505,1,3.2,4,1,1,1,4,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,0,0,0,2,2,1315003,2014,,,,
04/27/2014,away,11620,28600,Lipscomb,9,True,2,0,2,win,2 - 0,605004,505,1,4.0,1,0,0,4,4,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0.0,1,7,1,0,0,2,1,1315003,2014,,,,
05/02/2014,home,11620,28755,FGCU,9,True,5,8,-3,loss,5 - 8,605830,505,1,3.1,5,3,3,2,1,0,17,15,0,0,0,1,0,0,0,0,0,0,0,58.0,5,4,0,0,0,2,0,1315003,2014,,,,
05/04/2014,home,11620,28755,FGCU,9,True,13,22,-9,loss,13 - 22,606639,505,1,0.1,3,3,3,2,0,0,6,4,2,0,0,0,0,0,1,3,3,0,0,26.0,1,0,0,0,0,2,0,1315003,2014,,,,
05/09/2014,home,11620,1157,Kennesaw St.,9,True,1,5,-4,loss,1 - 5,607229,505,1,9.0,13,5,5,3,4,0,41,37,2,1,0,0,0,0,0,0,0,1,0,144.0,14,5,0,1,0,1,2,1315003,2014,,,,
05/16/2014,away,11620,316,Jacksonville,9,True,2,8,-6,loss,2 - 8,608137,505,1,7.1,10,8,1,3,4,0,37,30,3,0,0,0,0,2,0,0,0,0,2,129.0,8,8,0,1,0,1,2,1315003,2014,,,,
02/21/2014,away,11620,627,San Diego,9,True,3,19,-16,loss,3 - 19,587822,505,1,3.0,2,2,2,1,1,0,14,10,1,0,0,1,0,2,0,0,0,0,1,0.0,0,8,0,0,0,4,0,1315006,2014,,,,
03/01/2014,away,11620,254,Georgia St.,9,True,4,3,1,win,4 - 3,589215,505,1,0.2,1,1,1,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,4,0,1315006,2014,,,,
03/09/2014,away,11620,370,LMU (CA),9,True,10,13,-3,loss,10 - 13,591116,505,1,2.1,4,2,2,0,2,0,11,11,2,0,0,0,0,0,0,2,2,0,0,37.0,1,4,0,0,0,2,2,1315006,2014,,,,
03/15/2014,home,11620,204,Eastern Mich.,9,True,2,13,-11,loss,2 - 13,592949,505,1,1.0,1,3,3,3,1,0,8,4,1,0,0,0,0,1,0,0,0,0,0,35.0,1,1,0,0,0,3,0,1315006,2014,,,,
03/21/2014,home,11620,2711,North Florida,9,True,4,14,-10,loss,4 - 14,594156,505,1,1.0,3,3,3,0,0,0,6,6,0,0,2,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,5,0,1315006,2014,,,,
04/05/2014,home,11620,678,Stetson,9,True,8,0,8,win,8 - 0,598444,505,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8.0,3,0,0,0,0,4,0,1315006,2014,,,,
04/06/2014,home,11620,678,Stetson,9,True,2,6,-4,loss,2 - 6,598680,505,1,2.2,3,2,2,2,1,0,14,11,1,0,0,0,0,1,0,1,0,0,0,46.0,4,2,0,1,0,2,0,1315006,2014,,,,
04/13/2014,home,11620,10411,USC Upstate,10,True,4,3,1,win,4 - 3,601058,505,1,0.1,0,0,0,2,0,0,3,1,0,0,0,1,0,0,0,2,0,0,0,14.0,0,1,0,0,0,2,0,1315006,2014,,,,
05/03/2014,home,11620,28755,FGCU,9,True,5,17,-12,loss,5 - 17,606095,505,1,1.0,3,2,2,2,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,27.0,1,2,0,0,0,5,0,1315006,2014,,,,
02/14/2014,home,11620,129,Central Mich.,9,True,5,0,5,win,5 - 0,586860,465,1,7.1,1,0,0,0,11,0,23,23,1,0,0,0,0,0,0,0,0,0,0,104.0,7,5,1,0,0,1,3,1315022,2014,,,,
02/21/2014,away,11620,694,Tennessee,9,True,7,8,-1,loss,7 - 8,587815,465,1,6.0,7,3,3,3,7,0,24,20,2,0,0,0,0,0,0,0,0,1,0,99.0,4,2,0,1,0,1,4,1315022,2014,,,,
03/01/2014,home,11620,721,Air Force,9,True,6,1,5,win,6 - 1,589406,465,1,7.2,4,1,1,3,7,0,30,26,1,0,0,0,0,1,0,0,0,0,0,116.0,12,3,1,0,0,1,2,1315022,2014,,,,
03/07/2014,away,11620,473,New Mexico,9,True,8,2,6,win,8 - 2,590314,465,1,6.0,4,2,2,3,5,0,26,23,0,0,0,2,0,0,0,0,0,0,0,97.0,9,4,0,0,0,1,2,1315022,2014,,,,
03/14/2014,away,11620,630,San Jose St.,9,True,18,2,16,win,18 - 2,592244,465,1,7.0,7,1,0,2,5,0,29,27,1,0,0,0,0,0,0,0,0,0,0,83.0,6,7,1,0,0,1,1,1315022,2014,,,,
03/21/2014,home,11620,626,San Diego St.,9,True,5,4,1,win,5 - 4,594103,465,1,9.0,6,4,3,2,12,0,34,31,1,1,0,0,0,0,0,0,0,1,0,121.0,10,4,1,0,0,1,3,1315022,2014,,,,
03/28/2014,away,11620,463,Nebraska,9,True,5,2,3,win,5 - 2,595884,465,1,7.0,4,2,2,2,3,0,27,24,0,1,0,0,0,0,0,0,0,1,0,107.0,14,3,1,0,0,1,1,1315022,2014,,,,
04/04/2014,away,11620,96,Fresno St.,9,True,6,0,6,win,6 - 0,597666,465,1,7.0,5,0,0,1,11,0,26,25,0,0,0,1,0,0,0,0,0,0,0,0.0,3,6,1,0,0,1,2,1315022,2014,,,,
04/11/2014,home,11620,630,San Jose St.,9,True,9,1,8,win,9 - 1,599883,465,1,7.0,3,1,1,2,8,0,27,25,1,0,0,0,1,0,0,0,0,0,0,94.0,11,2,1,0,0,1,1,1315022,2014,,,,
04/17/2014,away,11620,721,Air Force,9,True,9,10,-1,loss,9 - 10,601700,465,1,6.0,8,7,2,1,6,0,28,26,2,0,1,1,0,1,0,0,0,0,0,96.0,7,4,0,1,0,1,1,1315022,2014,,,,
04/25/2014,home,11620,473,New Mexico,9,True,11,2,9,win,11 - 2,603998,465,1,6.2,9,1,1,2,7,0,32,28,2,0,0,0,0,0,0,0,0,2,0,119.0,8,5,1,0,0,1,2,1315022,2014,,,,
02/15/2014,home,11620,129,Central Mich.,9,True,5,2,3,win,5 - 2,587108,465,1,7.1,2,2,2,3,7,0,28,23,0,0,0,0,0,2,0,0,0,0,0,96.0,11,2,1,0,0,1,0,1315032,2014,,,,
02/22/2014,away,11620,694,Tennessee,9,True,4,5,-1,loss,4 - 5,588047,465,1,7.0,5,4,3,3,2,0,29,24,1,1,0,1,0,1,0,0,0,1,0,96.0,10,7,0,0,0,1,2,1315032,2014,,,,
03/01/2014,home,11620,721,Air Force,9,True,13,3,10,win,13 - 3,589454,465,1,6.0,7,3,2,3,6,0,27,23,1,0,0,1,0,0,0,0,0,1,0,91.0,7,4,1,0,0,1,3,1315032,2014,,,,
03/08/2014,away,11620,473,New Mexico,9,True,3,2,1,win,3 - 2,590582,465,1,7.0,7,2,2,2,4,0,30,27,1,0,0,0,0,0,0,0,0,1,0,109.0,13,3,1,0,0,1,0,1315032,2014,,,,
03/15/2014,away,11620,630,San Jose St.,9,True,2,1,1,win,2 - 1,592580,465,1,9.0,3,1,0,3,6,0,33,28,0,0,0,0,0,0,0,0,0,1,1,103.0,10,10,1,0,0,1,1,1315032,2014,,,,
03/22/2014,home,11620,626,San Diego St.,9,True,2,5,-3,loss,2 - 5,594432,465,1,5.1,10,4,3,1,2,0,26,24,2,0,1,0,0,1,0,0,0,0,0,94.0,8,4,0,1,0,1,1,1315032,2014,,,,
03/29/2014,away,11620,463,Nebraska,9,True,5,4,1,win,5 - 4,596113,465,1,8.1,9,4,4,0,10,0,34,34,1,0,0,0,0,0,0,0,0,0,0,95.0,14,2,1,0,0,1,3,1315032,2014,,,,
04/05/2014,away,11620,96,Fresno St.,9,True,0,2,-2,loss,0 - 2,597880,465,1,8.0,6,2,2,1,11,0,31,28,1,0,0,1,0,0,0,0,0,2,0,0.0,7,6,0,1,0,1,4,1315032,2014,,,,
04/12/2014,home,11620,630,San Jose St.,9,True,2,1,1,win,2 - 1,600174,465,1,9.0,10,1,1,0,9,0,36,33,2,0,0,0,0,1,0,0,0,2,0,108.0,8,7,1,0,0,1,4,1315032,2014,,,,
04/18/2014,away,11620,721,Air Force,9,True,4,14,-10,loss,4 - 14,601968,465,1,6.0,11,10,5,2,8,0,30,28,6,0,1,0,1,0,0,0,0,0,0,94.0,4,4,0,1,0,1,1,1315032,2014,,,,
04/26/2014,home,11620,473,New Mexico,9,True,14,6,8,win,14 - 6,604319,465,1,9.0,8,6,5,1,9,0,35,33,4,0,0,1,0,0,0,0,0,1,0,95.0,12,5,1,0,0,1,1,1315032,2014,,,,
05/03/2014,home,11620,317,James Madison,9,True,2,1,1,win,2 - 1,606467,465,1,9.0,6,1,1,1,7,0,32,31,1,0,0,0,0,0,0,0,0,0,0,111.0,13,5,1,0,0,1,0,1315032,2014,,,,
05/09/2014,away,11620,626,San Diego St.,9,True,6,1,5,win,6 - 1,607181,465,1,8.0,4,1,1,0,5,0,28,27,0,0,0,0,0,0,0,0,0,1,0,0.0,10,9,1,0,0,1,0,1315032,2014,,,,
05/15/2014,home,11620,466,Nevada,9,True,8,1,7,win,8 - 1,607918,465,1,7.0,7,1,1,1,7,0,31,28,0,0,0,0,0,2,0,0,0,0,0,107.0,8,6,1,0,0,1,1,1315032,2014,,,,
05/22/2014,home,11620,96,Fresno St.,9,True,5,3,2,win,5 - 3,608594,465,1,7.1,9,3,3,2,12,0,34,31,1,1,0,0,0,0,0,0,0,1,0,111.0,7,3,1,0,0,1,1,1315032,2014,,,,
05/30/2014,home,11620,109,UC Irvine,9,True,3,10,-7,loss,3 - 10,608860,465,1,7.2,9,9,8,1,8,0,36,30,1,1,0,2,0,3,0,0,0,2,0,0.0,10,3,0,1,0,1,2,1315032,2014,,,,
02/23/2014,away,11620,651,South Fla.,9,True,5,6,-1,loss,5 - 6,588526,539,1,3.0,7,3,2,3,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,66.0,6,3,0,0,0,1,0,1315054,2014,,,,
03/02/2014,home,11620,283,Hofstra,9,True,10,4,6,win,10 - 4,589829,539,1,6.1,8,4,4,0,4,0,27,27,2,0,0,0,0,0,0,0,0,0,0,0.0,7,8,1,0,0,1,1,1315054,2014,,,,
03/09/2014,away,11620,610,Saint Mary's (CA),9,True,9,6,3,win,9 - 6,591121,539,1,2.0,4,4,4,2,0,0,12,10,1,0,0,1,0,0,0,0,0,0,0,46.0,4,2,0,0,0,1,0,1315054,2014,,,,
03/15/2014,away,11620,631,Santa Clara,9,True,3,6,-3,loss,3 - 6,593167,539,1,3.0,6,4,2,1,0,0,18,14,1,0,0,1,1,2,0,0,0,0,1,0.0,4,4,0,1,0,1,0,1315054,2014,,,,
02/14/2014,home,11620,740,VCU,9,True,4,9,-5,loss,4 - 9,586967,563,1,2.2,4,3,1,1,0,0,14,12,2,0,0,1,0,0,0,2,2,1,0,0.0,5,3,0,0,0,2,0,1315097,2014,,,,
